;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
№ строки;Наименование показателей;Число ставок   по штату, единиц;Фактически занято, единиц всего;Фактически занято, единиц работниками списочного состава;Численность работников на начало предыдущего учебного года (без внешних совместителей и работавших по договорам гражданско-правового характера), человек;Принято работников, человек всего;Принято работников, человек из них выпускники: со средним про-фессиональным образованием по программам подготовки специалистов среднего звена;Принято работников, человек из них выпускники: с высшим образованием;Выбыло работников, человек всего;Выбыло работников, человек из них по собственному желанию;Численность работников на начало отчет- ного учебного года (без совместителей и работающих по договорам гражданско-правового характера), человек;Число вакантных должностей, единиц
1;Численность работников – всего (сумма строк 02, 06, 43,44);40969.85;39243.29;38118.21;29694;3743;90;110;4254;4176;29183;1115
2;в том числе:       руководящие работники – всего;1652.08;1613.28;1601.78;1607;125;;;230;225;1501;24
3;из них:             директор;666.86;651.86;647.86;696;36;;;76;72;657;6
4;заместители директора;953.27;927.97;919.47;885;82;;;143;143;822;14
5;руководитель филиала;18.75;15.75;15.75;14;4;;;4;4;14;2
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);27261.67;26272.58;25538.67;18697;2620;89;110;2734;2683;18585;606
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);21923.99;21365.59;20837.36;15389;1806;72;100;2067;2028;15126;286
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;5305.88;5232.94;5161.84;4509;424;48;10;534;524;4400;22
9;русского языка и литературы;2932.21;2858.83;2801.15;1965;207;2;20;250;245;1923;26
10;языка народов России и литературы;1;1;1;1;;;;1;1;;
11;истории, экономики, права, обществознания;1482.23;1451.16;1413.48;1025;128;;10;129;126;1025;20
12;информатики;643.33;616.61;596.99;493;61;;2;88;86;467;19
13;физики;731.36;707.14;681.23;533;74;;2;87;85;521;28
14;математики;2502.39;2432.37;2383.48;1509;199;5;10;193;189;1515;42
15;химии;466.84;456.41;440.51;390;55;;3;57;56;388;12
16;географии;690.92;674.27;656.43;523;51;1;2;62;58;511;5
17;биологии;706.93;684.79;667.95;527;63;2;4;57;57;531;10
18;иностранных языков;2373.34;2311.35;2262.31;1680;214;2;32;226;224;1670;33
19;из них:                         английского языка;2041.89;1986.52;1945.02;1397;196;2;30;169;169;1425;27
20;немецкого языка;294.92;285.45;278.82;248;15;;;47;46;215;1
21;французского языка;32.55;32.5;30.66;32;3;;;7;6;28;
22;китайского языка;;;;;;;;;;;
23;физической культуры;1347.5;1317.85;1288.36;1084;117;6;4;183;182;1017;17
24;труда (технологии);787.05;757.75;723.27;426;61;1;1;61;58;425;15
25;музыки и пения;414.11;393.92;378.04;259;51;3;;48;48;262;10
26;изобразительного искусства, черчения;317.5;304.12;292.36;218;29;2;;39;38;209;5
27;основ безопасности и защиты Родины;273.5;255.29;249.73;161;37;;;34;33;164;9
28;основ духовно-нравственной культуры народов России;135.76;128.27;121.02;1;14;;;;;16;
29;прочих предметов;812.14;781.52;718.21;85;21;;;18;18;82;13
30;учителя-логопеды;311.06;280.69;272.36;189;51;;;20;20;220;26
31;учителя-дефектологи;190.84;164.94;148.19;76;33;;;17;17;94;15
32;из них:                      олигофренопедагог;36.93;36.83;34.33;12;9;;;1;1;23;
33;тифлопедагог;1.2;1.2;1.2;1;;;;;;2;
34;сурдопедагог;33;32.5;22.15;15;3;;;2;2;16;
35;социальные педагоги;344.96;326.75;322.55;247;34;;;35;32;245;11
36;педагоги дополнительного образования;826.4;750.76;667.14;274;88;1;2;72;71;290;62
37;педагоги-психологи;516.81;490.9;482.5;402;74;1;3;67;66;409;22
38;воспитатели;1436.56;1381.91;1356.04;1199;164;13;1;183;181;1177;27
39;мастера производственного обучения;11.06;10.06;8.56;9;;;;1;1;8;10
40;тьюторы;709.9;599.4;591.2;467;104;1;3;100;100;470;92
41;советники директора по воспитанию и взаимодействию                с детскими общественными объединениям;425.8;393.05;378.3;39;202;;1;13;13;236;19
42;другие;564.29;508.53;474.47;406;64;1;;159;154;310;36
43;учебно-вспомогательный персонал;1533.35;1451.92;1386.78;1227;148;;;234;231;1141;50
44;иной персонал;10522.75;9905.51;9590.98;8163;850;1;;1056;1037;7956;435
45;из них:             ассистент (помощник);19.42;15.92;15.92;14;3;;;4;4;13;1
46;сурдопереводчик;1;1;1;;;;;;;;
47;тифлосурдопереводчик;1;1;1;;;;;;;;
48;Из общей численности педагогических работников (стр.06):             персонал, работающий в подразделениях (группах)             дошкольного образования;899.93;862.17;857.13;833;78;5;;76;74;833;7
49;из них воспитатели;724.04;707.93;704.28;740;60;5;;72;70;727;5
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;15.76;15.76;15.76;72;2;;;8;7;66;
51;из них учителя;15.76;15.76;15.76;65;2;;;5;4;62;
;;;;;;;;;;;;
;;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам
