;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 11);214094;10459;4021;3462;17350;20551;23566;24087;26152;24742;25996;27026;3957;2354;371
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05) (сумма строк 06–10);213569;10440;4007;3453;17287;20481;23521;24054;26105;24705;25955;26893;3948;2349;371
3;в том числе (из строки 02) обучались:       очно;210254;10220;3909;3380;17028;20145;23152;23586;25754;24394;25603;26481;3913;2319;370
4;очно-заочно;1576;90;48;54;112;168;136;194;164;184;189;207;17;12;1
5;заочно;1739;130;50;19;147;168;233;274;187;127;163;205;18;18;
6;в том числе (из строки 02)  по программам с нормативным    сроком освоения:       9 лет;157740;8570;;;11498;14189;16443;18784;22107;21183;22159;22807;;;
7;10 лет;18043;;2129;1724;2036;2242;2324;1292;1271;1134;1263;1412;1216;;
8;11 лет;10031;481;276;251;560;661;699;648;782;828;973;1036;1447;1389;
9;12 лет;15800;1389;;;1482;1712;1860;2147;1293;1219;1157;1350;1068;801;322
10;13 лет;11955;;1602;1478;1711;1677;2195;1183;652;341;403;288;217;159;49
11;Численность экстернов, окончивших данный класс (сумма строк 12–16);525;19;14;9;63;70;45;33;47;37;41;133;9;5;
12;в том числе по программам с нормативным сроком освоения:       9 лет;380;16;;;34;51;33;21;38;30;34;123;;;
13;10 лет;52;;5;5;9;7;4;1;5;3;5;5;3;;
14;11 лет;16;;;2;2;;3;1;2;1;2;1;;2;
15;12 лет;47;3;;;12;9;2;5;;3;;4;6;3;
16;13 лет;30;;9;2;6;3;3;5;2;;;;;;
17;Из строки 11 – обучались:       в форме семейного образования;429;18;14;7;61;65;42;31;45;31;38;73;2;2;
18;по программам, не имеющим государственной аккредитации;20;;;;;4;;;;1;;7;5;3;
