;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
№ строки;Наименование показателей;Число ставок   по штату, единиц;Фактически занято, единиц всего;Фактически занято, единиц работниками списочного состава;Численность работников на начало предыдущего учебного года (без внешних совместителей и работавших по договорам гражданско-правового характера), человек;Принято работников, человек всего;Принято работников, человек из них выпускники: со средним про-фессиональным образованием по программам подготовки специалистов среднего звена;Принято работников, человек из них выпускники: с высшим образованием;Выбыло работников, чел всего;Выбыло работников, чел из них по собственному желанию;Численность работников на начало отчет- ного учебного года (без совместителей и работающих по договорам гражданско-правового характера), человек;Число вакантных должностей, единиц
1;Численность работников – всего (сумма строк 02, 06, 40, 41);3010135.02;2886006.01;2761084.54;2139755;280814;53148;99409;282259;263060;2138310;64966
2;в том числе:       руководящие работники – всего;156210.96;151416.63;148281.89;142659;12860;414;6971;15386;14259;139629;2652
3;из них:             директор;38515.65;37595.54;37054.76;37581;2473;18;1353;2904;2639;37922;468
4;заместители директора;106616.49;102113.02;99045.83;93856;9002;296;4901;10618;9815;92699;1843
5;руководитель филиала;2230.97;2109.12;2043.31;1834;186;10;84;198;184;1874;46
6;педагогические работники - всего (сумма строк 07, 28,29, 33-39);1976381.91;1901050.79;1816758.81;1322753;168210;21853;82790;162166;153000;1328853;37752
7;в том числе:             учителя–всего (сумма строк 08-18, 22-27);1561127.67;1513690.52;1450627.74;1067110;119299;14707;62074;120369;114205;1066173;20022
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;407046.14;398632.04;388941.75;316485;30065;7897;12123;27021;25563;319111;2264
9;русского языка и литературы;194929.65;189014.36;182089.77;124982;14632;700;8619;14489;13755;125379;2749
10;языка народов России и литературы;22851.34;22112.82;20844.4;15853;923;66;667;1211;1120;15544;128
11;истории, экономики, права, обществознания;96034.92;93427.04;89616.13;65493;7787;313;4720;7841;7412;65577;747
12;информатики и ИКТ;39107.17;37678.49;35537.57;27623;3479;285;1912;3630;3440;27315;741
13;физики;44836.86;43282.99;40609.34;31482;3952;121;2330;4327;4103;31082;1158
14;математики;151354.87;146838.57;141177.85;97069;11839;462;6916;12403;11810;96613;2593
15;химии;29576.74;28581.97;26610.62;23456;2630;69;1641;3021;2861;23090;607
16;географии;42534.84;41229.74;39304.09;30620;3005;105;1747;3339;3171;30368;444
17;биологии;45020.42;43621.36;41430.38;31649;3510;120;2065;3679;3494;31492;540
18;иностранных языков;176449;170606.62;163706.68;119918;16465;720;9816;16864;16092;119359;3630
19;из них:                         английского языка;150366.6;144965.43;138827.95;102000;13970;609;8241;13600;12918;103007;2880
20;немецкого языка;18499.46;17799.67;16741.3;12563;1355;53;728;1824;1733;12186;413
21;французского языка;4450.45;4290.97;4057.11;3266;373;12;218;507;480;3163;69
22;физической культуры;110429.1;107454.38;102710.4;77562;8405;1788;3687;8865;8439;77070;770
23;трудового обучения (технологии);60592.34;58599.46;55562.72;42669;4049;601;1900;4805;4572;41938;726
24;музыки и пения;28866.21;27838.98;25643.39;20049;2418;587;975;2671;2558;19806;523
25;изобразительного искусства, черчения;21885.88;21103.33;19876.11;15370;1736;304;766;1967;1880;15145;230
26;основ безопасности жизнедеятельности;17442.95;16725.89;15658.1;11984;1513;154;825;1686;1574;11888;308
27;прочих предметов;72169.24;66942.48;61308.44;14846;2891;415;1365;2550;2361;15396;1864
28;учителя-логопеды;26527.32;24011.64;22782.44;16142;3290;126;1881;1968;1861;17586;2111
29;учителя-дефектологи;12500.49;10789.09;10012.22;5513;1562;80;900;834;792;6424;1474
30;из них:                      олигофренопедагог;2682.88;2404.92;2170.28;1430;329;17;196;141;137;1719;162
31;тифлопедагог;304.13;263.03;244.38;164;21;1;15;17;15;184;19
32;сурдопедагог;866.11;764.87;717.65;457;38;;31;41;40;480;24
