;;;;
;;;;
;;;;
;;;;
;;;;
1;2;3;4;5
№ строки;Наименование показателей;Всего, человек;Из гр.3 женщины;Численность работников в пересчете на полную занятость, единиц
1;Численность работников – всего (сумма строк 02, 03, 37,38);117010;71594;51450.9
2;в том числе:       руководящие работники – всего;1499;1206;899.74
3;педагогические работники - всего (сумма строк 04, 25, 26, 30-36);72094;51513;34303.85
4;в том числе:          учителя–всего (сумма строк 05-15,19-24);48133;35777;23373.72
5;в том числе:                учителя, осуществляющие деятельность по реализации                программ начального общего образования;3448;3348;2081.42
6;русского языка и литературы;3006;2863;1715.08
7;языка народов России и литературы;476;447;234.7
8;истории, экономики, права, обществознания;3199;2198;1568.67
9;информатики и ИКТ;2642;1392;1143.76
10;физики;3415;2055;1748.58
11;математики;2995;2492;1677.45
12;химии;3089;2651;1416.64
13;географии;1535;1217;743.9
14;биологии;1927;1697;1234.27
15;иностранных языков;5939;5443;2974.3
16;из них:                      английского языка;4090;3722;2141.65
17;немецкого языка;1223;1121;516.15
18;французского языка;310;280;125.75
19;физической культуры;4116;1285;2599.63
20;трудового обучения (технологии);2350;1083;1189.12
21;музыки и пения;3544;2949;1702.27
22;изобразительного искусства, черчения;1093;973;506.86
23;основ безопасности жизнедеятельности;814;148;388.32
24;прочих предметов;4545;3536;2077.08
25;учителя-логопеды;1588;1560;841.28
26;учителя-дефектологи;755;730;421.99
27;из них:                олигофренопедагог;203;196;129.4
28;тифлопедагог;22;21;10.73
29;сурдопедагог;16;16;10.13
30;социальные педагоги;334;305;185.15
31;педагоги дополнительного образования;13512;7403;5891.57
32;педагоги-психологи;1660;1541;832.86
33;воспитатели;1224;1024;731.57
34;мастера производственного обучения;156;63;68.2
35;тьюторы;285;222;140.5
36;другие;4447;2888;2240.94
37;учебно-вспомогательный персонал;8562;4286;3784.64
38;иной персонал;34855;14589;16639.68
39;из них:             ассистент(помощник);66;36;30.4
40;сурдопереводчик;2;2;1
41;тифлосурдопереводчик;11;3;6
42;Из общей численности педагогических работников (стр.03):    персонал, работающий в подразделениях (группах)    дошкольного образования;986;884;519.55
43;из них воспитатели;337;323;193.3
44;персонал , работающий в классах очно-заочного и заочного       обучения, учебно-консультационных пунктах;790;644;381.86
45;из них учителя;751;613;359.06
46;Из общей численности учителей (из строки 04 графы 3) - работники организаций - всего;3121;;
47;Из общей численности мастеров производственного обучения (из строки 34 графы 3) - работники организаций – всего;18;;
48;Из общей численности учителей-дефектологов (стр.26 гр.3) - учителя, имеющие специальное дефектологическое образование;203;;
49;Справочно. Код по ОКЕИ: человек – 792  Кроме того (кроме строки 01), численность медицинских работников (сумма строк 51-52);6422;;
50;из них женщин;5868;;
51;в том числе:          врачи всех специальностей;2276;;
52;медицинские сестры;4146;;
53;.Из строки 04 графы 3 – численность учителей, использующих в учебном процессе персональные компьютеры;26654;;
