;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
№ строки;Наименование показателей;"Всего  (сумма граф 4–9; сумма граф 11-13)";Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья программы начального общего образования (1–4 классы);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья программы основного общего образования (5–9 классы);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья программы среднего общего образования (10–11(12) классы);Классы для обучающихся с ограниченными возможностями здоровья, кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями) программы начального общего образования;Классы для обучающихся с ограниченными возможностями здоровья, кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями) программы основного общего образования;Классы для обучающихся с ограниченными возможностями здоровья, кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями) программы среднего общего образования;Из граф 3 изучают 2-й, 3-й и более иностранные языки;Из графы 3 обучаются очно;Из графы 3 обучаются очно-заочно;Из графы 3 обучаются заочно
1;Численность обучающихся, которым в соответствии с образовательной про-граммой должны преподаваться иностранные языки (сумма строк 02, 16);15009365;5483487;8061160;1350884;41134;70473;2227;;14920339;65913;23113
2;В том числе обучающиеся, которым:       преподается иностранный язык;14961034;5446727;8052057;1349487;40446;70100;2217;;14872353;65685;22996
3;из них изучают язык:             английский;14517957;5273937;7839680;1302181;36963;63067;2129;582294;14434899;61273;21785
4;французский;706442;25939;644852;31869;353;3429;;540999;704337;1649;456
5;немецкий;2555156;151206;2292882;91605;3180;16114;169;1768442;2537655;13069;4432
6;итальянский;14163;325;13310;521;;7;;10879;14106;50;7
7;испанский;95738;3394;87324;4811;42;167;;80651;95194;412;132
8;китайский;90007;3184;82624;4030;;169;;79179;89875;83;49
9;арабский;988;134;707;108;;39;;960;977;11;
10;португальский;;;;;;;;;;;
11;турецкий;1619;;1275;344;;;;1420;1619;;
12;корейский;4217;88;3846;283;;;;3275;4215;1;1
13;японский;3759;331;3081;347;;;;3124;3730;22;7
14;иврит;1761;522;1160;79;;;;1417;1761;;
15;другие;14291;1107;11232;1923;;29;;9954;14267;20;4
16;не преподается иностранный язык;48331;36760;9103;1397;688;373;10;;47986;228;117
17;из строки 16 – из-за отсутствия учителя иностранного языка;15799;6648;7688;1165;60;231;7;;15567;172;60
18;Из строки 02 – изучают:             2 иностранных языка;3065649;14113;2949994;88382;92;12987;81;;3050977;10812;3860
19;3 и более иностранных языка;5140;;4236;904;;;;;5137;2;1
