;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 11);215523;11169;4252;3952;16952;20063;22625;25444;25001;26800;25400;27035;3901;2562;367
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05) (сумма строк 06–10);214690;11105;4226;3933;16883;19991;22518;25381;24939;26716;25323;26879;3880;2550;366
3;в том числе (из строки 02) обучались:       очно;211941;10927;4184;3885;16613;19740;22216;25107;24665;26361;24982;26503;3858;2536;364
4;очно-заочно;1935;113;27;36;194;161;234;184;213;244;249;268;7;3;2
5;заочно;814;65;15;12;76;90;68;90;61;111;92;108;15;11;
6;в том числе (из строки 02)  по программам с нормативным    сроком освоения:       9 лет;152350;9055;;;10843;13500;15530;17895;19264;22219;21481;22563;;;
7;10 лет;20429;;2229;1945;2187;2315;2500;2421;1425;1423;1180;1610;1194;;
8;11 лет;11490;568;359;317;637;682;814;812;837;981;935;1203;1669;1676;
9;12 лет;16416;1482;;;1542;1692;1891;1978;2154;1399;1353;1093;827;720;285
10;13 лет;14005;;1638;1671;1674;1802;1783;2275;1259;694;374;410;190;154;81
11;Численность экстернов, окончивших данный класс (сумма строк 12–16);833;64;26;19;69;72;107;63;62;84;77;156;21;12;1
12;в том числе по программам с нормативным сроком освоения:       9 лет;527;36;;;32;44;70;46;45;64;63;127;;;
13;10 лет;81;;15;11;5;7;8;3;4;5;2;20;1;;
14;11 лет;41;14;3;;2;1;4;2;1;2;2;3;5;2;
15;12 лет;107;14;;;14;11;13;8;9;6;4;5;13;10;
16;13 лет;77;;8;8;16;9;12;4;3;7;6;1;2;;1
17;Из строки 11 – обучались:       в форме семейного образования;715;64;22;19;68;68;103;63;62;77;71;82;12;3;1
18;по программам, не имеющим государственной аккредитации;5;;;;;;4;;;;;1;;;
