;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
10;языка народов России и литературы;;;;;;;;;;;;;;;;
11;истории, экономики, права, обществознания;302;296;285;;4;;;3;3;;98;84;;;239;
12;информатики;136;123;102;;;;;11;9;;43;40;;;93;
13;физики;137;136;127;;;;;1;1;;51;40;;;111;
14;математики;483;468;441;;1;;;8;8;;147;140;;2;457;
15;химии;101;99;89;;;;;1;;;40;24;;;95;
16;географии;128;122;114;;1;;;4;4;;40;43;;;109;
17;биологии;132;126;115;;;;;4;4;;46;40;;1;126;
18;иностранных языков;573;551;532;;2;;1;16;15;;140;191;;;550;
19;из них:                         английского языка;569;547;528;;2;;;16;15;;135;188;;;546;
20;немецкого языка;2;2;2;;;;;;;;1;;;;2;
21;французского языка;2;2;2;;;;;;;;2;;;;2;
22;китайского языка;;;;;;;;;;;;;;;;
23;физической культуры;363;278;267;;;;;82;77;;132;116;;;252;
24;труда (технологии);222;170;142;;;;;48;34;3;60;61;;;133;
25;музыки и пения;97;67;62;;1;;;29;24;1;30;29;;1;95;
26;изобразительного искусства, черчения;60;44;40;;;;;15;12;;15;15;;;57;
27;основ безопасности и защиты Родины;41;37;30;;;;;3;3;1;14;9;;;15;
28;основ духовно-нравственной культуры народов России;2;1;1;;;;;1;1;;1;1;;;2;
29;прочих предметов;44;38;37;;;;;6;4;;13;14;;;44;
30;учителя-логопеды;115;113;109;;1;;;2;2;;32;26;;;115;78
31;учителя-дефектологи;46;42;42;;;;;4;2;;7;9;;;46;29.5
32;из них:                   олигофренопедагог;14;14;14;;;;;;;;1;2;;;14;9
33;тифлопедагог;2;2;2;;;;;;;;2;;;;2;
34;сурдопедагог;4;4;4;;;;;;;;3;;;;4;
35;социальные педагоги;118;103;82;;;;;14;11;1;17;24;;;117;84
36;педагоги дополнительного образования;83;57;45;;;;;23;15;1;21;15;;;65;61
37;педагоги-психологи;152;149;138;;1;;;3;2;;28;24;;;145;113.5
38;воспитатели;283;148;122;;;;;131;121;1;32;64;;;260;212
39;мастера производственного обучения;;;;;;;;;;;;;;;;1
40;тьюторы;44;33;29;;;;;11;10;;1;3;;;43;35.5
41;советники директора по воспитанию и взаимодействию             с детскими общественными объединениям;27;24;18;;;;;3;3;;1;2;;;26;19.5
42;другие;194;144;102;;;;;46;33;1;14;26;;;176;139
43;учебно-вспомогательный персонал;562;220;52;;;;;180;22;65;3;3;;;512;
44;иной персонал;2586;195;36;;;;;806;19;754;;;;;1993;
45;из них:             ассистент (помощник);24;3;2;;;;;5;2;13;;;;;24;7.5
46;сурдопереводчик;;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (строка 06):             персонал, работающий в подразделениях (группах)             дошкольного образования;34;7;7;;;;;25;24;;1;6;;;34;
49;из них воспитатели;30;4;4;;;;;24;22;;1;5;;;30;
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;6;6;6;;;;;;;;2;4;;;3;
51;из них учителя;6;6;6;;;;;;;;2;4;;;3;
52;персонал, работающий в отдельных классах для             обучающихся с ограниченными возможностями здоровья;687;518;444;;1;;;80;71;1;96;72;;;484;
53;из них учителя - всего;517;404;338;;;;;49;44;1;82;64;;;343;
54;из них учителя, осуществляющие деятельность по                    реализации программ начального общего образования;120;76;69;;;;;25;25;;18;17;;;94;
55;персонал, получающий надбавки за работу с лицами с             ограниченными возможностями здоровья, находящимися             на совместном обучении;531;342;300;;;;;42;40;;71;68;;;285;
56;Из общей численности учителей-дефектологов (строка 31 графа 3) - учителя, имеющие специальное дефектологическое образование;34;29;;;;;;;;;;;;;;
57;Справочно. Код по ОКЕИ: человек – 792  Численность руководителей (из стр. 02, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;466;;;;;;;;;;;;;;;
58;из них директор;143;;;;;;;;;;;;;;;
59;Численность педагогических работников (из стр. 06, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;5350;;;;;;;;;;;;;;;
60;из них учителя;4311;;;;;;;;;;;;;;;
61;Кроме того (кроме стр. 01, гр. 03), численность медицинских работников (сумма строк 63, 64);68;;;;;;;;;;;;;;;
62;из них женщин;64;;;;;;;;;;;;;;;
63;в том числе:          врачи всех специальностей;6;;;;;;;;;;;;;;;
64;медицинские сестры;62;;;;;;;;;;;;;;;
65;Из строки 07 графы 3 численность учителей, использующих в учебном процессе персональные компьютеры;4591;;;;;;;;;;;;;;;
66;Из строки 06 графы 3 численность педагогических работников, осуществляющих классное руководство;3672;;;;;;;;;;;;;;;
67;в том числе:       осуществляющих классное руководство в одном классе;3536;;;;;;;;;;;;;;;
68;осуществляющих классное руководство в двух и более класса;136;;;;;;;;;;;;;;;
