;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 11);5183;154;138;115;418;440;497;481;668;644;735;798;9;86;
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05) (сумма строк 06–10);5177;154;138;115;418;439;496;481;668;643;733;797;9;86;
3;в том числе (из строки 02) обучались:       очно;5177;154;138;115;418;439;496;481;668;643;733;797;9;86;
4;очно-заочно;;;;;;;;;;;;;;;
5;заочно;;;;;;;;;;;;;;;
6;в том числе (из строки 02)  по программам с нормативным    сроком освоения:       9 лет;3286;137;;;224;259;314;351;426;468;515;592;;;
7;10 лет;485;;55;50;58;38;39;38;76;30;63;32;6;;
8;11 лет;6;;;;;;;;;;;;;6;
9;12 лет;531;17;;;53;59;62;52;59;65;57;29;3;75;
10;13 лет;869;;83;65;83;83;81;40;107;80;98;144;;5;
11;Численность экстернов, окончивших данный класс (сумма строк 12–16);6;;;;;1;1;;;1;2;1;;;
12;в том числе по программам с нормативным сроком освоения:       9 лет;1;;;;;1;;;;;;;;;
13;10 лет;;;;;;;;;;;;;;;
14;11 лет;;;;;;;;;;;;;;;
15;12 лет;;;;;;;;;;;;;;;
16;13 лет;5;;;;;;1;;;1;2;1;;;
17;Из строки 11 – обучались:       в форме семейного образования;6;;;;;1;1;;;1;2;1;;;
18;по программам, не имеющим государственной аккредитации;;;;;;;;;;;;;;;
