;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
№ строки;Наименование показателей;Число ставок   по штату, единиц;Фактически занято, единиц всего;Фактически занято, единиц работниками списочного состава;Численность работников на начало предыдущего учебного года (без внешних совместителей и работавших по договорам гражданско-правового характера), человек;Принято работников, человек всего;Принято работников, человек из них выпускники: со средним про-фессиональным образованием по программам подготовки специалистов среднего звена;Принято работников, человек из них выпускники: с высшим образованием;Выбыло работников, человек всего;Выбыло работников, человек из них по собственному желанию;Численность работников на начало отчет- ного учебного года (без совместителей и работающих по договорам гражданско-правового характера), человек;Число вакантных должностей, единиц
1;Численность работников – всего (сумма строк 02, 06, 43,44);46917.87;46063.05;44982.01;29735;3727;213;213;4007;3951;29455;926
2;в том числе:       руководящие работники – всего;2244.01;2161.46;2153.96;1846;155;;;194;192;1807;88
3;из них:             директор;693.5;667.5;667.5;671;40;;;52;52;659;27
4;заместители директора;1343.7;1296.15;1291.15;993;94;;;118;117;969;51
5;руководитель филиала;;;;;;;;;;;
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);30643.85;30163.36;29606.19;16600;2584;190;211;2612;2588;16572;560
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);24373.88;24227.36;23795.97;13374;1689;146;168;1795;1787;13268;157
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;6116.65;6112.65;6099.49;4164;378;72;27;467;464;4074;4
9;русского языка и литературы;3062.77;3057.32;3020.69;1679;186;7;26;211;209;1654;6
10;языка народов России и литературы;15.92;15.92;15.92;2;;;;1;1;1;
11;истории, экономики, права, обществознания;1566.15;1560.34;1535.42;886;156;4;29;132;132;908;7
12;информатики;504.67;498.9;475.43;279;34;1;4;46;46;268;9
13;физики;718.75;712.19;673.7;395;56;4;6;62;62;387;8
14;математики;2628.27;2618.35;2563.67;1313;187;4;18;176;176;1326;10
15;химии;442.89;440.12;422.06;285;42;1;4;35;35;290;4
16;географии;686.14;679.54;669.39;420;51;2;3;59;59;414;8
17;биологии;684.2;683.37;669.02;415;65;2;6;57;57;424;2
18;иностранных языков;2251.18;2233.36;2191.12;1259;154;3;24;169;169;1240;19
19;из них:                         английского языка;1918.32;1904.21;1872.27;1022;140;3;24;122;122;1036;15
20;немецкого языка;294.96;291.25;281.53;217;6;;;40;40;185;4
21;французского языка;26.69;26.69;26.11;20;1;;;3;3;18;
22;китайского языка;1.83;1.83;1.83;;1;;;;;1;
23;физической культуры;1411.53;1408.15;1372.56;953;131;28;8;171;169;918;5
24;труда (технологии);911.19;900.45;888.12;515;66;5;1;67;67;514;10
25;музыки и пения;399.38;390.16;375.39;224;35;6;1;39;39;219;9
26;изобразительного искусства, черчения;268.5;263.62;259.23;153;29;4;2;32;32;150;4
27;основ безопасности и защиты Родины;208.03;203.53;198.94;77;31;2;2;18;17;94;4
28;основ духовно-нравственной культуры народов России;84.01;83.01;83.01;;8;;;2;2;6;1
29;прочих предметов;2413.65;2366.38;2282.81;355;80;1;7;51;51;381;47
30;учителя-логопеды;347.57;314.57;310.49;194;31;;4;22;20;203;44
31;учителя-дефектологи;220.95;198.2;196.8;93;24;1;1;20;20;97;33
32;из них:                      олигофренопедагог;86.37;80.12;79.22;44;8;;;13;13;39;7
33;тифлопедагог;;;;;;;;;;;
34;сурдопедагог;37.73;37.73;37.73;17;2;;;1;1;18;
35;социальные педагоги;516;486.05;484.55;311;66;3;5;55;55;322;38
36;педагоги дополнительного образования;1933.55;1852.9;1774.43;557;162;12;3;117;114;602;79
37;педагоги-психологи;498.73;446.67;440.12;329;68;;11;72;71;325;68
38;воспитатели;1098.53;1081.94;1079.54;948;132;7;6;182;175;898;17
39;мастера производственного обучения;18.81;17.5;17.5;13;3;1;;2;2;14;3
40;тьюторы;254.61;199.55;189.05;105;44;2;;32;30;117;62
41;советники директора по воспитанию и взаимодействию                с детскими общественными объединениям;324;315.75;313.75;3;264;7;13;3;3;264;16
42;другие;1057.22;1022.87;1003.99;673;101;11;;312;311;462;43
43;учебно-вспомогательный персонал;2137.84;2089.94;2047.14;1603;168;2;;224;214;1547;44
44;иной персонал;11892.17;11648.29;11174.72;9686;820;21;2;977;957;9529;234
45;из них:             ассистент (помощник);81.61;64.61;64.61;45;26;1;;14;14;57;17
46;сурдопереводчик;0.5;0.5;0.5;;1;1;;;;1;
47;тифлосурдопереводчик;;;;;;;;;;;
48;Из общей численности педагогических работников (стр.06):             персонал, работающий в подразделениях (группах)             дошкольного образования;831.18;815.89;810.84;807;82;2;;124;116;759;15
49;из них воспитатели;702.2;696.63;696.13;684;72;1;;111;103;642;6
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;243.76;242.95;219.79;306;10;;2;31;31;261;1
51;из них учителя;225.76;224.95;201.79;290;8;;2;29;29;244;1
