;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателей;Всего, человек;Из них (из графы 3) имеют образование: Высшее;Из них (из графы 3) имеют образование: из них (графы 4) педагогическое;Из них (из графы 3) имеют образование: Из графы 4 имеют ученую степень доктора наук;Из них (из графы 3) имеют образование: Из графы 4 имеют ученую степень кандидата наук;Из них (из графы 3) имеют образование: Из графы 4 имеют ученое звание профессора;Из них (из графы 3) имеют образование: Из графы 4 имеют ученое звание доцента;Из них (из графы 3) имеют образование: среднее про- фессиональное образование по программам подготовки специалистов среднего звена;Из них (из графы 3) имеют образование: из них  (графы 10) педагогическое;Из них (из графы 3) имеют образование: среднее про- фессиональное образование по программам подготовки квалифициро-ванных рабочих служащих;Из графы 3 имеют квалификационные категории высшую;Из графы 3 имеют квалификационные категории первую;Из графы 3 имеют квалификационные категории педагог-методист;Из графы 3 имеют квалификационные категории педагог-наставник;Из графы 3 женщины;Численность работников в пересчете на полную занятость, единиц
1;Численность работников – всего (сумма строк 02, 06, 43, 44);29455;16015;14634;1;37;;10;6880;2867;2959;2563;5937;53;19;24466;
2;в том числе:       руководящие работники – всего;1807;1778;1576;;11;;2;29;12;;1;;;;1608;
3;из них:             директор;659;655;633;;6;;1;4;3;;1;;;;530;
4;заместители директора;969;954;873;;5;;1;14;5;;;;;;914;
5;руководитель филиала;;;;;;;;;;;;;;;;
6;педагогические работники – всего (сумма строк 07, 30, 31, 35-42);16572;13369;12909;1;26;;8;2982;2695;45;2561;5934;53;18;14854;16286.2
7;в том числе:             учителя – всего (сумма строк 08-18, 23-29);13268;11210;10970;1;22;;8;1948;1834;7;2398;5292;51;17;11879;13066.1
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;4074;3054;3036;;;;;1004;981;1;604;1872;7;3;4064;4056.9
9;русского языка и литературы;1654;1551;1538;;8;;1;92;87;;408;625;9;2;1628;
10;языка народов России и литературы;1;1;1;;;;;;;;;;;;1;
11;истории, экономики, права, обществознания;908;842;825;;5;;2;48;43;2;168;310;3;1;714;
12;информатики;268;244;233;;;;;21;15;;55;101;1;;188;
13;физики;387;368;358;;2;;1;12;9;;81;132;4;1;273;
14;математики;1326;1244;1213;;;;1;69;62;;255;530;14;2;1242;
15;химии;290;279;271;;1;;1;9;9;1;81;102;2;2;281;
16;географии;414;390;384;;1;;;22;20;;101;157;2;;356;
17;биологии;424;395;388;;2;;1;26;22;;110;157;;2;398;
18;иностранных языков;1240;1152;1128;;;;;76;70;;218;490;6;2;1187;
19;из них:                         английского языка;1036;978;949;;;;;46;41;;181;365;5;2;985;
20;немецкого языка;185;157;153;;;;;28;27;;27;93;1;;183;
21;французского языка;18;16;16;;;;;2;2;;4;6;;;18;
22;китайского языка;1;1;1;;;;;;;;;;;;1;
23;физической культуры;918;637;606;;2;;1;268;247;2;116;360;1;1;428;
24;труда (технологии);514;403;363;1;1;;;105;89;;76;164;;;367;
25;музыки и пения;219;139;133;;;;;80;73;;38;69;;1;207;
26;изобразительного искусства, черчения;150;108;101;;;;;41;39;;36;37;;;144;
27;основ безопасности и защиты Родины;94;75;69;;;;;18;17;1;10;36;;;27;
28;основ духовно-нравственной культуры народов России;6;5;5;;;;;1;1;;2;;1;;6;
29;прочих предметов;381;323;318;;;;;56;50;;39;150;1;;368;
30;учителя-логопеды;203;193;190;;;;;10;10;;19;50;1;1;203;202.3
31;учителя-дефектологи;97;89;88;;;;;8;5;;10;26;;;95;97
32;из них:                   олигофренопедагог;39;35;34;;;;;4;3;;4;12;;;37;39
33;тифлопедагог;;;;;;;;;;;;;;;;
34;сурдопедагог;18;18;18;;;;;;;;3;3;;;18;18
35;социальные педагоги;322;251;230;;;;;67;50;1;8;47;;;309;321
36;педагоги дополнительного образования;602;397;307;;2;;;182;134;3;22;67;;;404;574.2
37;педагоги-психологи;325;303;283;;;;;19;16;;26;64;;;315;323
38;воспитатели;898;443;436;;;;;434;405;9;56;307;;;875;869.4
39;мастера производственного обучения;14;6;6;;;;;8;5;;;4;;;2;14
40;тьюторы;117;89;76;;1;;;23;19;2;;5;;;108;113
41;советники директора по воспитанию и взаимодействию             с детскими общественными объединениям;264;149;120;;;;;107;82;3;4;20;;;255;252
42;другие;462;239;203;;1;;;176;135;20;18;52;1;;409;454.2
43;учебно-вспомогательный персонал;1547;354;93;;;;;710;103;213;1;2;;;1432;
44;иной персонал;9529;514;56;;;;;3159;57;2701;;1;;1;6572;
45;из них:             ассистент (помощник);57;7;3;;;;;34;3;15;;;;;54;54
46;сурдопереводчик;1;;;;;;;1;1;;;;;;1;1
47;тифлосурдопереводчик;;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (строка 06):             персонал, работающий в подразделениях (группах)             дошкольного образования;759;389;386;;;;;350;327;8;62;244;;;757;
49;из них воспитатели;642;298;296;;;;;325;302;8;41;219;;;642;
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;261;234;225;;2;;1;27;24;;67;105;1;;241;
51;из них учителя;244;217;208;;1;;1;27;24;;65;99;1;;225;
52;персонал, работающий в отдельных классах для             обучающихся с ограниченными возможностями здоровья;1803;1500;1437;;1;;1;246;237;3;278;592;4;;1517;
53;из них учителя - всего;1340;1147;1101;;;;1;153;146;1;226;460;4;;1047;
54;из них учителя, осуществляющие деятельность по                    реализации программ начального общего образования;316;272;254;;;;;40;39;;57;102;2;;284;
55;персонал, получающий надбавки за работу с лицами с             ограниченными возможностями здоровья, находящимися             на совместном обучении;971;824;787;;;;;127;118;;147;297;1;1;770;
56;Из общей численности учителей-дефектологов (строка 31 графа 3) - учителя, имеющие специальное дефектологическое образование;96;88;;;;;;;;;;;;;;
57;Справочно. Код по ОКЕИ: человек – 792  Численность руководителей (из стр. 02, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;1739;;;;;;;;;;;;;;;
58;из них директор;647;;;;;;;;;;;;;;;
59;Численность педагогических работников (из стр. 06, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;16025;;;;;;;;;;;;;;;
60;из них учителя;12945;;;;;;;;;;;;;;;
61;Кроме того (кроме стр. 01, гр. 03), численность медицинских работников (сумма строк 63, 64);85;;;;;;;;;;;;;;;
62;из них женщин;74;;;;;;;;;;;;;;;
63;в том числе:          врачи всех специальностей;3;;;;;;;;;;;;;;;
64;медицинские сестры;82;;;;;;;;;;;;;;;
65;Из строки 07 графы 3 численность учителей, использующих в учебном процессе персональные компьютеры;13119;;;;;;;;;;;;;;;
66;Из строки 06 графы 3 численность педагогических работников, осуществляющих классное руководство;10871;;;;;;;;;;;;;;;
67;в том числе:       осуществляющих классное руководство в одном классе;9291;;;;;;;;;;;;;;;
68;осуществляющих классное руководство в двух и более класса;1580;;;;;;;;;;;;;;;
