;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Всего (сумма граф 4 - 9);Из графы 3 – имеют общий стаж работы, лет до 3;Из графы 3 – имеют общий стаж работы, лет от 3 до 5;Из графы 3 – имеют общий стаж работы, лет от 5 до 10;Из графы 3 – имеют общий стаж работы, лет от 10 до 15;Из графы 3 – имеют общий стаж работы, лет от 15 до 20;Из графы 3 – имеют общий стаж работы, лет 20 и более;Из гр. 3  имеют стаж педагоги- ческой работы- всего (сумма граф 11-16);Из графы 10 – имеют педагогический стаж работы, лет до 3;Из графы 10 – имеют педагогический стаж работы, лет от 3 до 5;Из графы 10 – имеют педагогический стаж работы, лет от 5 до 10;Из графы 10 – имеют педагогический стаж работы, лет от 10 до 15;Из графы 10 – имеют педагогический стаж работы, лет от 15 до 20;Из графы 10 – имеют педагогический стаж работы, лет 20 и более;Не имеют стажа педа- гогической работы
1;Численность работников – всего (сумма строк 02, 06, 43, 44);17354;845;486;1035;1369;1595;12024;11196;980;545;1052;1029;768;6822;6158
2;в том числе:       руководящие работники – всего;1159;11;5;28;66;121;928;941;31;15;52;64;87;692;218
3;из них:             директор;414;4;2;9;24;30;345;405;9;7;21;25;32;311;9
4;заместители директора;648;7;2;18;38;74;509;519;19;8;30;38;54;370;129
5;руководитель филиала;7;;;;;2;5;7;1;;1;;1;4;
6;педагогические работники – всего (сумма строк 07, 30, 31, 35-42);10216;711;348;732;870;783;6772;10031;906;517;973;941;662;6032;185
7;в том числе:             учителя – всего (сумма строк 08-18, 23-29);8675;606;281;593;736;643;5816;8553;717;401;779;775;539;5342;122
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;2552;195;98;179;166;177;1737;2520;204;131;224;187;152;1622;32
9;русского языка и литературы;1063;60;29;60;67;53;794;1053;70;38;71;77;53;744;10
10;языка народов России и литературы;3;;;;;;3;3;;;;;;3;
11;истории, экономики, права, обществознания;554;52;22;40;39;27;374;546;54;35;48;42;20;347;8
12;информатики;208;21;6;20;38;32;91;202;21;12;28;38;25;78;6
13;физики;258;12;4;9;19;13;201;257;15;4;17;22;13;186;1
14;математики;853;44;14;53;62;57;623;841;59;30;67;63;54;568;12
15;химии;189;10;8;13;15;12;131;187;16;14;12;10;13;122;2
16;географии;295;14;7;11;17;18;228;292;20;8;15;17;17;215;3
17;биологии;283;14;5;14;26;14;210;280;18;12;18;23;13;196;3
18;иностранных языков;967;81;37;104;157;109;479;952;89;47;130;156;83;447;15
19;из них:                         английского языка;847;77;35;92;141;100;402;833;82;45;115;140;78;373;14
20;немецкого языка;111;3;2;11;16;8;71;111;7;2;14;16;4;68;
21;французского языка;8;1;;1;;1;5;7;;;1;;1;5;1
22;китайского языка;;;;;;;;;;;;;;;
23;физической культуры;587;60;26;53;72;57;319;572;73;28;72;66;46;287;15
24;труда (технологии);394;11;8;8;28;36;303;389;26;19;35;38;22;249;5
25;музыки и пения;156;16;8;9;4;7;112;155;29;12;11;6;3;94;1
26;изобразительного искусства, черчения;113;9;2;7;11;7;77;112;11;4;14;9;3;71;1
27;основ безопасности и защиты Родины;65;6;5;5;5;4;40;61;8;5;6;8;4;30;4
28;основ духовно-нравственной культуры народов России;4;1;;;;;3;3;;;;;;3;1
29;прочих предметов;131;;2;8;10;20;91;128;4;2;11;13;18;80;3
30;учителя-логопеды;124;14;6;14;10;5;75;120;16;11;17;14;3;59;4
31;учителя-дефектологи;22;1;1;1;3;1;15;21;1;1;1;4;3;11;1
32;из них:                   олигофренопедагог;7;;;;;;7;7;;;;;2;5;
33;тифлопедагог;1;;;;1;;;1;;;;1;;;
34;сурдопедагог;4;;;;1;;3;4;;;;1;;3;
35;социальные педагоги;140;6;3;16;18;15;82;131;21;8;26;14;9;53;9
36;педагоги дополнительного образования;62;5;6;4;6;5;36;57;9;8;3;6;4;27;5
37;педагоги-психологи;195;13;8;27;21;33;93;184;25;15;33;25;28;58;11
38;воспитатели;582;30;15;44;42;42;409;569;54;30;64;57;43;321;13
39;мастера производственного обучения;2;;;;;;2;2;;;;;2;;
40;тьюторы;41;5;3;2;;3;28;36;7;3;2;3;;21;5
41;советники директора по воспитанию и взаимодействию             с детскими общественными объединениям;68;7;8;11;13;6;23;65;15;7;13;12;4;14;3
42;другие;305;24;17;20;21;30;193;293;41;33;35;31;27;126;12
43;учебно-вспомогательный персонал;741;15;21;48;63;115;479;86;18;6;8;12;7;35;655
44;иной персонал;5238;108;112;227;370;576;3845;138;25;7;19;12;12;63;5100
45;из них:             ассистент (помощник);2;;;1;;;1;;;;;;;;2
46;сурдопереводчик;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (строка 06):             персонал, работающий в подразделениях (группах)             дошкольного образования;317;12;9;29;24;27;216;310;27;20;36;32;23;172;7
49;из них воспитатели;296;12;9;27;24;24;200;289;27;18;34;32;21;157;7
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;24;2;;;1;;21;24;3;;1;1;;19;
51;из них учителя;22;1;;;1;;20;22;2;;1;1;;18;
;;;;;;;;;;;;;;;;
;;Данные графы 3 по строкам 01–51 равны данным графы 3 подраздела 3.1 по соответствующим строкам 01-51.;;;;;;;;;;;;;;
