;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Всего (сумма граф 4 - 9);Из графы 3 – имеют общий стаж работы, лет до 3;Из графы 3 – имеют общий стаж работы, лет от 3 до 5;Из графы 3 – имеют общий стаж работы, лет от 5 до 10;Из графы 3 – имеют общий стаж работы, лет от 10 до 15;Из графы 3 – имеют общий стаж работы, лет от 15 до 20;Из графы 3 – имеют общий стаж работы, лет 20 и более;Из гр. 3  имеют стаж педагоги- ческой работы- всего (сумма граф 11-16);Из графы 10 – имеют педагогический стаж работы, лет до 3;Из графы 10 – имеют педагогический стаж работы, лет от 3 до 5;Из графы 10 – имеют педагогический стаж работы, лет от 5 до 10;Из графы 10 – имеют педагогический стаж работы, лет от 10 до 15;Из графы 10 – имеют педагогический стаж работы, лет от 15 до 20;Из графы 10 – имеют педагогический стаж работы, лет 20 и более;Не имеют стажа педа- гогической работы
1;Численность работников – всего (сумма строк 02, 06, 43, 44);23515;1672;1176;2240;2605;2723;13099;16853;2158;1379;2322;1972;1548;7474;6662
2;в том числе:       руководящие работники – всего;1635;11;10;64;164;231;1155;1151;36;36;109;127;123;720;484
3;из них:             директор;352;;;6;19;29;298;340;3;6;14;23;25;269;12
4;заместители директора;1083;10;8;55;125;156;729;787;31;26;91;102;94;443;296
5;руководитель филиала;8;;;;;2;6;8;;;1;2;1;4;
6;педагогические работники – всего (сумма строк 07, 30, 31, 35-42);15689;1421;932;1695;1815;1761;8065;15423;2087;1309;2160;1810;1384;6673;266
7;в том числе:             учителя – всего (сумма строк 08-18, 23-29);11162;1033;604;1051;1139;1191;6144;11014;1315;783;1376;1204;958;5378;148
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;3568;426;229;358;316;358;1881;3515;470;286;435;328;292;1704;53
9;русского языка и литературы;1266;85;51;73;105;108;844;1256;100;57;104;114;117;764;10
10;языка народов России и литературы;;;;;;;;;;;;;;;
11;истории, экономики, права, обществознания;650;51;38;75;65;77;344;645;72;53;90;69;60;301;5
12;информатики;295;33;19;38;38;34;133;290;44;20;46;44;28;108;5
13;физики;295;17;6;16;25;21;210;292;28;11;29;23;16;185;3
14;математики;1057;74;42;86;89;123;643;1045;111;69;118;95;85;567;12
15;химии;204;12;13;10;15;12;142;204;20;10;17;19;12;126;
16;географии;306;26;8;24;22;29;197;302;32;11;28;29;21;181;4
17;биологии;325;26;13;22;21;30;213;321;36;17;37;26;20;185;4
18;иностранных языков;1309;127;73;152;252;204;501;1288;144;101;208;245;163;427;21
19;из них:                         английского языка;1264;126;69;146;248;197;478;1244;141;97;200;241;157;408;20
20;немецкого языка;29;;2;3;4;3;17;29;;2;5;4;3;15;
