;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателей;Всего, человек;Из них (из графы 3) имеют образование: Высшее;Из них (из графы 3) имеют образование: из них (графы 4) педагогическое;Из них (из графы 3) имеют образование: Из графы 4 имеют ученую степень доктора наук;Из них (из графы 3) имеют образование: Из графы 4 имеют ученую степень кандидата наук;Из них (из графы 3) имеют образование: Из графы 4 имеют ученое звание профессора;Из них (из графы 3) имеют образование: Из графы 4 имеют ученое звание доцента;Из них (из графы 3) имеют образование: среднее про- фессиональное образование по программам подготовки специалистов среднего звена;Из них (из графы 3) имеют образование: из них  (графы 10) педагогическое;Из них (из графы 3) имеют образование: среднее про- фессиональное образование по программам подготовки квалифициро-ванных рабочих служащих;Из графы 3 имеют квалификационные категории высшую;Из графы 3 имеют квалификационные категории первую;Из графы 3 имеют квалификационные категории педагог-методист;Из графы 3 имеют квалификационные категории педагог-наставник;Из графы 3 женщины;Численность работников в пересчете на полную занятость, единиц
1;Численность работников – всего (сумма строк 02, 06, 43, 44);24136;16015;14617;3;56;1;7;4544;1635;1735;6905;4679;31;12;20355;
2;в том числе:       руководящие работники – всего;1554;1510;1439;;14;1;;36;14;2;800;291;2;;1359;
3;из них:             директор;525;518;503;;6;1;;1;1;;273;106;1;;410;
4;заместители директора;1024;979;911;;8;;;34;13;2;517;171;1;;942;
5;руководитель филиала;4;3;1;;;;;;;;;;;;3;
6;педагогические работники – всего (сумма строк 07, 30, 31, 35-42);15315;13431;12964;3;42;;7;1621;1477;23;6092;4371;18;12;13504;6687.9
7;в том числе:             учителя – всего (сумма строк 08-18, 23-29);12017;11018;10796;3;37;;6;855;793;7;5510;3600;15;12;10427;5245.9
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;3526;3037;3013;;2;;;438;427;5;1594;1102;5;6;3520;1888.8
9;русского языка и литературы;1474;1436;1426;1;9;;1;22;21;;763;401;1;1;1450;
10;языка народов России и литературы;;;;;;;;;;;;;;;;
11;истории, экономики, права, обществознания;765;747;739;;6;;1;12;12;;389;213;2;;610;
12;информатики;318;298;277;;2;;;19;17;;126;89;1;1;224;
13;физики;375;367;360;;3;;;5;5;;192;100;1;;285;
14;математики;1104;1070;1061;1;2;;1;22;21;;511;332;1;2;1025;
15;химии;276;271;264;;1;;;;;;156;65;1;;253;
16;географии;355;348;341;;2;;;5;5;;173;116;1;;312;
17;биологии;351;346;340;;3;;;2;2;;190;89;;;334;
18;иностранных языков;1287;1260;1249;1;4;;3;16;14;;465;461;1;1;1227;
19;из них:                         английского языка;1159;1136;1121;1;4;;3;12;10;;411;408;1;1;1104;
20;немецкого языка;113;109;107;;;;;3;3;;41;41;;;109;
21;французского языка;7;6;6;;;;;;;;4;;;;7;
22;китайского языка;1;1;1;;;;;;;;;1;;;;
23;физической культуры;927;855;831;;2;;;61;56;;452;261;;;327;
24;труда (технологии);443;350;308;;1;;;86;67;1;203;133;1;;257;
25;музыки и пения;243;173;162;;;;;68;61;;99;69;;1;231;
26;изобразительного искусства, черчения;194;143;137;;;;;46;42;;92;60;;;180;
27;основ безопасности и защиты Родины;187;169;146;;;;;16;9;;48;66;;;24;
28;основ духовно-нравственной культуры народов России;42;36;33;;;;;5;4;;18;11;;;36;
29;прочих предметов;150;112;109;;;;;32;30;1;39;32;;;132;
30;учителя-логопеды;321;298;287;;;;;19;16;;78;91;1;;318;173.1
31;учителя-дефектологи;145;137;132;;1;;;6;6;;15;34;;;141;83.7
32;из них:                   олигофренопедагог;18;17;16;;;;;1;1;;2;6;;;18;12
33;тифлопедагог;10;8;7;;;;;1;1;;1;;;;9;6
34;сурдопедагог;7;5;5;;;;;1;1;;3;1;;;7;8
35;социальные педагоги;271;217;195;;;;;44;39;1;56;62;1;;260;130
36;педагоги дополнительного образования;248;181;152;;1;;;57;47;2;56;45;;;171;171.7
37;педагоги-психологи;379;352;328;;1;;;25;24;;89;69;1;;369;188.9
