;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Всего (сумма граф 4 - 9);Из графы 3 – имеют общий стаж работы, лет до 3;Из графы 3 – имеют общий стаж работы, лет от 3 до 5;Из графы 3 – имеют общий стаж работы, лет от 5 до 10;Из графы 3 – имеют общий стаж работы, лет от 10 до 15;Из графы 3 – имеют общий стаж работы, лет от 15 до 20;Из графы 3 – имеют общий стаж работы, лет 20 и более;Из гр. 3  имеют стаж педагоги- ческой работы- всего (сумма граф 11-16);Из графы 10 – имеют педагогический стаж работы, лет до 3;Из графы 10 – имеют педагогический стаж работы, лет от 3 до 5;Из графы 10 – имеют педагогический стаж работы, лет от 5 до 10;Из графы 10 – имеют педагогический стаж работы, лет от 10 до 15;Из графы 10 – имеют педагогический стаж работы, лет от 15 до 20;Из графы 10 – имеют педагогический стаж работы, лет 20 и более;Не имеют стажа педа- гогической работы
1;Численность работников – всего (сумма строк 02, 06, 40, 41);2136841;143132;101610;210783;217006;235536;1228774;1451223;130730;86238;162952;138408;149352;783543;685618
2;в том числе:       руководящие работники – всего;144387;1750;2111;7945;12293;17325;102963;120259;2933;2934;8443;10115;14196;81638;24128
3;из них:             директор;38960;207;260;1151;2045;3420;31877;38585;475;533;1740;2418;3674;29745;375
4;заместители директора;95642;1427;1729;6238;9109;12399;64740;78127;2269;2260;6358;7364;10125;49751;17515
5;руководитель филиала;1933;23;23;91;149;191;1456;1745;42;40;121;133;185;1224;188
6;педагогические работники - всего (сумма строк 07, 28,29, 33-39);1318077;102313;65839;132564;126881;135858;754622;1301026;122764;80294;149927;124745;131945;691351;17051
7;в том числе:             учителя–всего (сумма строк 08-18, 22-27);1067367;79057;50953;101884;94188;104728;636557;1056667;88737;59763;111500;92678;104271;599718;10700
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;314665;25103;14264;24483;24088;29126;197601;311455;25754;16000;26857;23945;28856;190043;3210
9;русского языка и литературы;124547;6419;4418;9587;9227;11625;83271;123723;7092;5130;10288;9115;11769;80329;824
10;языка народов России и литературы;16068;573;602;1270;1528;2263;9832;16025;595;631;1336;1561;2301;9601;43
11;истории, экономики, права, обществознания;65620;5685;3846;7237;6094;6729;36029;64863;6300;4441;7728;6026;6810;33558;757
12;информатики и ИКТ;28127;2549;1913;4536;4206;3944;10979;27803;3139;2308;4902;4093;3871;9490;324
13;физики;31955;1773;1091;2188;1952;2749;22202;31706;2097;1372;2437;1970;2825;21005;249
14;математики;97669;5557;3415;7519;7166;8380;65632;96907;6405;4107;8198;6879;8340;62978;762
15;химии;24025;1318;744;1631;1681;2163;16488;23861;1490;896;1834;1691;2237;15713;164
16;географии;30938;1559;1131;2316;2364;3087;20481;30706;1833;1350;2566;2380;3172;19405;232
17;биологии;31685;1859;1211;2455;2508;3190;20462;31425;2135;1411;2713;2506;3254;19406;260
18;иностранных языков;118038;12275;8382;18791;16776;13383;48431;116484;13625;9499;19558;15752;12461;45589;1554
19;из них:                         английского языка;100941;10922;7602;17066;15200;11908;38243;99616;12087;8618;17747;14305;11055;35804;1325
20;немецкого языка;12887;910;550;1226;1189;1127;7885;12719;1040;615;1300;1080;1094;7590;168
21;французского языка;3279;283;147;325;275;249;2000;3232;314;170;348;253;228;1919;47
22;физической культуры;77903;8118;5684;11161;8071;7760;37109;76872;9375;6649;12138;7777;7663;33270;1031
23;трудового обучения (технологии);43286;1805;1339;3071;3241;4187;29643;42823;3115;2241;4263;3514;4467;25223;463
