;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Код  профессии (при наличии);Всего  обучено за период с 20.09. прошлого года по 19.09. текущего года (сумма граф 5–10);В том числе из числа обучающихся (обучавшихся): за счет бюджетных ассигнований федерального бюджета;В том числе из числа обучающихся (обучавшихся): за счет бюджетных ассигнований бюджета субъекта Российской Федерации;В том числе из числа обучающихся (обучавшихся): за счет бюджетных ассигнований местного бюджета;В том числе из числа обучающихся (обучавшихся): по договорам об оказании платных образовательных услуг за счет средств лиц, зачисляе- мых на обуче- ние (родителей (законных пре- дставителей) несовершенно- летних обучающихся);В том числе из числа обучающихся (обучавшихся): по договорам об оказании платных образовательных услуг за счет средств иных физических лиц;В том числе из числа обучающихся (обучавшихся): по договорам об оказании платных образовательных услуг за счет средств юридических лиц;Из общей численности обученных (из графы 4) девушки;Из общей численности обученных (из графы 4) прошли ускоренное обучение по индивидуальным учебным планам;Из общей численности обученных (из графы 4) лица с ограниченными возможностями здоровья;Из общей численности обученных (из графы 4) из них (из графы 13): инвалиды;Из общей численности обученных (из графы 4) из них (из графы 13): дети-инвалиды;Из общей численности обученных (из графы 4) инвалиды  (кроме учтенных в графе 14);Из общей численности обученных (из графы 4) дети-инвалиды (кроме учтенных в графе 15)
1;Программы профессиональной подготовки по профессиям рабочих, должностям служащих – всего;;31545;657;24613;4799;982;459;35;14461;70;825;188;157;120;217
2;Бортоператор по проверке магистральных трубопроводов;11213;9;;;;9;;;;;;;;;
3;Весовщик;11422;45;;28;;17;;;15;;;;;;
4;Водитель вездехода;11447;60;;;60;;;;20;;;;;;
5;Водитель погрузчика;11453;9;;;9;;;;5;;;;;;
6;Вышивальщица;11583;19;;19;;;;;16;;19;7;4;;
7;Вязальщица трикотажных изделий, полотна;11602;4;;4;;;;;4;;4;;;;
8;Гончар;11693;5;;5;;;;;;;;;;;
9;Горничная;11695;12;;12;;;;;9;;;;;;
10;Дворник;11786;7;;7;;;;;3;;7;;7;;
11;Декоратор витрин;11811;21;;21;;;;;16;;;;;;
12;Живописец;11947;1;;1;;;;;;;;;;;
13;Животновод;11949;41;15;26;;;;;6;;;;;;
14;Животновод по уходу за рабочими животными;11951;10;;;10;;;;;;;;;;
15;Замерщик на топографо-геодезических и маркшейдерских работах;12192;1;;1;;;;;;;;;;;
16;Земледел;12264;2;;2;;;;;1;;2;1;;;
17;Изготовитель художественных изделий из бересты;12476;5;5;;;;;;;;;;;;
18;Изготовитель художественных изделий из дерева;12478;32;2;20;10;;;;2;;7;;2;;
