;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 11);1004;24;28;17;64;86;96;125;112;122;145;141;20;24;
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05) (сумма строк 06–10);989;24;28;17;63;84;96;123;110;120;144;139;20;21;
3;в том числе (из строки 02) обучались:       очно;985;24;28;17;61;84;95;123;110;120;143;139;20;21;
4;очно-заочно;4;;;;2;;1;;;;1;;;;
5;заочно;;;;;;;;;;;;;;;
6;в том числе (из строки 02)  по программам с нормативным    сроком освоения:       9 лет;427;17;;;28;35;38;68;55;42;59;85;;;
7;10 лет;231;;4;6;14;17;27;27;30;29;35;35;7;;
8;11 лет;111;7;;1;5;5;6;5;13;14;15;7;12;21;
9;12 лет;42;;;;;6;;2;2;13;19;;;;
10;13 лет;178;;24;10;16;21;25;21;10;22;16;12;1;;
11;Численность экстернов, окончивших данный класс (сумма строк 12–16);15;;;;1;2;;2;2;2;1;2;;3;
12;в том числе по программам с нормативным сроком освоения:       9 лет;;;;;;;;;;;;;;;
13;10 лет;;;;;;;;;;;;;;;
14;11 лет;15;;;;1;2;;2;2;2;1;2;;3;
15;12 лет;;;;;;;;;;;;;;;
16;13 лет;;;;;;;;;;;;;;;
17;Из строки 11 – обучались:       в форме семейного образования;15;;;;1;2;;2;2;2;1;2;;3;
18;по программам, не имеющим государственной аккредитации;;;;;;;;;;;;;;;
