;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
№ строки;Наименование показателей;Число ставок   по штату, единиц;Фактически занято, единиц всего;Фактически занято, единиц работниками списочного состава;Численность работников на начало предыдущего учебного года (без внешних совместителей и работавших по договорам гражданско-правового характера), человек;Принято работников, человек всего;Принято работников, человек из них выпускники: со средним про-фессиональным образованием по программам подготовки специалистов среднего звена;Принято работников, человек из них выпускники: с высшим образованием;Выбыло работников, человек всего;Выбыло работников, человек из них по собственному желанию;Численность работников на начало отчет- ного учебного года (без совместителей и работающих по договорам гражданско-правового характера), человек;Число вакантных должностей, единиц
1;Численность работников – всего (сумма строк 02, 06, 43,44);18647.67;17710.79;17002.82;12182;1290;334;556;1446;1363;12026;502
2;в том числе:       руководящие работники – всего;1039.31;1009.8;999.3;887;57;1;40;67;60;868;15
3;из них:             директор;333.28;326.28;320.29;324;11;;8;18;14;331;3
4;заместители директора;699.23;665.22;652.22;533;39;1;29;42;38;536;12
5;руководитель филиала;;;;;;;;;;;
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);12554.71;11984.38;11509.87;7806;802;129;478;891;851;7737;302
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);10506.02;10155.72;9793.82;6871;680;100;416;760;726;6808;176
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;2910.24;2802.68;2705.56;2247;199;56;104;192;182;2251;62
9;русского языка и литературы;1351.96;1309.78;1275.34;850;90;6;60;102;98;838;20
10;языка народов России и литературы;2.21;2.21;2.21;2;;;;;;;
11;истории, экономики, права, обществознания;689.69;667.18;644.77;428;53;1;41;54;53;427;6
12;информатики;243.97;234.31;225.8;154;12;3;6;13;11;151;8
13;физики;324.16;313.54;302.39;212;18;;16;26;25;207;9
14;математики;1171.68;1137.8;1096.1;675;70;2;47;85;82;668;23
15;химии;217.26;210.96;199.09;170;14;;10;19;19;163;7
