;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателей;Всего, человек;Из них (из графы 3) имеют образование: Высшее;Из них (из графы 3) имеют образование: из них (графы 4) педагогическое;Из них (из графы 3) имеют образование: Из графы 4 имеют ученую степень доктора наук;Из них (из графы 3) имеют образование: Из графы 4 имеют ученую степень кандидата наук;Из них (из графы 3) имеют образование: Из графы 4 имеют ученое звание профессора;Из них (из графы 3) имеют образование: Из графы 4 имеют ученое звание доцента;Из них (из графы 3) имеют образование: среднее про- фессиональное образование по программам подготовки специалистов среднего звена;Из них (из графы 3) имеют образование: из них  (графы 10) педагогическое;Из них (из графы 3) имеют образование: среднее про- фессиональное образование по программам подготовки квалифициро-ванных рабочих служащих;Из графы 3 имеют квалификационные категории высшую;Из графы 3 имеют квалификационные категории первую;Из графы 3 имеют квалификационные категории педагог-методист;Из графы 3 имеют квалификационные категории педагог-наставник;Из графы 3 женщины;Численность работников в пересчете на полную занятость, единиц
1;Численность работников – всего (сумма строк 02, 06, 43, 44);51243;28066;22050;8;94;4;27;13131;4257;1478;7805;9794;115;17;42350;
2;в том числе:       руководящие работники – всего;3047;2786;2137;;9;;;229;42;4;4;;6;;2647;
3;из них:             директор;838;829;747;;2;;;8;4;;1;;;;647;
4;заместители директора;1909;1726;1275;;6;;;149;25;4;1;;5;;1725;
5;руководитель филиала;73;64;55;;;;;9;7;;2;;;;62;
6;педагогические работники – всего (сумма строк 07, 30, 31, 35-42);29797;23328;19550;8;85;4;27;5938;4029;68;7787;9728;51;17;26302;28895.7
7;в том числе:             учителя – всего (сумма строк 08-18, 23-29);22750;18541;16268;8;82;4;27;3934;2989;16;6926;8034;41;14;20060;21807.4
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;6625;4679;4300;;;;;1888;1607;2;1838;2443;8;5;6587;6540.6
9;русского языка и литературы;2771;2548;2358;;8;;2;196;147;2;1105;870;6;2;2722;
10;языка народов России и литературы;4;3;3;;;;;1;1;;;2;;;4;
11;истории, экономики, права, обществознания;1360;1270;1102;;9;;;68;38;1;453;465;4;3;1075;
12;информатики;471;432;343;1;4;;1;33;18;;182;155;;;337;
13;физики;706;684;588;;3;;1;15;6;;274;242;2;;534;
14;математики;2222;2067;1823;;3;;2;126;82;;730;776;6;1;2090;
15;химии;361;350;304;;4;;;6;2;;178;84;1;;344;
16;географии;706;654;593;;;;;42;27;;219;272;2;;630;
17;биологии;741;703;623;;5;1;;24;9;;279;241;2;;698;
18;иностранных языков;2100;1938;1709;;5;;1;141;101;1;532;860;4;;1975;
19;из них:                         английского языка;1989;1835;1603;;5;;1;128;94;1;491;810;4;;1865;
20;немецкого языка;88;79;76;;;;;9;4;;24;35;;;83;
21;французского языка;8;8;8;;;;;;;;8;;;;8;
22;китайского языка;;;;;;;;;;;;;;;;
23;физической культуры;1694;1153;995;;;;;515;394;1;479;633;2;2;724;
24;труда (технологии);1006;679;502;;;;;306;175;6;243;390;2;1;631;
25;музыки и пения;403;220;150;;;;;176;111;1;132;124;1;;372;
26;изобразительного искусства, черчения;276;203;149;;;;;70;49;;85;80;;;266;
27;основ безопасности и защиты Родины;95;72;55;;;;;21;14;;26;30;;;22;
28;основ духовно-нравственной культуры народов России;3;2;2;;;;;1;;;1;1;;;3;
29;прочих предметов;1206;884;669;7;41;3;20;305;208;2;170;366;1;;1046;
30;учителя-логопеды;642;615;525;;;;;22;17;;155;194;1;;638;635.6
31;учителя-дефектологи;460;423;360;;;;;33;22;;67;134;;;457;454.7
32;из них:                   олигофренопедагог;374;343;295;;;;;24;19;;45;96;;;363;339.5
33;тифлопедагог;20;16;12;;;;;2;2;;5;2;;;20;19
34;сурдопедагог;34;31;29;;;;;;;;9;8;;;34;26
35;социальные педагоги;639;456;283;;;;;164;84;2;68;156;2;1;614;619
36;педагоги дополнительного образования;846;526;258;;2;;;280;124;5;129;144;;1;609;822.1
37;педагоги-психологи;840;792;568;;;;;40;18;1;120;244;1;;812;802.7
38;воспитатели;1943;906;623;;;;;938;562;28;168;547;1;;1747;1856.1
39;мастера производственного обучения;2;;;;;;;2;1;;;;;;;1.5
40;тьюторы;139;97;65;;;;;36;14;;3;9;;;132;136.4
41;советники директора по воспитанию и взаимодействию             с детскими общественными объединениям;183;149;96;;;;;31;14;;6;13;;;161;143.7
42;другие;1353;823;504;;1;;;458;184;16;145;253;5;1;1072;1227.2
43;учебно-вспомогательный персонал;2507;631;130;;;;;1176;76;114;8;19;6;;2166;
44;иной персонал;15892;1321;233;;;;;5788;110;1292;6;47;52;;11235;
45;из них:             ассистент (помощник);19;11;2;;;;;7;2;;;;;;17;6
46;сурдопереводчик;;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;;
