;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
№ строки;Наименование показателей;Число ставок   по штату, единиц;Фактически занято, единиц всего;Фактически занято, единиц работниками списочного состава;Численность работников на начало предыдущего учебного года (без внешних совместителей и работавших по договорам гражданско-правового характера), человек;Принято работников, человек всего;Принято работников, человек из них выпускники: со средним про-фессиональным образованием по программам подготовки специалистов среднего звена;Принято работников, человек из них выпускники: с высшим образованием;Выбыло работников, человек всего;Выбыло работников, человек из них по собственному желанию;Численность работников на начало отчет- ного учебного года (без совместителей и работающих по договорам гражданско-правового характера), человек;Число вакантных должностей, единиц
1;Численность работников – всего (сумма строк 02, 06, 43,44);30109.38;29768.45;29113.22;19252;2551;432;953;2832;2673;18971;497
2;в том числе:       руководящие работники – всего;1636.83;1586.83;1579.13;1442;149;3;97;182;177;1410;59
3;из них:             директор;369.8;363.8;363.8;355;26;1;19;32;31;350;12
4;заместители директора;1111.33;1063.33;1052.13;930;108;2;66;124;115;915;44
5;руководитель филиала;7;7;7;5;;;;1;1;4;
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);19288.5;19095.14;18611.23;10384;1613;247;807;1660;1570;10336;300
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);15612.29;15542.41;15228.29;8304;1104;148;621;1240;1166;8169;186
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;3654.35;3642.25;3622.05;2532;260;75;109;276;260;2516;36
9;русского языка и литературы;1774.07;1768.47;1746.25;933;131;9;90;137;127;931;27
10;языка народов России и литературы;13.5;13.5;13;10;2;1;1;2;2;10;
11;истории, экономики, права, обществознания;859.16;857.09;839.62;539;78;2;51;107;99;507;13
12;информатики;378.26;377.36;361.36;194;26;6;13;31;27;190;3
13;физики;400.76;399.38;386.77;226;38;;30;38;37;226;8
14;математики;1522.74;1515.2;1492.09;732;104;2;69;99;92;737;35
15;химии;274.01;273.74;260.13;156;29;;17;25;24;160;4
16;географии;382.04;380.09;374.88;242;30;3;17;32;30;240;2
17;биологии;385.13;384.13;370.57;221;34;3;18;37;32;217;9
18;иностранных языков;1371.18;1368.18;1339.18;862;137;5;91;163;157;836;27
19;из них:                         английского языка;1326.79;1323.79;1297.15;813;134;5;88;144;138;804;26
20;немецкого языка;12.62;12.62;11.26;10;1;;;4;4;7;1
21;французского языка;3.47;3.47;2.47;5;;;;2;2;2;
22;китайского языка;5.1;5.1;5.1;12;1;;;3;3;10;
23;физической культуры;1022.14;1017.77;994.49;680;79;14;38;99;94;660;4
24;труда (технологии);628.24;622.86;605.33;406;60;12;28;74;69;392;8
25;музыки и пения;277.08;276.86;254.82;160;22;8;9;36;34;146;1
26;изобразительного искусства, черчения;260.06;258.84;254.43;157;22;5;10;28;28;151;1
27;основ безопасности и защиты Родины;201.95;201.57;191.56;118;26;2;16;30;29;114;2
28;основ духовно-нравственной культуры народов России;53.4;53.18;52.85;;;;;1;1;;1
29;прочих предметов;2154.22;2131.94;2068.91;136;26;1;14;25;24;136;5
30;учителя-логопеды;368.1;347.6;333.1;207;37;1;20;26;26;218;21
31;учителя-дефектологи;209;194.5;187.7;110;19;5;8;19;19;110;12
32;из них:                      олигофренопедагог;95.3;91.5;88.5;68;7;1;3;10;10;67;2
33;тифлопедагог;;;;2;;;;;;;
34;сурдопедагог;20.45;20.45;20.45;15;1;1;;1;1;14;
35;социальные педагоги;263.97;256.92;252.42;186;36;6;15;29;28;193;8
36;педагоги дополнительного образования;817.47;804.3;709.11;265;89;15;28;64;62;290;16
37;педагоги-психологи;480.82;463.82;447.82;305;63;4;35;59;58;309;23
38;воспитатели;755.98;737.72;727.22;535;103;34;25;105;103;533;23
