;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
№ строки;Наименование показателей;Число ставок   по штату, единиц;Фактически занято, единиц всего;Фактически занято, единиц работниками списочного состава;Численность работников на начало предыдущего учебного года (без внешних совместителей и работавших по договорам гражданско-правового характера), человек;Принято работников, человек всего;Принято работников, человек из них выпускники: со средним про-фессиональным образованием по программам подготовки специалистов среднего звена;Принято работников, человек из них выпускники: с высшим образованием;Выбыло работников, человек всего;Выбыло работников, человек из них по собственному желанию;Численность работников на начало отчет- ного учебного года (без совместителей и работающих по договорам гражданско-правового характера), человек;Число вакантных должностей, единиц
1;Численность работников – всего (сумма строк 02, 06, 43,44);88285.29;87286.04;86480.25;70982;3690;968;1927;4452;4100;70220;696
2;в том числе:       руководящие работники – всего;4242.25;4213.75;4199.25;4625;154;6;131;175;160;4606;8
3;из них:             директор;1314.96;1295.96;1287.96;1296;26;;18;25;23;1319;
4;заместители директора;2858.59;2814.59;2795.24;3208;114;6;96;130;119;3250;5
5;руководитель филиала;19.25;14.25;14.25;12;;;;2;1;11;
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);58483.82;57878.99;57270.54;44316;2429;515;1660;3184;2954;43534;521
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);52039.84;51649.52;51166.14;39466;1949;404;1337;2741;2566;38596;348
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;15101.99;15041.97;14985.37;11740;454;211;196;592;554;11572;18
9;русского языка и литературы;6300.48;6273.31;6224.35;4741;203;24;154;304;279;4633;16
10;языка народов России и литературы;3058.43;3037.4;3015.53;2708;96;15;73;161;152;2606;14
11;истории, экономики, права, обществознания;3063.98;3045.43;3010.64;2443;120;10;100;182;171;2360;11
12;информатики;792.98;779.75;759.49;786;66;11;48;74;69;780;15
13;физики;1314.54;1302.42;1278;1007;56;1;45;91;82;973;25
14;математики;4972.45;4930.3;4866.35;3023;180;22;137;216;203;3002;56
15;химии;924.83;913.63;886.33;862;49;1;40;66;63;839;19
16;географии;1351.24;1341.6;1331.34;1131;48;3;37;75;71;1099;10
17;биологии;1473.99;1461.12;1433.78;1343;68;7;56;98;94;1303;8
18;иностранных языков;4420.41;4367.87;4320.33;3480;214;18;181;260;239;3434;60
19;из них:                         английского языка;4264.13;4185.14;4130.15;3321;193;16;163;230;210;3334;54
20;немецкого языка;26.96;26.96;26.96;32;1;;1;5;5;26;
21;французского языка;6.33;6.33;6.33;14;;;;5;5;9;
22;китайского языка;2.4;2.4;2.4;;;;;;;;
23;физической культуры;2407.81;2391.09;2356.12;2188;110;23;75;215;203;2072;12
24;труда (технологии);1616.65;1602.42;1594.01;1294;88;17;65;127;116;1260;10
25;музыки и пения;774.3;758.44;741.77;739;22;6;13;55;54;711;14
26;изобразительного искусства, черчения;590.02;585.49;581.45;623;32;12;19;62;60;588;4
27;основ безопасности и защиты Родины;691.35;677.46;666.91;743;30;5;22;60;58;726;12
28;основ духовно-нравственной культуры народов России;264.87;263.04;260.86;77;52;11;36;6;5;143;2
29;прочих предметов;2919.52;2876.78;2853.51;538;61;7;40;97;93;495;42
30;учителя-логопеды;347.13;330.2;329.7;270;27;8;18;8;8;295;17
31;учителя-дефектологи;90.62;88.62;62.62;47;;;;2;2;46;5
32;из них:                      олигофренопедагог;18.62;17.12;17.12;7;;;;1;1;6;1
33;тифлопедагог;1.5;1;1;2;;;;1;1;1;
34;сурдопедагог;45;45;1.9;19;;;;;;19;
35;социальные педагоги;585.32;575.32;571.82;667;26;6;18;48;40;647;11
36;педагоги дополнительного образования;581.07;551.82;523.84;339;42;13;27;50;44;316;34
37;педагоги-психологи;1193.67;1142.84;1131.09;1010;85;9;68;63;59;1048;58
38;воспитатели;1485.36;1430.36;1391.36;1201;57;23;27;98;80;1150;5
39;мастера производственного обучения;18.45;12.95;12.95;17;1;;1;5;3;14;
40;тьюторы;125.75;114.75;113.75;75;10;3;7;4;4;81;14
41;советники директора по воспитанию и взаимодействию                с детскими общественными объединениям;238.9;236.65;235.15;117;115;12;95;3;3;294;4
42;другие;1777.71;1745.96;1732.12;1107;117;37;62;162;145;1047;25
43;учебно-вспомогательный персонал;4151.31;4084.06;4050.06;3288;254;104;95;237;205;3357;33
44;иной персонал;21407.91;21109.24;20960.4;18753;853;343;41;856;781;18723;134
45;из них:             ассистент (помощник);5;5;5;6;;;;;;6;
46;сурдопереводчик;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;
48;Из общей численности педагогических работников (стр.06):             персонал, работающий в подразделениях (группах)             дошкольного образования;86.37;85.37;84.37;72;8;4;3;3;3;107;
49;из них воспитатели;78.99;77.99;76.99;68;7;4;2;3;3;96;
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;1;1;1;6;;;;;;1;
51;из них учителя;1;1;1;1;;;;;;1;
;;;;;;;;;;;;
