;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателей;Всего, человек;Из них (из графы 3) имеют образование: Высшее;Из них (из графы 3) имеют образование: из них (графы 4) педагогическое;Из них (из графы 3) имеют образование: Из графы 4 имеют ученую степень доктора наук;Из них (из графы 3) имеют образование: Из графы 4 имеют ученую степень кандидата наук;Из них (из графы 3) имеют образование: Из графы 4 имеют ученое звание профессора;Из них (из графы 3) имеют образование: Из графы 4 имеют ученое звание доцента;Из них (из графы 3) имеют образование: среднее про- фессиональное образование по программам подготовки специалистов среднего звена;Из них (из графы 3) имеют образование: из них  (графы 10) педагогическое;Из них (из графы 3) имеют образование: среднее про- фессиональное образование по программам подготовки квалифициро-ванных рабочих служащих;Из графы 3 имеют квалификационные категории высшую;Из графы 3 имеют квалификационные категории первую;Из графы 3 имеют квалификационные категории педагог-методист;Из графы 3 имеют квалификационные категории педагог-наставник;Из графы 3 женщины;Численность работников в пересчете на полную занятость, единиц
1;Численность работников – всего (сумма строк 02, 06, 43, 44);70220;40711;39084;3;218;5;19;13006;9308;3139;8307;5550;135;88;53523;
2;в том числе:       руководящие работники – всего;4606;4469;4205;;61;1;11;101;48;4;1232;538;11;15;2885;
3;из них:             директор;1319;1302;1264;;36;1;8;1;1;;344;145;1;2;519;
4;заместители директора;3250;3099;2832;;25;;3;94;40;3;838;355;5;12;2333;
5;руководитель филиала;11;10;10;;;;;1;1;;;;;;8;
6;педагогические работники – всего (сумма строк 07, 30, 31, 35-42);43534;34190;33815;3;156;4;8;9019;8731;28;7065;4979;98;67;36075;34117.9
7;в том числе:             учителя – всего (сумма строк 08-18, 23-29);38596;30289;30004;2;139;4;8;8065;7861;17;6689;4709;94;63;31761;29953.1
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;11572;6030;5983;;12;1;;5456;5338;6;1845;1528;31;20;11126;9380.9
9;русского языка и литературы;4633;4455;4430;;38;;2;165;162;1;1116;670;14;10;4378;
