;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Всего (сумма граф 4 - 9);Из графы 3 – имеют общий стаж работы, лет до 3;Из графы 3 – имеют общий стаж работы, лет от 3 до 5;Из графы 3 – имеют общий стаж работы, лет от 5 до 10;Из графы 3 – имеют общий стаж работы, лет от 10 до 15;Из графы 3 – имеют общий стаж работы, лет от 15 до 20;Из графы 3 – имеют общий стаж работы, лет 20 и более;Из гр. 3  имеют стаж педагоги- ческой работы- всего (сумма граф 11-16);Из графы 10 – имеют педагогический стаж работы, лет до 3;Из графы 10 – имеют педагогический стаж работы, лет от 3 до 5;Из графы 10 – имеют педагогический стаж работы, лет от 5 до 10;Из графы 10 – имеют педагогический стаж работы, лет от 10 до 15;Из графы 10 – имеют педагогический стаж работы, лет от 15 до 20;Из графы 10 – имеют педагогический стаж работы, лет 20 и более;Не имеют стажа педа- гогической работы
1;Численность работников – всего (сумма строк 02, 06, 43, 44);15397;830;555;1505;2017;1857;8633;9182;780;471;1012;1220;890;4809;6215
2;в том числе:       руководящие работники – всего;1089;12;16;48;135;135;743;861;26;22;61;117;99;536;228
3;из них:             директор;265;1;2;2;26;17;217;262;2;3;10;25;25;197;3
4;заместители директора;718;10;14;41;100;105;448;577;23;19;49;90;70;326;141
5;руководитель филиала;;;;;;;;;;;;;;;
6;педагогические работники – всего (сумма строк 07, 30, 31, 35-42);8256;611;354;836;1050;840;4565;8162;739;434;920;1084;774;4211;94
7;в том числе:             учителя – всего (сумма строк 08-18, 23-29);6634;463;281;631;828;647;3784;6585;523;328;683;874;605;3572;49
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;1952;136;82;184;228;164;1158;1938;145;94;190;244;151;1114;14
9;русского языка и литературы;841;42;35;86;93;83;502;837;44;40;88;100;81;484;4
10;языка народов России и литературы;109;4;4;3;8;9;81;109;5;4;3;7;12;78;
11;истории, экономики, права, обществознания;416;37;33;43;53;42;208;413;42;41;48;54;34;194;3
12;информатики;156;9;8;13;34;31;61;153;8;9;16;38;24;58;3
13;физики;181;10;5;8;17;17;124;181;12;7;11;20;14;117;
14;математики;632;45;18;66;73;45;385;629;59;21;72;77;46;354;3
15;химии;143;10;1;11;15;11;95;142;10;2;11;17;9;93;1
16;географии;196;17;7;12;24;23;113;195;18;7;15;28;19;108;1
17;биологии;194;13;13;7;25;19;117;192;13;14;8;25;18;114;2
18;иностранных языков;682;76;30;84;111;88;293;677;84;38;82;114;79;280;5
19;из них:                         английского языка;609;74;30;79;103;83;240;604;82;36;79;105;75;227;5
20;немецкого языка;52;1;;4;6;4;37;52;1;2;2;7;3;37;
21;французского языка;21;1;;1;2;1;16;21;1;;1;2;1;16;
22;китайского языка;;;;;;;;;;;;;;;
23;физической культуры;444;30;21;51;74;52;216;440;34;21;58;77;50;200;4
24;труда (технологии);295;14;11;21;28;29;192;289;20;15;30;32;30;162;6
25;музыки и пения;107;8;5;8;7;5;74;104;8;4;7;10;7;68;3
26;изобразительного искусства, черчения;92;1;2;11;9;3;66;92;3;2;13;8;6;60;
27;основ безопасности и защиты Родины;87;7;4;7;18;10;41;87;14;5;15;13;8;32;
28;основ духовно-нравственной культуры народов России;6;2;;1;;;3;6;2;;1;;;3;
29;прочих предметов;101;2;2;15;11;16;55;101;2;4;15;10;17;53;
30;учителя-логопеды;77;7;1;11;14;5;39;77;8;2;13;12;4;38;
31;учителя-дефектологи;27;;2;4;5;2;14;27;2;2;3;6;1;13;
32;из них:                   олигофренопедагог;;;;;;;;;;;;;;;
33;тифлопедагог;;;;;;;;;;;;;;;
34;сурдопедагог;4;;;1;;;3;4;;;1;;;3;
35;социальные педагоги;159;14;4;15;28;26;72;152;21;10;17;26;24;54;7
36;педагоги дополнительного образования;151;23;14;17;8;20;69;148;26;13;20;10;22;57;3
37;педагоги-психологи;183;19;12;30;30;28;64;178;25;15;31;36;27;44;5
38;воспитатели;531;24;9;56;70;67;305;523;38;22;80;65;55;263;8
39;мастера производственного обучения;29;2;;2;;4;21;29;3;2;3;4;5;12;
40;тьюторы;22;3;1;3;2;2;11;21;3;2;3;3;1;9;1
41;советники директора по воспитанию и взаимодействию             с детскими общественными объединениям;139;18;13;27;28;16;37;130;26;21;28;17;12;26;9
42;другие;304;38;17;40;37;23;149;292;64;17;39;31;18;123;12
43;учебно-вспомогательный персонал;1074;50;27;123;176;179;519;111;11;10;22;13;13;42;963
44;иной персонал;4978;157;158;498;656;703;2806;48;4;5;9;6;4;20;4930
45;из них:             ассистент (помощник);14;1;;3;2;;8;6;1;;2;1;1;1;8
46;сурдопереводчик;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (строка 06):             персонал, работающий в подразделениях (группах)             дошкольного образования;275;11;5;32;49;35;143;273;22;9;48;42;32;120;2
49;из них воспитатели;261;10;4;29;48;34;136;259;20;7;46;41;32;113;2
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;90;1;3;7;8;19;52;90;4;3;7;9;20;47;
51;из них учителя;80;1;3;7;8;19;42;80;4;3;7;9;20;37;
;;;;;;;;;;;;;;;;
;;Данные графы 3 по строкам 01–51 равны данным графы 3 подраздела 3.1 по соответствующим строкам 01-51.;;;;;;;;;;;;;;
