;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателей;Всего, человек;Из них (из графы 3) имеют образование: Высшее;Из них (из графы 3) имеют образование: из них (графы 4) педагогическое;Из них (из графы 3) имеют образование: Из графы 4 имеют ученую степень доктора наук;Из них (из графы 3) имеют образование: Из графы 4 имеют ученую степень кандидата наук;Из них (из графы 3) имеют образование: Из графы 4 имеют ученое звание профессора;Из них (из графы 3) имеют образование: Из графы 4 имеют ученое звание доцента;Из них (из графы 3) имеют образование: среднее про- фессиональное образование по программам подготовки специалистов среднего звена;Из них (из графы 3) имеют образование: из них  (графы 10) педагогическое;Из них (из графы 3) имеют образование: среднее про- фессиональное образование по программам подготовки квалифициро-ванных рабочих служащих;Из графы 3 имеют квалификационные категории высшую;Из графы 3 имеют квалификационные категории первую;Из графы 3 имеют квалификационные категории педагог-методист;Из графы 3 имеют квалификационные категории педагог-наставник;Из графы 3 женщины;Численность работников в пересчете на полную занятость, единиц
1;Численность работников – всего (сумма строк 02, 06, 43, 44);15397;8226;7347;;14;;3;4004;1454;1737;1367;2307;4;2;13049;
2;в том числе:       руководящие работники – всего;1089;946;793;;;;;127;46;6;;;;;970;
3;из них:             директор;265;253;237;;;;;12;9;;;;;;235;
4;заместители директора;718;624;518;;;;;82;33;4;;;;;633;
5;руководитель филиала;;;;;;;;;;;;;;;;
6;педагогические работники – всего (сумма строк 07, 30, 31, 35-42);8256;6685;6440;;14;;3;1500;1351;10;1366;2307;4;2;7364;7937.5
7;в том числе:             учителя – всего (сумма строк 08-18, 23-29);6634;5698;5566;;11;;2;902;841;4;1246;2137;3;2;5854;6375.7
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;1952;1482;1462;;2;;;465;458;;291;683;1;;1935;1913
9;русского языка и литературы;841;826;823;;3;;1;11;9;;202;249;;;819;
10;языка народов России и литературы;109;105;105;;;;;4;4;;41;27;1;;107;
11;истории, экономики, права, обществознания;416;406;398;;;;;8;8;;95;114;;1;311;
12;информатики;156;144;134;;1;;;11;6;;27;61;;;96;
13;физики;181;177;172;;1;;1;4;3;;40;56;;1;127;
14;математики;632;618;603;;;;;9;9;;111;206;1;;600;
15;химии;143;140;132;;1;;;2;2;;39;45;;;134;
16;географии;196;194;193;;;;;1;1;;41;58;;;169;
17;биологии;194;188;183;;;;;5;4;;44;65;;;177;
18;иностранных языков;682;651;642;;2;;;27;25;;109;238;;;647;
19;из них:                         английского языка;609;579;571;;2;;;26;24;;85;223;;;575;
20;немецкого языка;52;51;50;;;;;1;1;;20;10;;;51;
21;французского языка;21;21;21;;;;;;;;4;5;;;21;
22;китайского языка;;;;;;;;;;;;;;;;
23;физической культуры;444;307;294;;1;;;137;133;;95;163;;;240;
24;труда (технологии);295;200;183;;;;;87;65;4;41;82;;;188;
25;музыки и пения;107;53;50;;;;;52;47;;25;26;;;105;
26;изобразительного искусства, черчения;92;56;54;;;;;36;33;;25;27;;;90;
27;основ безопасности и защиты Родины;87;66;58;;;;;21;12;;13;28;;;15;
28;основ духовно-нравственной культуры народов России;6;6;4;;;;;;;;;2;;;2;
29;прочих предметов;101;79;76;;;;;22;22;;7;7;;;92;
30;учителя-логопеды;77;74;70;;;;;2;2;;19;15;;;76;76
31;учителя-дефектологи;27;26;25;;;;;1;1;;4;3;;;27;26
32;из них:                   олигофренопедагог;;;;;;;;;;;;;;;;
33;тифлопедагог;;;;;;;;;;;;;;;;
34;сурдопедагог;4;4;4;;;;;;;;1;;;;4;4
35;социальные педагоги;159;112;93;;;;;46;39;;7;17;;;156;151.5
36;педагоги дополнительного образования;151;89;71;;1;;;55;43;1;17;19;1;;122;136.5
37;педагоги-психологи;183;164;153;;1;;;17;16;;10;25;;;178;175
38;воспитатели;531;215;202;;;;;312;294;3;43;55;;;521;489.1
39;мастера производственного обучения;29;14;8;;;;;15;2;;3;5;;;14;28
40;тьюторы;22;10;10;;;;;12;11;;;;;;22;20
41;советники директора по воспитанию и взаимодействию             с детскими общественными объединениям;139;98;80;;;;;39;34;;3;8;;;132;113.5
42;другие;304;185;162;;1;;1;99;68;2;14;23;;;262;284.5
43;учебно-вспомогательный персонал;1074;381;70;;;;;419;43;165;1;;;;981;
44;иной персонал;4978;214;44;;;;;1958;14;1556;;;;;3734;
45;из них:             ассистент (помощник);14;4;2;;;;;6;1;1;;;;;13;12
46;сурдопереводчик;;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (строка 06):             персонал, работающий в подразделениях (группах)             дошкольного образования;275;71;69;;;;;200;191;2;16;23;;;275;
49;из них воспитатели;261;67;65;;;;;190;180;2;14;20;;;260;
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;90;87;83;;1;;;3;3;;19;22;;;76;
51;из них учителя;80;77;73;;1;;;3;3;;16;14;;;68;
52;персонал, работающий в отдельных классах для             обучающихся с ограниченными возможностями здоровья;865;662;625;;1;;1;202;187;1;134;142;;;763;
53;из них учителя - всего;613;489;463;;;;1;123;111;1;105;114;;;528;
54;из них учителя, осуществляющие деятельность по                    реализации программ начального общего образования;170;123;114;;;;;41;36;;31;27;;;158;
55;персонал, получающий надбавки за работу с лицами с             ограниченными возможностями здоровья, находящимися             на совместном обучении;129;109;88;;;;;7;7;;6;26;;;71;
56;Из общей численности учителей-дефектологов (строка 31 графа 3) - учителя, имеющие специальное дефектологическое образование;12;12;;;;;;;;;;;;;;
57;Справочно. Код по ОКЕИ: человек – 792  Численность руководителей (из стр. 02, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;837;;;;;;;;;;;;;;;
58;из них директор;235;;;;;;;;;;;;;;;
59;Численность педагогических работников (из стр. 06, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;7487;;;;;;;;;;;;;;;
60;из них учителя;5819;;;;;;;;;;;;;;;
61;Кроме того (кроме стр. 01, гр. 03), численность медицинских работников (сумма строк 63, 64);66;;;;;;;;;;;;;;;
62;из них женщин;65;;;;;;;;;;;;;;;
63;в том числе:          врачи всех специальностей;9;;;;;;;;;;;;;;;
64;медицинские сестры;57;;;;;;;;;;;;;;;
65;Из строки 07 графы 3 численность учителей, использующих в учебном процессе персональные компьютеры;6326;;;;;;;;;;;;;;;
66;Из строки 06 графы 3 численность педагогических работников, осуществляющих классное руководство;4918;;;;;;;;;;;;;;;
67;в том числе:       осуществляющих классное руководство в одном классе;4591;;;;;;;;;;;;;;;
68;осуществляющих классное руководство в двух и более класса;327;;;;;;;;;;;;;;;
