;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателей;Всего, человек;Из них (из графы 3) имеют образование: Высшее;Из них (из графы 3) имеют образование: из них (графы 4) педагогическое;Из них (из графы 3) имеют образование: Из графы 4 имеют ученую степень доктора наук;Из них (из графы 3) имеют образование: Из графы 4 имеют ученую степень кандидата наук;Из них (из графы 3) имеют образование: Из графы 4 имеют ученое звание профессора;Из них (из графы 3) имеют образование: Из графы 4 имеют ученое звание доцента;Из них (из графы 3) имеют образование: среднее про- фессиональное образование по программам подготовки специалистов среднего звена;Из них (из графы 3) имеют образование: из них  (графы 10) педагогическое;Из них (из графы 3) имеют образование: среднее про- фессиональное образование по программам подготовки квалифициро-ванных рабочих служащих;Из графы 3 имеют квалификационные категории высшую;Из графы 3 имеют квалификационные категории первую;Из графы 3 имеют квалификационные категории педагог-методист;Из графы 3 имеют квалификационные категории педагог-наставник;Из графы 3 женщины;Численность работников в пересчете на полную занятость, единиц
1;Численность работников – всего (сумма строк 02, 06, 43, 44);52550;36756;35320;1;130;1;5;8324;3608;4384;24482;7335;39;52;44397;
2;в том числе:       руководящие работники – всего;3412;3133;2929;1;25;;2;202;61;38;1646;287;3;1;2708;
3;из них:             директор;1235;1217;1196;1;14;;1;8;8;;688;128;1;;802;
4;заместители директора;2033;1767;1566;;11;;1;180;44;35;833;133;1;1;1801;
5;руководитель филиала;123;116;113;;;;;6;5;;82;15;1;;84;
6;педагогические работники – всего (сумма строк 07, 30, 31, 35-42);36556;32429;31939;;105;1;3;3681;3381;54;22787;7000;36;51;32920;25180.4
7;в том числе:             учителя – всего (сумма строк 08-18, 23-29);31020;28208;27923;;97;1;3;2498;2384;23;20680;5849;34;48;27740;23007.9
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;9167;7727;7699;;7;1;;1356;1327;6;5909;2002;7;17;9132;14820.4
9;русского языка и литературы;3813;3726;3701;;16;;2;62;61;;2625;689;5;8;3749;
10;языка народов России и литературы;1905;1858;1851;;7;;;42;41;;1495;269;2;1;1867;
11;истории, экономики, права, обществознания;1797;1746;1734;;13;;;30;24;;1251;310;2;1;1404;
12;информатики;711;671;649;;3;;;31;28;2;494;114;2;1;515;
13;физики;855;836;815;;6;;;7;5;;594;136;1;;573;
14;математики;2738;2658;2640;;4;;;46;45;;1798;507;4;3;2513;
15;химии;718;704;693;;7;;1;10;9;;516;99;2;5;675;
16;географии;866;841;836;;1;;;22;21;;615;139;2;;732;
17;биологии;880;867;860;;10;;;5;4;;591;159;2;2;815;
18;иностранных языков;3081;2963;2949;;15;;;87;79;3;1811;712;2;5;2971;
19;из них:                         английского языка;2956;2832;2817;;13;;;83;75;3;1696;684;2;5;2849;
20;немецкого языка;87;87;87;;;;;;;;65;12;;;85;
21;французского языка;21;21;21;;;;;;;;15;1;;;20;
22;китайского языка;3;3;3;;;;;;;;;2;;;3;
23;физической культуры;1855;1424;1403;;2;;;390;373;3;1238;298;1;2;929;
24;труда (технологии);1001;836;799;;;;;150;127;5;678;176;;1;667;
25;музыки и пения;431;319;310;;;;;106;97;1;297;50;1;;398;
26;изобразительного искусства, черчения;323;276;273;;;;;44;42;1;237;30;1;2;296;
27;основ безопасности и защиты Родины;377;315;278;;;;;56;49;2;237;64;;;35;
28;основ духовно-нравственной культуры народов России;35;30;28;;;;;3;3;;23;3;;;31;
29;прочих предметов;467;411;405;;6;;;51;49;;271;92;;;438;
30;учителя-логопеды;416;403;397;;1;;;11;11;;225;62;;;416;166.7
31;учителя-дефектологи;99;92;88;;;;;6;6;;53;15;;;99;46.7
32;из них:                   олигофренопедагог;43;42;41;;;;;;;;24;8;;;43;17.2
33;тифлопедагог;6;6;6;;;;;;;;6;;;;6;6
34;сурдопедагог;4;4;4;;;;;;;;4;;;;4;2
35;социальные педагоги;562;467;442;;;;;87;69;3;232;107;;;549;215.4
36;педагоги дополнительного образования;320;251;223;;2;;;63;47;;135;35;;;212;112.9
37;педагоги-психологи;690;652;636;;1;;;30;25;;271;147;;;674;264.4
38;воспитатели;2117;1379;1339;;;;;679;627;13;820;553;;3;2048;798.4
39;мастера производственного обучения;6;3;2;;;;;3;;;3;1;;;1;4
40;тьюторы;133;98;92;;1;;;29;26;;10;14;;;129;54.5
41;советники директора по воспитанию и взаимодействию             с детскими общественными объединениям;286;246;238;;1;;;35;30;;80;55;2;;272;96.7
42;другие;907;630;559;;2;;;240;156;15;278;162;;;780;355.7
43;учебно-вспомогательный персонал;2596;721;320;;;;;952;111;552;34;38;;;2240;
44;иной персонал;9986;473;132;;;;;3489;55;3740;15;10;;;6529;
45;из них:             ассистент (помощник);2;;;;;;;;;;;;;;2;
46;сурдопереводчик;;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (строка 06):             персонал, работающий в подразделениях (группах)             дошкольного образования;1261;704;677;;;;;464;419;10;363;316;;3;1253;
49;из них воспитатели;1150;619;593;;;;;446;401;10;306;297;;3;1144;
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;48;47;46;;;;;1;1;;33;13;;;34;
51;из них учителя;47;46;45;;;;;1;1;;32;13;;;34;
52;персонал, работающий в отдельных классах для             обучающихся с ограниченными возможностями здоровья;750;605;601;;1;;;77;75;1;370;91;1;;597;
53;из них учителя - всего;598;506;502;;1;;;40;40;;310;72;1;;476;
54;из них учителя, осуществляющие деятельность по                    реализации программ начального общего образования;141;116;113;;;;;16;16;;79;23;;;127;
55;персонал, получающий надбавки за работу с лицами с             ограниченными возможностями здоровья, находящимися             на совместном обучении;652;450;438;;;;;23;21;;254;44;;;347;
56;Из общей численности учителей-дефектологов (строка 31 графа 3) - учителя, имеющие специальное дефектологическое образование;52;46;;;;;;;;;;;;;;
57;Справочно. Код по ОКЕИ: человек – 792  Численность руководителей (из стр. 02, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;1969;;;;;;;;;;;;;;;
58;из них директор;819;;;;;;;;;;;;;;;
59;Численность педагогических работников (из стр. 06, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;25933;;;;;;;;;;;;;;;
60;из них учителя;21678;;;;;;;;;;;;;;;
61;Кроме того (кроме стр. 01, гр. 03), численность медицинских работников (сумма строк 63, 64);225;;;;;;;;;;;;;;;
62;из них женщин;209;;;;;;;;;;;;;;;
63;в том числе:          врачи всех специальностей;60;;;;;;;;;;;;;;;
64;медицинские сестры;165;;;;;;;;;;;;;;;
65;Из строки 07 графы 3 численность учителей, использующих в учебном процессе персональные компьютеры;23517;;;;;;;;;;;;;;;
