;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Всего (сумма граф 4 - 9);Из графы 3 – имеют общий стаж работы, лет до 3;Из графы 3 – имеют общий стаж работы, лет от 3 до 5;Из графы 3 – имеют общий стаж работы, лет от 5 до 10;Из графы 3 – имеют общий стаж работы, лет от 10 до 15;Из графы 3 – имеют общий стаж работы, лет от 15 до 20;Из графы 3 – имеют общий стаж работы, лет 20 и более;Из гр. 3  имеют стаж педагоги- ческой работы- всего (сумма граф 11-16);Из графы 10 – имеют педагогический стаж работы, лет до 3;Из графы 10 – имеют педагогический стаж работы, лет от 3 до 5;Из графы 10 – имеют педагогический стаж работы, лет от 5 до 10;Из графы 10 – имеют педагогический стаж работы, лет от 10 до 15;Из графы 10 – имеют педагогический стаж работы, лет от 15 до 20;Из графы 10 – имеют педагогический стаж работы, лет 20 и более;Не имеют стажа педа- гогической работы
1;Численность работников – всего (сумма строк 02, 06, 43, 44);52550;3065;1745;3812;5022;5654;33252;39766;3067;1664;3204;3682;4130;24019;12784
2;в том числе:       руководящие работники – всего;3412;38;26;133;299;459;2457;3009;62;51;169;271;393;2063;403
3;из них:             директор;1235;10;5;39;79;126;976;1227;13;11;66;83;125;929;8
4;заместители директора;2033;27;21;86;212;324;1363;1649;45;39;93;180;262;1030;384
5;руководитель филиала;123;1;;6;6;6;104;123;3;1;8;5;6;100;
6;педагогические работники – всего (сумма строк 07, 30, 31, 35-42);36556;2572;1283;2726;3430;3813;22732;36142;2907;1558;2952;3340;3671;21714;414
7;в том числе:             учителя – всего (сумма строк 08-18, 23-29);31020;1949;996;2114;2759;3168;20034;30797;2084;1169;2291;2727;3117;19409;223
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;9167;575;329;589;653;822;6199;9110;582;359;642;662;806;6059;57
9;русского языка и литературы;3813;228;104;242;323;388;2528;3784;243;121;261;317;366;2476;29
10;языка народов России и литературы;1905;46;19;46;117;270;1407;1899;47;26;51;119;276;1380;6
11;истории, экономики, права, обществознания;1797;112;58;156;165;215;1091;1780;115;67;166;158;212;1062;17
12;информатики;711;64;40;61;132;103;311;704;66;49;72;124;93;300;7
13;физики;855;48;27;58;56;62;604;850;53;34;58;58;62;585;5
14;математики;2738;181;89;179;231;210;1848;2724;201;104;204;214;207;1794;14
15;химии;718;34;22;32;71;69;490;710;33;29;36;63;72;477;8
16;географии;866;33;17;36;51;73;656;866;44;18;34;54;76;640;
17;биологии;880;48;30;69;77;99;557;876;58;39;67;73;106;533;4
18;иностранных языков;3081;267;124;341;484;458;1407;3049;267;145;360;484;433;1360;32
19;из них:                         английского языка;2956;260;119;329;472;451;1325;2925;261;141;347;472;426;1278;31
20;немецкого языка;87;3;4;6;9;6;59;87;3;3;7;9;6;59;
21;французского языка;21;3;;1;2;;15;21;3;;1;2;;15;
22;китайского языка;3;1;;2;;;;2;;;2;;;;1
23;физической культуры;1855;176;60;149;191;176;1103;1841;192;71;164;191;175;1048;14
24;труда (технологии);1001;31;27;46;90;90;717;992;44;38;60;83;104;663;9
25;музыки и пения;431;30;14;27;27;40;293;429;35;17;25;32;38;282;2
26;изобразительного искусства, черчения;323;20;9;21;16;27;230;320;25;12;18;16;27;222;3
27;основ безопасности и защиты Родины;377;20;13;29;34;29;252;364;33;19;40;36;22;214;13
28;основ духовно-нравственной культуры народов России;35;4;1;3;4;1;22;34;3;3;2;4;1;21;1
29;прочих предметов;467;32;13;30;37;36;319;465;43;18;31;39;41;293;2
30;учителя-логопеды;416;25;17;50;54;64;206;412;34;23;47;58;61;189;4
31;учителя-дефектологи;99;9;4;8;17;17;44;97;9;4;14;17;12;41;2
32;из них:                   олигофренопедагог;43;2;;3;8;9;21;43;2;;7;8;6;20;
33;тифлопедагог;6;;;;1;;5;6;;;;1;;5;
34;сурдопедагог;4;;;;;1;3;4;;;1;;;3;
35;социальные педагоги;562;62;33;71;73;85;238;538;82;46;82;62;64;202;24
36;педагоги дополнительного образования;320;39;15;34;35;30;167;299;51;18;36;33;21;140;21
37;педагоги-психологи;690;97;41;89;102;95;266;666;124;56;95;85;78;228;24
38;воспитатели;2117;169;86;210;233;227;1192;2090;231;127;219;217;215;1081;27
39;мастера производственного обучения;6;;;;;;6;6;1;;;;1;4;
40;тьюторы;133;42;12;20;12;11;36;121;48;15;16;10;8;24;12
41;советники директора по воспитанию и взаимодействию             с детскими общественными объединениям;286;64;29;43;44;30;76;277;71;36;46;40;26;58;9
42;другие;907;116;50;87;101;86;467;839;172;64;106;91;68;338;68
43;учебно-вспомогательный персонал;2596;146;125;280;308;352;1385;384;75;40;58;39;42;130;2212
44;иной персонал;9986;309;311;673;985;1030;6678;231;23;15;25;32;24;112;9755
45;из них:             ассистент (помощник);2;;;1;;1;;;;;;;;;2
46;сурдопереводчик;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (строка 06):             персонал, работающий в подразделениях (группах)             дошкольного образования;1261;107;73;152;168;136;625;1243;162;108;149;147;120;557;18
49;из них воспитатели;1150;103;64;140;148;126;569;1134;154;98;138;127;109;508;16
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;48;2;;7;4;6;29;48;4;;9;5;7;23;
51;из них учителя;47;2;;7;4;6;28;47;4;;9;5;7;22;
;;;;;;;;;;;;;;;;
;;Данные графы 3 по строкам 01–51 равны данным графы 3 подраздела 3.1 по соответствующим строкам 01-51.;;;;;;;;;;;;;;
