;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
36;педагоги дополнительного образования;74;50;45;;1;;1;18;9;;6;6;;;50;62.1
37;педагоги-психологи;167;153;151;;1;;;8;8;;25;43;;;166;126
38;воспитатели;500;378;366;;;;;116;106;1;50;147;;;481;383.4
39;мастера производственного обучения;3;2;2;;;;;1;;;2;;;;2;3
40;тьюторы;20;18;18;;;;;1;1;;1;6;;;20;16
41;советники директора по воспитанию и взаимодействию             с детскими общественными объединениям;98;81;80;;;;;13;12;;6;12;;;93;66.2
42;другие;86;75;69;;;;;5;3;;8;14;;;78;73.5
43;учебно-вспомогательный персонал;190;109;46;;;;;48;6;7;;4;;;169;
44;иной персонал;2526;213;51;;;;;1089;49;638;1;;;;1633;
45;из них:             ассистент (помощник);;;;;;;;;;;;;;;;
46;сурдопереводчик;;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (строка 06):             персонал, работающий в подразделениях (группах)             дошкольного образования;60;44;43;;;;;10;10;;15;13;;;59;
49;из них воспитатели;35;21;20;;;;;10;10;;7;8;;;34;
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;;;;;;;;;;;;;;;;
51;из них учителя;;;;;;;;;;;;;;;;
52;персонал, работающий в отдельных классах для             обучающихся с ограниченными возможностями здоровья;4;2;2;;;;;2;2;;;;;;4;
53;из них учителя - всего;;;;;;;;;;;;;;;;
54;из них учителя, осуществляющие деятельность по                    реализации программ начального общего образования;;;;;;;;;;;;;;;;
55;персонал, получающий надбавки за работу с лицами с             ограниченными возможностями здоровья, находящимися             на совместном обучении;62;52;52;;;;;5;5;;23;11;;;54;
56;Из общей численности учителей-дефектологов (строка 31 графа 3) - учителя, имеющие специальное дефектологическое образование;22;18;;;;;;;;;;;;;;
57;Справочно. Код по ОКЕИ: человек – 792  Численность руководителей (из стр. 02, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;524;;;;;;;;;;;;;;;
58;из них директор;189;;;;;;;;;;;;;;;
59;Численность педагогических работников (из стр. 06, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;5813;;;;;;;;;;;;;;;
60;из них учителя;4334;;;;;;;;;;;;;;;
61;Кроме того (кроме стр. 01, гр. 03), численность медицинских работников (сумма строк 63, 64);27;;;;;;;;;;;;;;;
62;из них женщин;26;;;;;;;;;;;;;;;
63;в том числе:          врачи всех специальностей;7;;;;;;;;;;;;;;;
64;медицинские сестры;20;;;;;;;;;;;;;;;
65;Из строки 07 графы 3 численность учителей, использующих в учебном процессе персональные компьютеры;4904;;;;;;;;;;;;;;;
66;Из строки 06 графы 3 численность педагогических работников, осуществляющих классное руководство;3827;;;;;;;;;;;;;;;
67;в том числе:       осуществляющих классное руководство в одном классе;3678;;;;;;;;;;;;;;;
68;осуществляющих классное руководство в двух и более класса;149;;;;;;;;;;;;;;;
