;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателей;Всего, человек;Из них (из графы 3) имеют образование: Высшее;Из них (из графы 3) имеют образование: из них (графы 4) педагогическое;Из них (из графы 3) имеют образование: Из графы 4 имеют ученую степень доктора наук;Из них (из графы 3) имеют образование: Из графы 4 имеют ученую степень кандидата наук;Из них (из графы 3) имеют образование: Из графы 4 имеют ученое звание профессора;Из них (из графы 3) имеют образование: Из графы 4 имеют ученое звание доцента;Из них (из графы 3) имеют образование: среднее про- фессиональное образование по программам подготовки специалистов среднего звена;Из них (из графы 3) имеют образование: из них  (графы 10) педагогическое;Из них (из графы 3) имеют образование: среднее про- фессиональное образование по программам подготовки квалифициро-ванных рабочих служащих;Из графы 3 имеют квалификационные категории высшую;Из графы 3 имеют квалификационные категории первую;Из графы 3 имеют квалификационные категории педагог-методист;Из графы 3 имеют квалификационные категории педагог-наставник;Из графы 3 женщины;Численность работников в пересчете на полную занятость, единиц
1;Численность работников – всего (сумма строк 02, 06, 43, 44);8266;5088;4630;3;28;2;7;1815;861;836;2064;1285;8;8;7362;
2;в том числе:       руководящие работники – всего;452;426;346;;8;;;21;8;2;67;17;;1;408;
3;из них:             директор;135;130;113;;3;;;1;1;;23;5;;;121;
4;заместители директора;294;270;216;;4;;;17;6;1;40;10;;1;265;
5;руководитель филиала;5;4;4;;;;;;;;;;;;5;
6;педагогические работники – всего (сумма строк 07, 30, 31, 35-42);5329;4374;4223;3;19;2;7;863;773;4;1993;1265;8;7;4947;6722.4
7;в том числе:             учителя – всего (сумма строк 08-18, 23-29);3964;3505;3406;2;17;2;7;412;355;3;1490;988;5;5;3611;5103.7
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;1254;1071;1063;;;;;174;166;;497;346;1;1;1248;1488.2
9;русского языка и литературы;471;451;450;1;4;1;2;17;15;;201;113;3;;461;
10;языка народов России и литературы;;;;;;;;;;;;;;;;
11;истории, экономики, права, обществознания;243;228;223;;2;;1;7;5;;86;59;;;196;
12;информатики;102;84;72;;;;;15;10;;38;20;;;80;
13;физики;114;112;102;;3;;1;2;1;;41;22;;;86;
14;математики;350;331;316;1;1;1;;13;11;;118;82;1;;331;
15;химии;81;80;76;;1;;1;;;1;33;19;;;73;
16;географии;101;100;98;;;;;;;;48;18;;1;92;
17;биологии;127;125;123;;2;;1;2;1;;55;25;;;119;
