;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
№ строки;Наименование показателей;Число ставок   по штату, единиц;Фактически занято, единиц всего;Фактически занято, единиц работниками списочного состава;Численность работников на начало предыдущего учебного года (без внешних совместителей и работавших по договорам гражданско-правового характера), человек;Принято работников, человек всего;Принято работников, человек из них выпускники: со средним про-фессиональным образованием по программам подготовки специалистов среднего звена;Принято работников, человек из них выпускники: с высшим образованием;Выбыло работников, человек всего;Выбыло работников, человек из них по собственному желанию;Численность работников на начало отчет- ного учебного года (без совместителей и работающих по договорам гражданско-правового характера), человек;Число вакантных должностей, единиц
1;Численность работников – всего (сумма строк 02, 06, 43,44);28745.45;27543.87;26391.53;18425;2335;342;325;2330;2246;18430;292
2;в том числе:       руководящие работники – всего;1652.58;1550.7;1503.45;1229;105;6;29;164;158;1173;24
3;из них:             директор;455.6;441.8;432.82;424;14;1;4;22;19;435;7
4;заместители директора;1071.78;970.7;920.7;656;80;3;23;112;110;633;14
5;руководитель филиала;18.05;16.8;16.8;14;3;;;2;2;14;
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);17497.25;17019.62;16392.78;10716;1472;218;286;1374;1340;10806;90
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);13422.94;13268.12;12821.98;8834;1087;161;220;1068;1045;8850;16
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;3392.01;3371.19;3332.94;2666;242;72;28;231;226;2657;
9;русского языка и литературы;1787.64;1769.59;1726.56;1096;125;9;31;127;124;1107;1
10;языка народов России и литературы;3.74;3.74;3.64;;1;;;;;;
11;истории, экономики, права, обществознания;877.13;871.76;839.65;581;76;8;27;74;74;581;1
12;информатики;283.21;274.65;261.54;175;35;6;7;30;30;182;2
13;физики;405.03;395.41;361.96;263;29;;13;35;33;252;2
14;математики;1475.31;1455.11;1408.25;848;122;7;29;120;118;852;1
15;химии;255.42;251.33;230.75;219;20;1;5;32;31;206;
16;географии;410.45;405.94;391.49;295;40;2;9;31;30;305;
17;биологии;412.41;409.23;387.45;304;45;6;6;39;38;311;
18;иностранных языков;1402.88;1386.66;1346.18;972;131;7;41;140;136;961;5
19;из них:                         английского языка;1143.4;1127.52;1088.18;755;112;7;34;99;97;776;5
20;немецкого языка;237.15;231.16;224.62;190;13;;3;30;28;172;
21;французского языка;15.2;15.1;15.1;21;;;;5;5;12;
22;китайского языка;0.33;;;;;;;;;;
23;физической культуры;826.49;813.86;769.57;592;78;19;8;87;86;582;2
24;труда (технологии);601.55;594.66;570.57;353;54;7;7;44;42;361;1
25;музыки и пения;256.09;252.56;234.02;180;25;4;4;25;24;183;
26;изобразительного искусства, черчения;174.04;169.16;163.39;114;20;7;1;29;29;107;
27;основ безопасности и защиты Родины;175.23;170.02;152.86;78;12;;2;9;9;81;1
28;основ духовно-нравственной культуры народов России;76.6;76.18;72.85;8;4;;;1;1;15;
29;прочих предметов;607.71;597.07;568.31;90;28;6;2;14;14;107;
30;учителя-логопеды;270.57;236.63;224.99;128;18;4;4;13;11;133;16
31;учителя-дефектологи;155.62;133.47;125.42;42;11;2;4;7;7;49;9
32;из них:                      олигофренопедагог;25.89;17.96;17.16;10;1;;;1;1;10;1
33;тифлопедагог;;;;;;;;;;;
34;сурдопедагог;8.87;8.87;8.87;2;;;;;;3;
35;социальные педагоги;255.61;238.16;228.56;127;29;6;4;22;22;133;7
36;педагоги дополнительного образования;753.65;685.68;614.13;172;47;7;7;44;41;175;6
37;педагоги-психологи;398.32;359.14;346.7;207;56;3;16;38;38;227;10
38;воспитатели;1412.17;1337.13;1315.71;891;123;26;11;121;117;884;12
39;мастера производственного обучения;37.85;35.8;31.13;10;2;;;;;11;1
40;тьюторы;68.94;59.14;54.14;23;9;1;4;6;6;28;3
41;советники директора по воспитанию и взаимодействию                с детскими общественными объединениям;182.78;172.53;166.5;32;33;3;9;6;5;66;3
42;другие;538.8;493.82;463.52;250;57;5;7;49;48;250;7
43;учебно-вспомогательный персонал;1745.81;1616.49;1518.37;1036;130;17;6;153;144;1003;23
44;иной персонал;7849.81;7357.06;6976.93;5444;628;101;4;639;604;5448;155
45;из них:             ассистент (помощник);3.5;2.25;2;3;;;;1;1;3;
46;сурдопереводчик;;;;1;;;;;;;
47;тифлосурдопереводчик;3;3;3;;;;;;;;
48;Из общей численности педагогических работников (стр.06):             персонал, работающий в подразделениях (группах)             дошкольного образования;550.56;520.39;508.72;483;35;7;3;46;46;486;5
49;из них воспитатели;476.59;450.09;442.54;438;26;6;2;42;42;435;5
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;46.89;46.89;36.48;51;3;;;5;4;52;
51;из них учителя;44.89;44.89;34.48;50;3;;;5;4;49;
;;;;;;;;;;;;
;;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам
