;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателей;Всего, человек;Из них (из графы 3) имеют образование: Высшее;Из них (из графы 3) имеют образование: из них (графы 4) педагогическое;Из них (из графы 3) имеют образование: Из графы 4 имеют ученую степень доктора наук;Из них (из графы 3) имеют образование: Из графы 4 имеют ученую степень кандидата наук;Из них (из графы 3) имеют образование: Из графы 4 имеют ученое звание профессора;Из них (из графы 3) имеют образование: Из графы 4 имеют ученое звание доцента;Из них (из графы 3) имеют образование: среднее про- фессиональное образование по программам подготовки специалистов среднего звена;Из них (из графы 3) имеют образование: из них  (графы 10) педагогическое;Из них (из графы 3) имеют образование: среднее про- фессиональное образование по программам подготовки квалифициро-ванных рабочих служащих;Из графы 3 имеют квалификационные категории высшую;Из графы 3 имеют квалификационные категории первую;Из графы 3 имеют квалификационные категории педагог-методист;Из графы 3 имеют квалификационные категории педагог-наставник;Из графы 3 женщины;Численность работников в пересчете на полную занятость, единиц
1;Численность работников – всего (сумма строк 02, 06, 43, 44);10650;6481;5989;;38;;4;2159;388;1166;1892;2622;22;4;8870;
2;в том числе:       руководящие работники – всего;691;677;604;;16;;2;14;4;;194;177;1;;549;
3;из них:             директор;241;238;226;;9;;1;1;1;;60;75;1;;169;
4;заместители директора;444;424;360;;6;;1;11;1;;134;100;;;375;
5;руководитель филиала;5;5;3;;;;;;;;;;;;4;
6;педагогические работники – всего (сумма строк 07, 30, 31, 35-42);5907;5398;5265;;22;;2;421;369;14;1697;2434;11;4;5299;5777.3
7;в том числе:             учителя – всего (сумма строк 08-18, 23-29);4933;4601;4519;;20;;2;262;238;8;1526;2096;6;4;4377;4857.6
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;1496;1361;1353;;1;;;113;111;4;438;723;2;2;1495;1503.8
9;русского языка и литературы;609;597;592;;4;;1;7;6;;220;240;;1;604;
10;языка народов России и литературы;130;128;128;;;;;1;1;;45;57;;;128;
11;истории, экономики, права, обществознания;307;300;296;;2;;;5;4;;116;120;;;256;
12;информатики;88;82;77;;1;;;2;2;;37;28;;;63;
13;физики;142;140;139;;1;;;1;;;47;49;1;1;104;
