;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
№ строки;Наименование показателей;Число ставок   по штату, единиц;Фактически занято, единиц всего;Фактически занято, единиц работниками списочного состава;Численность работников на начало предыдущего учебного года (без внешних совместителей и работавших по договорам гражданско-правового характера), человек;Принято работников, человек всего;Принято работников, человек из них выпускники: со средним про-фессиональным образованием по программам подготовки специалистов среднего звена;Принято работников, человек из них выпускники: с высшим образованием;Выбыло работников, человек всего;Выбыло работников, человек из них по собственному желанию;Численность работников на начало отчет- ного учебного года (без совместителей и работающих по договорам гражданско-правового характера), человек;Число вакантных должностей, единиц
1;Численность работников – всего (сумма строк 02, 06, 43,44);19361.01;18383.8;17764.38;13124;1471;342;548;1509;1408;13086;674
2;в том числе:       руководящие работники – всего;950.82;921.07;904.01;809;75;2;47;80;72;813;21
3;из них:             директор;269.29;261.04;255.04;254;15;;7;22;18;253;5
4;заместители директора;632.78;606.78;582.89;513;57;1;38;51;47;524;11
5;руководитель филиала;30.5;27;26;29;2;1;;3;3;31;3
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);12549.58;11926.42;11535.14;7755;876;174;474;883;823;7752;379
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);10425.86;10023.82;9715.97;6520;657;129;358;687;645;6489;253
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;2625.81;2561.14;2502.73;2006;156;58;66;183;165;1986;38
9;русского языка и литературы;1320.1;1273.42;1240.14;804;66;6;40;74;68;794;35
10;языка народов России и литературы;15.71;15.27;14.52;6;;;;1;1;3;
11;истории, экономики, права, обществознания;686.81;669.94;646.27;427;49;7;30;45;44;437;14
12;информатики;225.08;213.5;200.49;146;18;3;13;12;12;146;10
13;физики;313.06;302.29;291.62;185;27;3;17;27;27;189;14
14;математики;1138.95;1096.03;1061.98;602;77;4;46;78;74;603;41
15;химии;202.57;195.9;187.99;152;16;;14;12;12;148;6
16;географии;330.18;316.71;308.01;226;16;1;9;16;15;220;6
17;биологии;315.3;306.5;298.18;204;13;1;10;23;22;203;5
18;иностранных языков;1020.93;967.59;929.25;616;72;4;49;75;71;621;51
19;из них:                         английского языка;873.47;821.32;782.3;526;62;3;41;54;50;558;37
20;немецкого языка;74.34;71.55;67.08;60;6;;6;11;11;55;2
21;французского языка;5.79;5.79;5.79;8;;;;2;2;5;
22;китайского языка;;;;;;;;;;;
23;физической культуры;668.57;645.65;623.33;487;54;21;17;71;68;466;10
24;труда (технологии);473.71;441.91;424.54;305;42;7;20;31;30;310;17
25;музыки и пения;163.44;157.44;152.32;86;13;6;4;14;12;91;2
26;изобразительного искусства, черчения;126.41;121.91;119.91;83;10;3;5;6;6;83;
27;основ безопасности и защиты Родины;135.31;131.21;126.05;91;10;2;5;8;8;93;4
28;основ духовно-нравственной культуры народов России;32.1;31;30.83;4;4;1;3;;;6;
29;прочих предметов;631.82;576.41;557.81;90;14;2;10;11;10;90;
30;учителя-логопеды;179.72;156.19;151.39;115;20;;16;11;10;126;13
31;учителя-дефектологи;92.74;71.74;68.45;39;10;1;7;7;7;43;11
32;из них:                      олигофренопедагог;17.49;14.09;13.05;10;2;;1;1;1;10;
33;тифлопедагог;4;;;2;;;;;;2;
34;сурдопедагог;3;;;3;;;;;;2;
35;социальные педагоги;230.32;221.82;218.82;176;26;3;16;27;24;174;3
36;педагоги дополнительного образования;332.47;308.03;272.89;86;22;2;12;16;16;87;28
37;педагоги-психологи;236.94;214.79;210.79;168;17;2;12;18;15;166;14
38;воспитатели;602.65;514.85;500.15;437;52;16;17;61;56;417;32
39;мастера производственного обучения;5.95;5.45;4.95;8;1;1;;6;5;4;1
40;тьюторы;29.4;22.65;19.65;6;8;2;4;1;1;11;2
41;советники директора по воспитанию и взаимодействию                с детскими общественными объединениям;68.75;64.5;63.5;27;27;4;20;4;4;65;2
42;другие;344.78;322.58;308.58;173;36;14;12;45;40;170;20
43;учебно-вспомогательный персонал;861.72;825.42;774.9;522;67;25;16;74;67;533;35
44;иной персонал;4998.89;4710.89;4550.33;4038;453;141;11;472;446;3988;239
45;из них:             ассистент (помощник);9.5;4.5;3.5;2;2;;;;;2;1
46;сурдопереводчик;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;
48;Из общей численности педагогических работников (стр.06):             персонал, работающий в подразделениях (группах)             дошкольного образования;197.23;190.03;186.73;186;11;3;2;23;22;185;9
49;из них воспитатели;168.28;158.2;155.65;162;10;3;2;21;20;161;7
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;34;34;34;18;;;;;;34;
51;из них учителя;28;28;28;14;;;;;;28;
;;;;;;;;;;;;
