;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Всего (сумма граф 4 - 9);Из графы 3 – имеют общий стаж работы, лет до 3;Из графы 3 – имеют общий стаж работы, лет от 3 до 5;Из графы 3 – имеют общий стаж работы, лет от 5 до 10;Из графы 3 – имеют общий стаж работы, лет от 10 до 15;Из графы 3 – имеют общий стаж работы, лет от 15 до 20;Из графы 3 – имеют общий стаж работы, лет 20 и более;Из гр. 3  имеют стаж педагоги- ческой работы- всего (сумма граф 11-16);Из графы 10 – имеют педагогический стаж работы, лет до 3;Из графы 10 – имеют педагогический стаж работы, лет от 3 до 5;Из графы 10 – имеют педагогический стаж работы, лет от 5 до 10;Из графы 10 – имеют педагогический стаж работы, лет от 10 до 15;Из графы 10 – имеют педагогический стаж работы, лет от 15 до 20;Из графы 10 – имеют педагогический стаж работы, лет 20 и более;Не имеют стажа педа- гогической работы
1;Численность работников – всего (сумма строк 02, 06, 43, 44);62935;6705;3328;6491;7103;6979;32329;46930;6162;3365;5740;5279;4296;22088;16005
2;в том числе:       руководящие работники – всего;4110;79;84;282;430;570;2665;3330;147;128;330;401;398;1926;780
3;из них:             директор;1183;8;10;44;84;134;903;1160;31;21;79;97;109;823;23
4;заместители директора;2713;60;63;216;328;408;1638;2092;105;92;234;295;283;1083;621
5;руководитель филиала;10;1;1;1;3;1;3;9;1;2;1;3;;2;1
6;педагогические работники – всего (сумма строк 07, 30, 31, 35-42);43448;5004;2471;4538;4785;4401;22249;42570;5787;3119;5242;4732;3821;19869;878
7;в том числе:             учителя – всего (сумма строк 08-18, 23-29);37698;4049;2031;3706;4002;3746;20164;37110;4492;2473;4322;4058;3361;18404;588
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;11736;1355;653;1037;1035;1035;6621;11564;1387;737;1173;1100;951;6216;172
9;русского языка и литературы;4349;391;228;324;330;377;2699;4303;411;265;358;362;371;2536;46
10;языка народов России и литературы;3;1;1;;;;1;3;1;1;;;;1;
11;истории, экономики, права, обществознания;2590;274;165;322;316;230;1283;2550;328;201;371;281;207;1162;40
12;информатики;807;87;48;99;160;113;300;790;102;64;115;158;91;260;17
13;физики;1009;80;44;89;99;91;606;997;106;61;106;99;81;544;12
14;математики;3472;370;178;307;352;326;1939;3409;408;229;360;344;298;1770;63
15;химии;811;71;35;69;77;69;490;800;94;46;75;76;58;451;11
16;географии;1120;98;41;91;101;120;669;1099;108;55;118;110;95;613;21
17;биологии;1088;108;52;109;117;110;592;1070;130;69;126;111;99;535;18
18;иностранных языков;4168;524;253;551;679;606;1555;4087;550;294;633;645;546;1419;81
19;из них:                         английского языка;4038;519;250;545;672;592;1460;3958;544;289;624;639;533;1329;80
20;немецкого языка;100;1;2;3;4;10;80;100;1;3;6;3;11;76;
21;французского языка;23;3;1;2;1;2;14;22;3;2;2;1;1;13;1
22;китайского языка;4;1;;;1;1;1;4;2;;;1;;1;
23;физической культуры;2682;389;163;372;355;290;1113;2631;420;202;415;371;252;971;51
24;труда (технологии);1556;122;53;127;171;165;918;1535;184;94;193;176;127;761;21
25;музыки и пения;662;49;28;53;45;52;435;656;67;31;61;61;46;390;6
