;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
№ строки;Наименование показателей;Число ставок   по штату, единиц;Фактически занято, единиц всего;Фактически занято, единиц работниками списочного состава;Численность работников на начало предыдущего учебного года (без внешних совместителей и работавших по договорам гражданско-правового характера), человек;Принято работников, человек всего;Принято работников, человек из них выпускники: со средним про-фессиональным образованием по программам подготовки специалистов среднего звена;Принято работников, человек из них выпускники: с высшим образованием;Выбыло работников, человек всего;Выбыло работников, человек из них по собственному желанию;Численность работников на начало отчет- ного учебного года (без совместителей и работающих по договорам гражданско-правового характера), человек;Число вакантных должностей, единиц
1;Численность работников – всего (сумма строк 02, 06, 43,44);13724.89;13107.79;11667.08;10369;1333;222;814;1253;1195;10449;234
2;в том числе:       руководящие работники – всего;839.58;813.98;760.23;804;61;2;39;61;60;798;10
3;из них:             директор;188;182;175;182;10;;4;13;13;186;2
4;заместители директора;617.29;584.19;537.19;566;43;1;26;40;38;578;7
5;руководитель филиала;10.1;10.1;10.1;12;1;;1;2;2;10;
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);9544.93;9082.03;8083.06;6900;993;111;724;927;881;6995;191
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);7750.13;7413.31;6715.93;5825;715;67;532;736;702;5813;108
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;1753.07;1707.75;1618.28;1567;112;27;65;137;129;1546;13
9;русского языка и литературы;902;855.38;792.87;624;77;;63;89;84;625;12
10;языка народов России и литературы;803.1;771.55;690.56;628;41;3;32;45;43;623;2
11;истории, экономики, права, обществознания;495.36;472.2;430.3;336;52;4;42;46;45;347;4
12;информатики;161.94;147.03;126.25;131;29;;21;33;31;129;13
13;физики;212.8;197.15;174.88;150;25;1;14;22;21;155;10
14;математики;763.07;720.77;657.12;480;69;2;55;68;65;489;13
15;химии;155.97;144.98;128.93;124;24;1;20;20;18;128;4
16;географии;211.11;203.71;178.97;156;24;1;19;27;25;155;4
17;биологии;235.24;224.87;200.01;169;31;2;23;28;26;169;6
18;иностранных языков;856.4;823.37;759.83;646;107;3;90;100;98;639;15
19;из них:                         английского языка;809.09;764.95;701.26;605;94;2;79;83;79;597;14
20;немецкого языка;39.84;37.34;36;33;9;1;7;3;3;37;1
21;французского языка;4.56;4.56;4.56;5;;;;1;1;5;
22;китайского языка;;;;;;;;;;;
23;физической культуры;415.76;398.82;360.45;355;43;6;33;67;65;333;3
24;труда (технологии);254.99;239.43;212.38;176;17;3;13;18;17;167;4
25;музыки и пения;135.87;130.37;109.67;105;20;6;12;10;9;113;2
26;изобразительного искусства, черчения;101.13;96.8;83.4;90;12;5;6;14;14;86;2
27;основ безопасности и защиты Родины;88.47;82.49;72.71;61;19;2;14;9;9;73;
28;основ духовно-нравственной культуры народов России;22.64;21.55;17.94;4;3;;1;3;3;6;
29;прочих предметов;181.21;175.09;101.38;23;10;1;9;;;30;1
30;учителя-логопеды;40.5;35.5;25;26;5;;5;4;4;29;6
31;учителя-дефектологи;49.75;45.25;33.5;25;8;;6;3;3;32;5
32;из них:                      олигофренопедагог;5;;;3;;;;;;3;
33;тифлопедагог;1.5;1;1;;2;;1;;;2;
34;сурдопедагог;10.5;10;10;1;;;;1;1;9;
35;социальные педагоги;38.03;35.33;28.58;33;8;1;4;9;8;32;3
36;педагоги дополнительного образования;512.98;469.01;361.93;183;76;5;58;45;44;220;24
37;педагоги-психологи;186.42;176.17;150.42;157;25;;22;22;20;159;10
38;воспитатели;534.7;509.7;409.77;376;58;24;25;49;42;383;16
39;мастера производственного обучения;0.25;0.25;0.25;;;;;;;;
40;тьюторы;143.85;131.35;119.35;92;43;8;30;25;24;111;8
41;советники директора по воспитанию и взаимодействию                с детскими общественными объединениям;61;54;49.75;36;30;4;22;8;8;79;6
42;другие;227.32;212.16;188.58;147;25;2;20;26;26;137;5
43;учебно-вспомогательный персонал;536.24;502.74;410.69;417;41;8;24;56;56;387;10
44;иной персонал;2804.14;2709.04;2413.1;2248;238;101;27;209;198;2269;23
45;из них:             ассистент (помощник);2.5;2.5;2.5;;1;;;;;11;
46;сурдопереводчик;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;
48;Из общей численности педагогических работников (стр.06):             персонал, работающий в подразделениях (группах)             дошкольного образования;91;81;41;59;24;2;2;4;4;80;
49;из них воспитатели;52.25;48;34.5;43;11;1;2;2;2;50;
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;23.11;22;22;22;;;;;;35;
51;из них учителя;20.11;19;19;19;;;;;;32;
;;;;;;;;;;;;
;;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам
