;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
№ строки;Наименование показателей;Число ставок   по штату, единиц;Фактически занято, единиц всего;Фактически занято, единиц работниками списочного состава;Численность работников на начало предыдущего учебного года (без внешних совместителей и работавших по договорам гражданско-правового характера), человек;Принято работников, человек всего;Принято работников, человек из них выпускники: со средним про-фессиональным образованием по программам подготовки специалистов среднего звена;Принято работников, человек из них выпускники: с высшим образованием;Выбыло работников, человек всего;Выбыло работников, человек из них по собственному желанию;Численность работников на начало отчет- ного учебного года (без совместителей и работающих по договорам гражданско-правового характера), человек;Число вакантных должностей, единиц
1;Численность работников – всего (сумма строк 02, 06, 43,44);10596.57;9950.47;9286.68;6520;1004;278;546;970;941;6554;566
2;в том числе:       руководящие работники – всего;549.52;530.02;508.27;430;45;6;39;40;36;438;17
3;из них:             директор;135.97;134.97;128.97;131;7;;7;7;6;132;3
4;заместители директора;392.05;372.05;351.8;293;35;5;28;32;27;298;14
5;руководитель филиала;1;0.5;0.5;;;;;;;;
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);7057.73;6734.03;6276.04;4168;677;127;468;584;567;4262;285
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);5988.72;5800.55;5439.18;3610;511;97;357;457;442;3665;134
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;1515.16;1464.89;1400.16;1093;111;48;57;119;117;1083;7
9;русского языка и литературы;729.91;720.74;677.83;440;58;4;50;49;46;451;17
10;языка народов России и литературы;231.4;226.02;214.22;157;13;1;8;14;14;159;2
11;истории, экономики, права, обществознания;337.43;333.64;318.13;219;39;8;28;28;27;228;2
12;информатики;106.38;101.99;95.73;69;18;2;15;12;11;75;5
13;физики;155.23;148.99;138.77;97;16;1;15;12;12;99;8
14;математики;568.17;546.01;505.05;297;60;5;44;49;48;309;30
15;химии;111.3;108.35;99.61;82;12;2;7;17;16;77;3
16;географии;153.4;151.7;145.83;104;12;1;7;11;10;104;2
17;биологии;162.98;159.31;150.41;110;16;3;11;12;10;113;2
18;иностранных языков;550.4;539.85;512.57;350;59;3;51;51;49;357;14
19;из них:                         английского языка;523.07;513.52;486.67;324;58;1;51;47;45;334;13
20;немецкого языка;17.28;16.78;15.43;18;;;;3;3;15;
21;французского языка;9.94;8.94;7.64;8;;;;;;8;1
22;китайского языка;;;;;;;;;;;
23;физической культуры;351.54;343.94;315.35;226;30;5;18;34;34;223;1
24;труда (технологии);218.53;212.92;195.2;129;16;4;11;14;13;134;2
25;музыки и пения;113.05;108.88;93.79;73;8;2;5;10;10;72;3
26;изобразительного искусства, черчения;88.02;86.92;80.98;67;8;2;5;4;4;68;2
27;основ безопасности и защиты Родины;81.57;79.02;70.48;50;16;4;11;8;8;60;3
28;основ духовно-нравственной культуры народов России;22.74;21.81;19.54;1;5;;4;;;9;
29;прочих предметов;491.51;445.57;405.53;46;14;2;10;13;13;44;31
30;учителя-логопеды;96.72;71.47;63.47;47;7;;6;6;5;48;32
31;учителя-дефектологи;59.5;40.75;34.75;17;5;;5;1;1;21;28
