;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
№ строки;Наименование показателей;Число ставок   по штату, единиц;Фактически занято, единиц всего;Фактически занято, единиц работниками списочного состава;Численность работников на начало предыдущего учебного года (без внешних совместителей и работавших по договорам гражданско-правового характера), человек;Принято работников, человек всего;Принято работников, человек из них выпускники: со средним про-фессиональным образованием по программам подготовки специалистов среднего звена;Принято работников, человек из них выпускники: с высшим образованием;Выбыло работников, человек всего;Выбыло работников, человек из них по собственному желанию;Численность работников на начало отчет- ного учебного года (без совместителей и работающих по договорам гражданско-правового характера), человек;Число вакантных должностей, единиц
1;Численность работников – всего (сумма строк 02, 06, 43,44);20165.72;19341.79;18902.86;12554;1863;128;146;2088;1980;12329;852
2;в том числе:       руководящие работники – всего;1054.32;1017.42;1009.12;868;86;1;9;98;90;859;35
3;из них:             директор;252.5;250;249.5;252;14;;4;18;15;249;2
4;заместители директора;691.72;657.97;649.67;515;65;;5;69;63;509;30
5;руководитель филиала;1.5;0.35;0.35;;;;;;;;2
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);12953.25;12619.01;12431.73;7395;1060;75;129;1121;1074;7334;365
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);11290.04;11212.29;11064.43;6673;871;68;109;962;920;6572;79
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;3032.16;3028.65;3020.79;2163;229;39;15;286;271;2093;3
9;русского языка и литературы;1414.63;1407.67;1403.65;820;89;;13;100;98;810;7
10;языка народов России и литературы;15.49;15.49;11.93;7;;;;;;6;
11;истории, экономики, права, обществознания;680.7;680.2;670.62;409;73;1;12;78;76;410;1
12;информатики;235.97;235.7;230.36;164;20;2;4;29;26;158;2
13;физики;310.04;307.45;297.27;186;26;;5;33;31;178;4
14;математики;1166.32;1158.21;1150.65;615;96;3;16;87;83;625;7
15;химии;211.57;211.18;201.54;158;22;;4;19;19;159;
16;географии;315.29;315.29;311.41;212;19;1;1;20;20;211;
17;биологии;330.88;330.88;328.37;204;26;1;4;28;27;203;
18;иностранных языков;1137.88;1127;1108.13;694;121;5;25;128;119;687;11
19;из них:                         английского языка;1090.05;1074.61;1056.29;641;116;4;23;113;104;650;10
20;немецкого языка;28.03;27.53;27.43;33;1;;1;8;8;22;
21;французского языка;15;14.84;14.84;16;1;;;2;2;12;1
22;китайского языка;1.77;1.77;1.77;1;2;;1;1;1;2;
23;физической культуры;693.06;688.69;668.12;451;62;10;4;76;73;434;4
24;труда (технологии);430.54;429.44;427.44;257;33;4;6;33;33;255;1
25;музыки и пения;188.06;185.78;179.74;100;22;2;;21;21;98;5
26;изобразительного искусства, черчения;153.07;153.07;149.69;75;7;;;5;5;78;
27;основ безопасности и защиты Родины;123.28;122.46;119.28;56;6;;;5;5;57;1
28;основ духовно-нравственной культуры народов России;54.06;54.06;54.06;;2;;;;;4;
29;прочих предметов;797.04;761.07;731.38;102;18;;;14;13;106;33
30;учителя-логопеды;155.56;116.54;114.34;53;15;;5;3;3;65;54
31;учителя-дефектологи;138.24;90.17;87.92;30;13;;2;5;5;41;50
32;из них:                      олигофренопедагог;12;11.5;11.5;5;2;;;;;8;
33;тифлопедагог;2;2;1;1;;;;;;1;
34;сурдопедагог;;;;;;;;;;;
35;социальные педагоги;157.2;132.8;131.1;78;20;2;1;17;14;82;31
36;педагоги дополнительного образования;184.56;166.96;155.54;23;23;;5;14;14;35;17
37;педагоги-психологи;273.88;234.33;226.18;143;24;1;3;19;19;147;42
38;воспитатели;235.92;217.95;217.95;190;21;1;2;42;42;168;18
39;мастера производственного обучения;1.5;0.5;0.5;;;;;;;;1
40;тьюторы;113.04;74.24;73.54;24;16;;;10;10;30;43
41;советники директора по воспитанию и взаимодействию                с детскими общественными объединениям;69;67.5;67;2;4;1;;;;10;2
42;другие;334.31;305.73;293.23;179;53;2;2;49;47;184;28
43;учебно-вспомогательный персонал;1090.65;1023.55;952.13;748;101;6;7;124;116;718;68
44;иной персонал;5067.5;4681.81;4509.88;3543;616;46;1;745;700;3418;384
45;из них:             ассистент (помощник);13.75;9.75;9.75;1;2;;;4;;9;4
46;сурдопереводчик;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;
48;Из общей численности педагогических работников (стр.06):             персонал, работающий в подразделениях (группах)             дошкольного образования;42.8;39.5;39.5;3;;;;;;4;1
49;из них воспитатели;27.8;25.5;25.5;;;;;;;;1
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;23;23;23;25;1;;;7;5;19;
51;из них учителя;23;23;23;25;1;;;7;5;19;
;;;;;;;;;;;;
;;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам
