;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
№ строки;Наименование показателей;Число ставок   по штату, единиц;Фактически занято, единиц всего;Фактически занято, единиц работниками списочного состава;Численность работников на начало предыдущего учебного года (без внешних совместителей и работавших по договорам гражданско-правового характера), человек;Принято работников, человек всего;Принято работников, человек из них выпускники: со средним про-фессиональным образованием по программам подготовки специалистов среднего звена;Принято работников, человек из них выпускники: с высшим образованием;Выбыло работников, человек всего;Выбыло работников, человек из них по собственному желанию;Численность работников на начало отчет- ного учебного года (без совместителей и работающих по договорам гражданско-правового характера), человек;Число вакантных должностей, единиц
1;Численность работников – всего (сумма строк 02, 06, 43,44);18185.02;16651.4;15683.4;12869;1422;383;524;1579;1435;12712;612
2;в том числе:       руководящие работники – всего;899.82;857.28;836.03;775;51;4;35;70;65;763;16
3;из них:             директор;283;276.5;271.51;273;19;;12;21;19;281;3
4;заместители директора;572.62;537.58;515.83;453;30;4;20;40;39;449;13
5;руководитель филиала;27.25;26.25;24.25;20;;;;;;23;
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);12005.68;10867.15;10127.4;7570;861;185;468;924;881;7492;496
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);9981.6;9174.85;8548.35;6460;675;143;365;772;738;6349;333
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;2625.18;2466.48;2382.86;2023;185;70;71;221;215;1978;54
9;русского языка и литературы;1231.04;1134.74;1046.73;740;74;2;56;72;66;743;40
10;языка народов России и литературы;11.16;6.16;6.16;3;;;;;;3;
11;истории, экономики, права, обществознания;654.26;593.42;543.44;396;51;4;37;56;54;392;18
12;информатики;263.61;236.93;221.21;156;21;3;9;18;16;163;16
13;физики;328.61;297.93;279.04;225;21;2;15;26;26;223;16
14;математики;1023.76;926.82;857.72;573;78;12;45;82;78;566;50
15;химии;235.22;214.5;198.44;160;23;1;20;19;17;166;10
16;географии;311.95;286.2;274.34;228;26;4;15;34;31;220;11
17;биологии;296.96;268.12;243.97;184;11;;7;17;16;178;11
18;иностранных языков;975.34;886.89;814.86;609;72;4;46;79;76;596;36
19;из них:                         английского языка;915.61;830.7;738.18;555;63;4;42;69;66;564;27
20;немецкого языка;25.22;22.71;20.82;14;;;;3;3;13;
21;французского языка;11.18;9.08;7.43;7;1;;1;3;3;5;
22;китайского языка;14.55;11.44;11.04;8;1;;;;;9;
23;физической культуры;633.91;593.49;552.2;472;50;24;16;68;67;450;13
24;труда (технологии);445.44;406.8;374;304;29;7;15;33;30;302;14
25;музыки и пения;180.52;161.76;142.97;113;12;5;2;10;9;112;8
26;изобразительного искусства, черчения;166.67;149.25;135.1;114;7;1;4;12;12;106;5
27;основ безопасности и защиты Родины;135.74;127.78;118.72;96;8;3;3;10;10;94;5
28;основ духовно-нравственной культуры народов России;29.64;26.37;24.4;3;1;;;;;3;2
29;прочих предметов;432.59;391.21;332.19;61;6;1;4;15;15;54;24
30;учителя-логопеды;183.37;131.77;126.77;71;20;3;13;12;11;79;33
31;учителя-дефектологи;190.07;131.62;123.37;45;20;3;16;6;4;62;43
32;из них:                      олигофренопедагог;49.25;33.25;32.25;13;15;3;12;;;30;11
33;тифлопедагог;5;;;4;;;;;;4;
34;сурдопедагог;17;17;17;6;;;;;;6;
35;социальные педагоги;124.85;111.1;105.35;93;9;2;4;11;10;90;5
36;педагоги дополнительного образования;347.9;292.3;256.69;108;19;3;13;13;13;109;15
37;педагоги-психологи;209.62;167.77;158.52;119;22;2;13;16;15;126;24
38;воспитатели;481.42;431.68;424.4;453;30;11;11;53;50;423;14
39;мастера производственного обучения;29.4;26.65;24.15;19;1;1;;4;4;16;5
40;тьюторы;49.3;33.8;32.55;23;5;1;3;2;2;25;7
41;советники директора по воспитанию и взаимодействию                с детскими общественными объединениям;124;118;105;32;34;7;18;3;3;75;5
42;другие;284.15;247.61;222.25;147;26;9;12;32;31;138;12
43;учебно-вспомогательный персонал;664.78;589.48;568.38;539;49;15;6;81;66;515;23
44;иной персонал;4614.74;4337.49;4151.59;3985;461;179;15;504;423;3942;77
45;из них:             ассистент (помощник);16.75;9.25;9;6;4;3;;1;1;8;3
46;сурдопереводчик;1.5;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;
48;Из общей численности педагогических работников (стр.06):             персонал, работающий в подразделениях (группах)             дошкольного образования;326.47;311.87;308.19;303;17;5;3;35;32;297;3
49;из них воспитатели;296.08;278.38;275.85;276;16;4;3;30;27;291;2
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;1;1;1;;;;;;;;
51;из них учителя;;;;;;;;;;;
;;;;;;;;;;;;
;;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам
