;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателей;Всего, человек;Из них (из графы 3) имеют образование: Высшее;Из них (из графы 3) имеют образование: из них (графы 4) педагогическое;Из них (из графы 3) имеют образование: Из графы 4 имеют ученую степень доктора наук;Из них (из графы 3) имеют образование: Из графы 4 имеют ученую степень кандидата наук;Из них (из графы 3) имеют образование: Из графы 4 имеют ученое звание профессора;Из них (из графы 3) имеют образование: Из графы 4 имеют ученое звание доцента;Из них (из графы 3) имеют образование: среднее про- фессиональное образование по программам подготовки специалистов среднего звена;Из них (из графы 3) имеют образование: из них  (графы 10) педагогическое;Из них (из графы 3) имеют образование: среднее про- фессиональное образование по программам подготовки квалифициро-ванных рабочих служащих;Из графы 3 имеют квалификационные категории высшую;Из графы 3 имеют квалификационные категории первую;Из графы 3 имеют квалификационные категории педагог-методист;Из графы 3 имеют квалификационные категории педагог-наставник;Из графы 3 женщины;Численность работников в пересчете на полную занятость, единиц
1;Численность работников – всего (сумма строк 02, 06, 43, 44);34258;18861;17126;;42;;3;8405;3898;3342;8655;7288;10;7;28268;
2;в том числе:       руководящие работники – всего;2044;1914;1590;;9;;2;109;29;6;596;237;1;2;1782;
3;из них:             директор;663;653;630;;4;;1;9;7;;245;115;;2;533;
4;заместители директора;1081;1014;859;;3;;;55;17;3;320;96;;;968;
5;руководитель филиала;62;55;51;;;;;6;3;;19;20;;;52;
6;педагогические работники – всего (сумма строк 07, 30, 31, 35-42);20192;15892;15332;;31;;1;4040;3757;35;8039;7047;9;5;17879;11276.1
7;в том числе:             учителя – всего (сумма строк 08-18, 23-29);18111;14366;14009;;27;;1;3542;3350;27;7542;6463;9;4;15954;10124.2
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;5577;3600;3557;;2;;;1922;1896;8;2264;2095;1;;5550;3179.1
9;русского языка и литературы;2270;2100;2072;;5;;;145;137;1;1062;758;2;;2240;
10;языка народов России и литературы;;;;;;;;;;;;;;;;
11;истории, экономики, права, обществознания;1246;1159;1127;;3;;;74;60;2;574;396;;;998;
12;информатики;382;339;316;;1;;;35;25;;168;125;;;242;
13;физики;608;573;562;;3;;;31;25;1;276;208;1;;433;
14;математики;1860;1780;1743;;1;;;65;57;;807;648;2;1;1760;
15;химии;398;380;362;;2;;1;13;10;2;180;133;1;;365;
16;географии;600;550;531;;1;;;45;40;1;269;211;;1;537;
17;биологии;565;513;496;;2;;;45;39;3;277;184;;;536;
18;иностранных языков;1734;1567;1542;;7;;;137;124;1;653;652;2;;1658;
19;из них:                         английского языка;1282;1189;1173;;6;;;59;53;1;488;450;1;;1222;
20;немецкого языка;449;371;360;;1;;;75;67;;156;185;1;;432;
21;французского языка;3;3;3;;;;;;;;2;1;;;3;
