;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателей;Всего, человек;Из них (из графы 3) имеют образование: Высшее;Из них (из графы 3) имеют образование: из них (графы 4) педагогическое;Из них (из графы 3) имеют образование: Из графы 4 имеют ученую степень доктора наук;Из них (из графы 3) имеют образование: Из графы 4 имеют ученую степень кандидата наук;Из них (из графы 3) имеют образование: Из графы 4 имеют ученое звание профессора;Из них (из графы 3) имеют образование: Из графы 4 имеют ученое звание доцента;Из них (из графы 3) имеют образование: среднее про- фессиональное образование по программам подготовки специалистов среднего звена;Из них (из графы 3) имеют образование: из них  (графы 10) педагогическое;Из них (из графы 3) имеют образование: среднее про- фессиональное образование по программам подготовки квалифициро-ванных рабочих служащих;Из графы 3 имеют квалификационные категории высшую;Из графы 3 имеют квалификационные категории первую;Из графы 3 имеют квалификационные категории педагог-методист;Из графы 3 имеют квалификационные категории педагог-наставник;Из графы 3 женщины;Численность работников в пересчете на полную занятость, единиц
1;Численность работников – всего (сумма строк 02, 06, 43, 44);67672;51339;42042;17;705;6;48;10581;5146;2608;18354;15006;;;58477;
2;в том числе:       руководящие работники – всего;5712;5475;3992;3;169;1;13;183;17;24;393;170;;;4887;
3;из них:             директор;636;636;594;1;49;;2;;;;73;11;;;546;
4;заместители директора;4309;4149;3033;1;108;;10;107;13;11;291;115;;;3676;
5;руководитель филиала;1;1;1;;;;;;;;;;;;;
6;педагогические работники – всего (сумма строк 07, 30, 31, 35-42);47817;41736;37255;13;518;4;34;5523;4868;92;17890;14691;;;42612;44013.5
7;в том числе:             учителя – всего (сумма строк 08-18, 23-29);34504;31125;28701;11;413;2;24;3145;2928;20;14485;11397;;;30802;31494.2
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;9506;7303;6937;;15;1;;2155;2091;8;4341;2892;;;9415;9229.9
9;русского языка и литературы;3683;3596;3507;4;55;1;4;70;66;;1729;1111;;;3584;
10;языка народов России и литературы;;;;;;;;;;;;;;;;
11;истории, экономики, права, обществознания;2090;2052;1947;;68;;3;22;18;;876;671;;;1573;
12;информатики;941;907;710;;21;;1;26;14;;363;312;;;682;
13;физики;930;915;809;1;51;;5;8;5;;401;285;;;733;
14;математики;3141;3082;2751;1;40;;2;45;29;;1263;1103;;;2909;
15;химии;625;614;548;1;25;;2;6;4;;311;190;;;576;
16;географии;811;790;762;;9;;1;13;9;1;400;239;;;707;
17;биологии;870;853;788;1;25;;1;9;7;;434;229;;;809;
18;иностранных языков;5327;5214;4777;2;57;;3;96;80;1;1899;2168;;;5130;
19;из них:                         английского языка;4679;4576;4156;;47;;3;79;67;1;1577;1920;;;4501;
20;немецкого языка;277;274;261;;2;;;3;1;;133;100;;;268;
21;французского языка;229;221;209;1;5;;;5;4;;119;68;;;222;
