;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Всего (сумма граф 4 - 9);Из графы 3 – имеют общий стаж работы, лет до 3;Из графы 3 – имеют общий стаж работы, лет от 3 до 5;Из графы 3 – имеют общий стаж работы, лет от 5 до 10;Из графы 3 – имеют общий стаж работы, лет от 10 до 15;Из графы 3 – имеют общий стаж работы, лет от 15 до 20;Из графы 3 – имеют общий стаж работы, лет 20 и более;Из гр. 3  имеют стаж педагоги- ческой работы- всего (сумма граф 11-16);Из графы 10 – имеют педагогический стаж работы, лет до 3;Из графы 10 – имеют педагогический стаж работы, лет от 3 до 5;Из графы 10 – имеют педагогический стаж работы, лет от 5 до 10;Из графы 10 – имеют педагогический стаж работы, лет от 10 до 15;Из графы 10 – имеют педагогический стаж работы, лет от 15 до 20;Из графы 10 – имеют педагогический стаж работы, лет 20 и более;Не имеют стажа педа- гогической работы
1;Численность работников – всего (сумма строк 02, 06, 43, 44);67672;5081;3199;6551;7155;7379;38307;53272;6376;3853;7426;6448;5152;24017;14400
2;в том числе:       руководящие работники – всего;5712;35;43;228;494;694;4218;4514;162;114;390;559;503;2786;1198
3;из них:             директор;636;;1;2;12;24;597;633;2;1;12;26;38;554;3
4;заместители директора;4309;29;32;183;397;564;3104;3445;106;78;300;451;430;2080;864
5;руководитель филиала;1;;;;;;1;1;;;;;;1;
6;педагогические работники – всего (сумма строк 07, 30, 31, 35-42);47817;4210;2629;5125;5178;5049;25626;47344;5907;3562;6765;5678;4503;20929;473
7;в том числе:             учителя – всего (сумма строк 08-18, 23-29);34504;2742;1821;3554;3531;3450;19406;34307;3448;2283;4607;3973;3180;16816;197
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;9506;824;560;947;808;978;5389;9457;993;660;1171;962;925;4746;49
9;русского языка и литературы;3683;259;177;281;279;266;2421;3671;310;202;360;323;259;2217;12
10;языка народов России и литературы;;;;;;;;;;;;;;;
11;истории, экономики, права, обществознания;2090;190;139;265;228;184;1084;2079;226;162;348;249;173;921;11
12;информатики;941;82;48;103;133;99;476;938;112;62;132;139;112;381;3
13;физики;930;69;49;82;57;52;621;923;90;56;90;75;56;556;7
14;математики;3141;218;145;266;219;269;2024;3122;299;195;348;242;228;1810;19
15;химии;625;37;31;33;43;48;433;620;48;35;45;45;57;390;5
16;географии;811;57;42;72;81;58;501;807;71;47;96;83;51;459;4
17;биологии;870;78;54;68;72;78;520;861;97;58;80;90;73;463;9
18;иностранных языков;5327;470;271;667;704;746;2469;5294;543;364;827;743;641;2176;33
19;из них:                         английского языка;4679;434;237;605;617;688;2098;4651;503;321;747;655;582;1843;28
20;немецкого языка;277;9;10;26;30;28;174;276;10;10;32;36;28;160;1
21;французского языка;229;7;9;17;33;24;139;229;9;13;25;35;22;125;
22;китайского языка;29;11;5;4;2;2;5;28;11;4;5;1;2;5;1
23;физической культуры;2777;207;155;439;495;325;1156;2761;272;206;552;515;296;920;16
24;труда (технологии);1105;48;34;84;115;121;703;1096;90;79;177;150;100;500;9
25;музыки и пения;867;79;40;90;77;58;523;858;95;41;107;89;65;461;9
26;изобразительного искусства, черчения;631;56;41;57;83;51;343;628;81;41;95;90;47;274;3
27;основ безопасности и защиты Родины;336;15;15;24;40;19;223;333;36;29;56;57;17;138;3
28;основ духовно-нравственной культуры народов России;50;3;;6;7;4;30;49;6;;11;4;4;24;1
29;прочих предметов;814;50;20;70;90;94;490;810;79;46;112;117;76;380;4
30;учителя-логопеды;815;85;40;87;97;109;397;811;115;58;117;104;91;326;4
31;учителя-дефектологи;320;37;31;48;51;44;109;320;47;43;59;51;37;83;
32;из них:                   олигофренопедагог;152;14;12;21;23;26;56;152;20;14;33;24;20;41;
33;тифлопедагог;28;2;5;4;3;3;11;28;2;5;5;2;4;10;
34;сурдопедагог;36;7;5;4;5;1;14;36;8;5;3;5;3;12;
35;социальные педагоги;638;34;19;66;87;104;328;636;95;50;119;99;80;193;2
36;педагоги дополнительного образования;2375;378;187;318;271;224;997;2340;525;231;390;277;208;709;35
37;педагоги-психологи;1023;141;66;142;156;145;373;1012;230;111;179;161;117;214;11
38;воспитатели;4920;359;220;453;580;605;2703;4852;740;438;731;640;512;1791;68
39;мастера производственного обучения;6;;;;;;6;6;;;;2;1;3;
40;тьюторы;309;56;33;44;46;39;91;301;97;43;57;33;19;52;8
41;советники директора по воспитанию и взаимодействию             с детскими общественными объединениям;494;118;77;128;72;53;46;489;168;84;130;54;31;22;5
42;другие;2413;260;135;285;287;276;1170;2270;442;221;376;284;227;720;143
43;учебно-вспомогательный персонал;3481;235;165;361;433;516;1771;864;190;110;158;120;93;193;2617
44;иной персонал;10662;601;362;837;1050;1120;6692;550;117;67;113;91;53;109;10112
45;из них:             ассистент (помощник);68;8;2;14;11;13;20;7;2;;3;;;2;61
46;сурдопереводчик;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (строка 06):             персонал, работающий в подразделениях (группах)             дошкольного образования;1479;88;64;143;257;252;675;1475;183;120;275;267;178;452;4
49;из них воспитатели;1161;70;51;109;213;218;500;1157;160;101;223;222;139;312;4
