;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Код  профессии (при наличии);Всего  обучено за период с 20.09. прошлого года по 19.09. текущего года (сумма гр. 5–10);В том числе из числа обучающихся (обучавшихся): за счет бюджетных ассигнований федерального бюджета;В том числе из числа обучающихся (обучавшихся): за счет бюджетных ассигнований бюджета субъекта Российской Федерации;В том числе из числа обучающихся (обучавшихся): за счет бюджетных ассигнований местного бюджета;В том числе из числа обучающихся (обучавшихся): по договорам об оказании платных образовательных услуг за счет средств лиц, зачисляе- мых на обуче- ние (родителей (законных пре- дставителей) несовершенно- летних обучающихся);В том числе из числа обучающихся (обучавшихся): по договорам об оказании платных образовательных услуг за счет средств иных физических лиц;В том числе из числа обучающихся (обучавшихся): по договорам об оказании платных образовательных услуг за счет средств юридических лиц;Из общей численности обученных (из гр. 4) девушки;Из общей численности обученных (из гр. 4) прошли ускоренное обучение по индивидуальным учебным планам;Из общей численности обученных (из гр. 4) лица с ограниченными возможностями здоровья;Из общей численности обученных (из гр. 4) из них (из гр. 13): инвалиды;Из общей численности обученных (из гр. 4) из них (из гр. 13): дети-инвалиды;Из общей численности обученных (из гр. 4) инвалиды  (кроме учтенных в гр. 14);Из общей численности обученных (из гр. 4) дети-инвалиды (кроме учтенных в гр. 15)
1;Программы профессиональной подготовки по профессиям рабочих, должностям служащих – всего;;23689;1636;13321;6776;1318;606;28;9822;183;828;139;185;25;42
2;Аккумуляторщик;10047;10;;10;;;;;6;;;;;;
3;Аппаратчик химводоочистки;11078;6;;6;;;;;3;;;;;;
4;Аэрографист;11144;3;;3;;;;;1;;;;;;
5;Весовщик;11422;7;;7;;;;;;;;;;;
6;Водитель автомобиля;11442;7638;295;4663;1328;925;427;;3155;151;10;2;7;7;14
7;Водитель вездехода;11447;153;11;59;;;83;;70;;;;;1;
8;Водитель мототранспортных средств;11451;70;;55;15;;;;;;;;;;
9;Водитель электро- и автотележки;11463;100;;;100;;;;;;;;;;
10;Вышивальщица;11583;27;;27;;;;;27;;22;2;7;;
11;Вязальщица трикотажных изделий, полотна;11602;15;;15;;;;;10;;;;;;
12;Газосварщик;11620;15;;15;;;;;;;15;;1;;
13;Горничная;11695;27;22;5;;;;;13;;12;;;;
14;Дворник;11786;7;;7;;;;;;;7;;7;;
15;Демонстратор одежды;11815;16;;3;13;;;;16;;;;;;
16;Животновод;11949;26;;26;;;;;10;;;;;;
