;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
№ строки;Наименование показателей;Число ставок   по штату, единиц;Фактически занято, единиц всего;Фактически занято, единиц работниками списочного состава;Численность работников на начало предыдущего учебного года (без внешних совместителей и работавших по договорам гражданско-правового характера), человек;Принято работников, человек всего;Принято работников, человек из них выпускники: со средним про-фессиональным образованием по программам подготовки специалистов среднего звена;Принято работников, человек из них выпускники: с высшим образованием;Выбыло работников, человек всего;Выбыло работников, человек из них по собственному желанию;Численность работников на начало отчет- ного учебного года (без совместителей и работающих по договорам гражданско-правового характера), человек;Число вакантных должностей, единиц
1;Численность работников – всего (сумма строк 02, 06, 43,44);51250.44;49792.3;48151.48;30670;3951;981;1740;4222;4076;30399;768
2;в том числе:       руководящие работники – всего;2941.19;2872.34;2828.24;2649;225;6;151;214;211;2662;39
3;из них:             директор;633.5;625.5;622.61;591;45;;30;35;35;610;6
4;заместители директора;2256.94;2189.24;2145.44;1986;172;6;111;167;156;2019;27
5;руководитель филиала;4;4;4;5;1;;1;;;4;
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);35048.25;34249.79;33208.3;19240;2602;523;1451;2753;2653;19077;399
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);27776.95;27512.5;26821.12;16688;1970;345;1145;2221;2137;16426;211
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;7291.91;7257.19;7179.58;5401;530;159;238;580;560;5336;10
9;русского языка и литературы;3587.18;3553.2;3486.7;2002;215;22;150;246;240;1966;27
10;языка народов России и литературы;11.75;11.75;11.05;7;;;;4;4;1;
11;истории, экономики, права, обществознания;1967.74;1950.85;1889.06;1103;141;13;101;153;146;1093;9
12;информатики;594.19;583.08;551.38;432;47;4;28;75;70;401;12
13;физики;796.02;787.26;757.9;467;53;5;34;56;54;465;14
14;математики;2949.76;2914.28;2857.63;1412;202;17;140;186;178;1435;42
15;химии;543.58;535.93;507.3;361;46;3;33;49;46;354;8
