;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
№ строки;Наименование показателей;Число ставок   по штату, единиц;Фактически занято, единиц всего;Фактически занято, единиц работниками списочного состава;Численность работников на начало предыдущего учебного года (без внешних совместителей и работавших по договорам гражданско-правового характера), человек;Принято работников, человек всего;Принято работников, человек из них выпускники: со средним про-фессиональным образованием по программам подготовки специалистов среднего звена;Принято работников, человек из них выпускники: с высшим образованием;Выбыло работников, человек всего;Выбыло работников, человек из них по собственному желанию;Численность работников на начало отчет- ного учебного года (без совместителей и работающих по договорам гражданско-правового характера), человек;Число вакантных должностей, единиц
1;Численность работников – всего (сумма строк 02, 06, 43,44);20829.43;19969.82;19205.6;15386;1258;312;661;1382;1308;15262;463
2;в том числе:       руководящие работники – всего;1296.8;1260.05;1224.6;1124;58;3;49;63;61;1115;23
3;из них:             директор;442.05;437.55;428.05;430;15;;12;14;12;442;3
4;заместители директора;824.25;790;756.55;648;42;3;35;43;43;646;18
5;руководитель филиала;19.25;18;17;20;;;;;;20;
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);14875.19;14357.77;13784.68;10434;891;159;583;939;894;10400;222
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);12614.23;12245.69;11786.55;9108;722;114;481;778;741;9043;100
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;3017.86;2974.74;2907.6;2618;162;52;87;193;186;2587;11
9;русского языка и литературы;1789.72;1729.97;1680.05;1245;79;8;54;94;89;1227;15
10;языка народов России и литературы;21.25;20.9;20.75;3;;;;3;3;3;
11;истории, экономики, права, обществознания;901.18;871.08;835.78;616;44;3;36;49;48;618;3
12;информатики;292.42;282.42;266.06;204;20;1;15;19;18;201;9
13;физики;410.12;394.5;372.5;295;34;3;23;33;31;291;9
14;математики;1460.31;1408.71;1356.03;896;83;2;62;86;78;899;11
15;химии;281.9;270.25;253.24;228;17;;13;16;16;227;3
16;географии;416.1;402.95;380.76;319;24;1;18;22;21;321;1
17;биологии;424.18;407.93;386.95;290;33;3;23;26;25;297;5
18;иностранных языков;1402.49;1358.53;1306.5;1006;97;5;80;110;105;994;11
19;из них:                         английского языка;1137.24;1103.25;1062.1;785;82;5;69;80;78;798;9
20;немецкого языка;230.41;219.31;211.92;193;9;;5;22;21;184;2
21;французского языка;14.17;14.17;12.88;11;;;;1;1;9;
22;китайского языка;;;;;;;;;;;
23;физической культуры;787.98;767.49;730.75;611;52;20;23;60;56;601;5
24;труда (технологии);555.53;533.01;502.81;383;29;6;18;26;25;383;6
25;музыки и пения;205.55;198;183.77;138;16;5;9;16;16;133;7
26;изобразительного искусства, черчения;153.52;147.97;141.59;108;9;3;4;9;9;107;
27;основ безопасности и защиты Родины;164.94;159.41;150.72;100;12;;10;10;10;103;4
28;основ духовно-нравственной культуры народов России;47.08;44.56;42.76;5;4;2;2;;;9;
29;прочих предметов;282.1;273.27;267.93;43;7;;4;6;5;42;
30;учителя-логопеды;79.41;72.12;66.95;45;10;;8;7;7;47;10
31;учителя-дефектологи;69.09;65;58.35;28;8;1;7;3;3;33;9
32;из них:                      олигофренопедагог;9.7;9.7;9.7;10;2;;2;;;12;
33;тифлопедагог;;;;;;;;;;;
34;сурдопедагог;11.4;11.4;11.4;9;1;;1;;;10;
35;социальные педагоги;265.21;260.91;253.61;201;14;7;6;16;16;202;7
36;педагоги дополнительного образования;199.96;186.16;160.83;71;5;2;3;7;7;67;10
37;педагоги-психологи;267.23;222.09;209.15;133;19;;17;13;13;148;40
38;воспитатели;728.6;699.85;680.02;570;53;15;26;69;64;559;16
39;мастера производственного обучения;4.46;2;2;2;;;;;;2;1
40;тьюторы;105.95;94.95;88.6;40;15;6;8;9;8;50;9
41;советники директора по воспитанию и взаимодействию                с детскими общественными объединениям;141.8;133.75;124.75;27;16;5;11;3;3;51;3
42;другие;399.25;375.25;353.87;209;29;9;16;34;32;198;17
43;учебно-вспомогательный персонал;885.45;833.2;796.46;722;51;12;16;59;46;701;34
44;иной персонал;3771.99;3518.8;3399.86;3106;258;138;13;321;307;3046;184
45;из них:             ассистент (помощник);3;3;1.5;3;;;;;;1;
46;сурдопереводчик;1;1;1;1;;;;;;1;
47;тифлосурдопереводчик;;;;;;;;;;;
48;Из общей численности педагогических работников (стр.06):             персонал, работающий в подразделениях (группах)             дошкольного образования;227.69;222.69;212.28;194;14;4;1;17;16;212;5
49;из них воспитатели;207.43;202.43;192.9;173;13;4;1;15;14;204;4
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;;;;;2;;;;;;
51;из них учителя;;;;;2;;;;;;
;;;;;;;;;;;;
