;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Всего (сумма граф 4 - 9);Из графы 3 – имеют общий стаж работы, лет до 3;Из графы 3 – имеют общий стаж работы, лет от 3 до 5;Из графы 3 – имеют общий стаж работы, лет от 5 до 10;Из графы 3 – имеют общий стаж работы, лет от 10 до 15;Из графы 3 – имеют общий стаж работы, лет от 15 до 20;Из графы 3 – имеют общий стаж работы, лет 20 и более;Из гр. 3  имеют стаж педагоги- ческой работы- всего (сумма граф 11-16);Из графы 10 – имеют педагогический стаж работы, лет до 3;Из графы 10 – имеют педагогический стаж работы, лет от 3 до 5;Из графы 10 – имеют педагогический стаж работы, лет от 5 до 10;Из графы 10 – имеют педагогический стаж работы, лет от 10 до 15;Из графы 10 – имеют педагогический стаж работы, лет от 15 до 20;Из графы 10 – имеют педагогический стаж работы, лет 20 и более;Не имеют стажа педа- гогической работы
1;Численность работников – всего (сумма строк 02, 06, 43, 44);6353;422;264;593;661;665;3748;4149;433;213;427;408;397;2271;2204
2;в том числе:       руководящие работники – всего;386;8;10;17;42;52;257;351;15;10;25;37;44;220;35
3;из них:             директор;160;3;3;7;12;13;122;158;5;3;12;9;14;115;2
4;заместители директора;224;5;7;10;30;39;133;192;10;7;13;28;30;104;32
5;руководитель филиала;1;;;;;;1;1;;;;;;1;
6;педагогические работники – всего (сумма строк 07, 30, 31, 35-42);3714;316;155;338;373;338;2194;3666;404;195;377;353;321;2016;48
7;в том числе:             учителя – всего (сумма строк 08-18, 23-29);3110;245;117;270;304;268;1906;3085;297;149;296;298;259;1786;25
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;776;58;25;56;61;75;501;769;60;35;61;60;75;478;7
9;русского языка и литературы;354;18;4;22;36;25;249;353;27;6;25;35;32;228;1
10;языка народов России и литературы;292;7;4;15;19;19;228;291;8;6;14;21;21;221;1
11;истории, экономики, права, обществознания;201;23;9;24;26;19;100;201;27;14;20;26;17;97;
12;информатики;65;11;5;7;8;11;23;63;13;4;9;9;8;20;2
13;физики;89;3;5;9;15;3;54;88;7;6;11;9;3;52;1
14;математики;249;19;11;13;19;16;171;249;25;16;13;22;12;161;
15;химии;72;7;7;5;3;5;45;72;10;4;7;4;2;45;
16;географии;82;2;;11;6;9;54;81;4;;11;5;10;51;1
17;биологии;111;7;4;17;7;14;62;111;11;3;18;6;12;61;
18;иностранных языков;278;33;18;28;40;31;128;277;35;19;34;42;23;124;1
19;из них:                         английского языка;273;33;16;28;39;31;126;272;35;18;34;41;23;121;1
20;немецкого языка;2;;;;;;2;2;;;;;;2;
21;французского языка;1;;;;1;;;1;;;;1;;;
22;китайского языка;1;;1;;;;;1;;1;;;;;
23;физической культуры;228;26;11;30;31;14;116;225;32;15;31;32;13;102;3
24;труда (технологии);142;9;5;14;11;17;86;141;14;8;15;12;19;73;1
25;музыки и пения;53;3;4;3;13;3;27;53;5;4;10;6;5;23;
26;изобразительного искусства, черчения;29;3;1;1;4;;20;29;3;1;3;4;;18;
27;основ безопасности и защиты Родины;48;11;2;7;2;3;23;44;8;5;6;2;3;20;4
28;основ духовно-нравственной культуры народов России;5;;;2;;;3;5;;;2;;;3;
29;прочих предметов;36;5;2;6;3;4;16;33;8;3;6;3;4;9;3
30;учителя-логопеды;40;;1;4;2;5;28;40;2;4;4;4;3;23;
31;учителя-дефектологи;8;;2;1;1;;4;8;1;2;2;1;;2;
32;из них:                   олигофренопедагог;;;;;;;;;;;;;;;
33;тифлопедагог;;;;;;;;;;;;;;;
34;сурдопедагог;;;;;;;;;;;;;;;
35;социальные педагоги;50;7;2;4;9;7;21;48;10;5;7;6;3;17;2
36;педагоги дополнительного образования;99;12;6;10;6;9;56;98;17;6;16;9;13;37;1
37;педагоги-психологи;68;8;1;12;11;6;30;67;13;4;12;8;6;24;1
38;воспитатели;196;25;13;21;19;22;96;183;27;11;22;19;20;84;13
39;мастера производственного обучения;3;;;;;;3;3;;;;;;3;
40;тьюторы;53;6;3;6;11;11;16;52;14;6;10;1;7;14;1
41;советники директора по воспитанию и взаимодействию             с детскими общественными объединениям;28;5;3;3;5;5;7;27;6;3;4;4;4;6;1
42;другие;59;8;7;7;5;5;27;55;17;5;4;3;6;20;4
43;учебно-вспомогательный персонал;362;18;19;44;57;50;174;50;6;3;14;6;6;15;312
44;иной персонал;1891;80;80;194;189;225;1123;82;8;5;11;12;26;20;1809
45;из них:             ассистент (помощник);;;;;;;;;;;;;;;
46;сурдопереводчик;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (строка 06):             персонал, работающий в подразделениях (группах)             дошкольного образования;29;4;1;4;5;6;9;28;5;1;3;5;6;8;1
49;из них воспитатели;27;4;1;4;4;5;9;26;5;1;3;4;5;8;1
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;;;;;;;;;;;;;;;
51;из них учителя;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;Данные графы 3 по строкам 01–51 равны данным графы 3 подраздела 3.1 по соответствующим строкам 01-51.;;;;;;;;;;;;;;
