;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателей;Всего, человек;Из них (из графы 3) имеют образование: Высшее;Из них (из графы 3) имеют образование: из них (графы 4) педагогическое;Из них (из графы 3) имеют образование: Из графы 4 имеют ученую степень доктора наук;Из них (из графы 3) имеют образование: Из графы 4 имеют ученую степень кандидата наук;Из них (из графы 3) имеют образование: Из графы 4 имеют ученое звание профессора;Из них (из графы 3) имеют образование: Из графы 4 имеют ученое звание доцента;Из них (из графы 3) имеют образование: среднее про- фессиональное образование по программам подготовки специалистов среднего звена;Из них (из графы 3) имеют образование: из них  (графы 10) педагогическое;Из них (из графы 3) имеют образование: среднее про- фессиональное образование по программам подготовки квалифициро-ванных рабочих служащих;Из графы 3 имеют квалификационные категории высшую;Из графы 3 имеют квалификационные категории первую;Из графы 3 имеют квалификационные категории педагог-методист;Из графы 3 имеют квалификационные категории педагог-наставник;Из графы 3 женщины;Численность работников в пересчете на полную занятость, единиц
1;Численность работников – всего (сумма строк 02, 06, 43, 44);13835;9521;8712;;32;;1;2533;1248;1031;3816;3322;89;16;11889;
2;в том числе:       руководящие работники – всего;825;786;669;;18;;;30;5;3;282;114;17;10;704;
3;из них:             директор;302;300;292;;9;;;;;;111;43;1;;232;
4;заместители директора;418;401;346;;8;;;15;2;;156;48;6;1;372;
5;руководитель филиала;24;21;20;;;;;3;3;;8;12;1;;22;
6;педагогические работники – всего (сумма строк 07, 30, 31, 35-42);9631;8164;7940;;13;;1;1322;1206;13;3527;3201;59;6;8642;6252.1
7;в том числе:             учителя – всего (сумма строк 08-18, 23-29);8390;7271;7138;;13;;1;1028;972;6;3317;2914;55;6;7536;5505.7
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;2497;1888;1868;;;;;591;589;;834;991;10;;2490;1290.4
9;русского языка и литературы;1074;1020;1017;;2;;;41;39;;482;365;5;2;1058;
10;языка народов России и литературы;9;9;9;;;;;;;;7;2;;;9;
11;истории, экономики, права, обществознания;567;537;530;;4;;;24;22;;258;174;5;;462;
12;информатики;276;252;240;;1;;;17;10;;120;91;2;;216;
13;физики;272;267;262;;3;;;4;4;;112;94;4;;222;
14;математики;821;796;781;;;;;21;21;;317;294;7;;771;
15;химии;214;209;208;;2;;1;3;3;;96;73;1;;202;
16;географии;293;286;282;;;;;7;6;;137;102;6;1;263;
17;биологии;261;246;242;;;;;11;11;;120;84;2;;250;
18;иностранных языков;903;848;838;;1;;;39;34;1;322;289;8;2;873;
19;из них:                         английского языка;714;676;668;;1;;;23;19;;256;198;4;2;689;
20;немецкого языка;162;143;141;;;;;15;13;1;54;74;3;;159;
21;французского языка;13;12;12;;;;;;;;5;8;;;13;
22;китайского языка;1;1;1;;;;;;;;;;;;;
23;физической культуры;570;451;438;;;;;110;102;3;260;162;4;1;264;
24;труда (технологии);266;196;179;;;;;63;49;;79;98;;;175;
25;музыки и пения;102;67;65;;;;;34;32;1;50;32;;;99;
26;изобразительного искусства, черчения;113;80;76;;;;;31;28;1;60;29;;;111;
27;основ безопасности и защиты Родины;78;64;51;;;;;14;11;;33;21;;;8;
