;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
№ строки;Наименование показателей;Число ставок   по штату, единиц;Фактически занято, единиц всего;Фактически занято, единиц работниками списочного состава;Численность работников на начало предыдущего учебного года (без внешних совместителей и работавших по договорам гражданско-правового характера), человек;Принято работников, человек всего;Принято работников, человек из них выпускники: со средним про-фессиональным образованием по программам подготовки специалистов среднего звена;Принято работников, человек из них выпускники: с высшим образованием;Выбыло работников, человек всего;Выбыло работников, человек из них по собственному желанию;Численность работников на начало отчет- ного учебного года (без совместителей и работающих по договорам гражданско-правового характера), человек;Число вакантных должностей, единиц
1;Численность работников – всего (сумма строк 02, 06, 43,44);20702.28;20087.88;19634.67;13915;1633;276;606;1713;1647;13835;574
2;в том числе:       руководящие работники – всего;1058.88;1034.68;1029.18;810;71;;41;64;62;825;21
3;из них:             директор;306;300;300;301;20;;15;23;23;302;5
4;заместители директора;529.46;510.81;499.51;392;45;;24;33;32;418;15
5;руководитель филиала;53.85;52.35;51.35;26;;;;2;2;24;
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);15131.8;14839.05;14536.78;9675;1163;155;506;1178;1132;9631;282
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);12740.18;12605.02;12397.05;8459;891;110;403;949;912;8390;128
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;3135.42;3102.15;3091.41;2523;200;39;71;231;222;2497;9
9;русского языка и литературы;1671.48;1661.03;1651.13;1070;109;9;57;104;99;1074;10
10;языка народов России и литературы;17.6;16.6;15.7;11;;;;2;2;9;
11;истории, экономики, права, обществознания;832.69;823.31;813.3;570;65;2;35;66;66;567;9
12;информатики;374.81;370.51;358.39;273;40;8;15;38;37;276;7
13;физики;400.39;395.26;382.54;283;22;;14;28;27;272;11
14;математики;1412.13;1397.64;1378.74;811;94;5;54;81;79;821;20
15;химии;260.89;259.82;249.91;216;25;2;12;23;22;214;2
16;географии;379.59;378.06;371.64;294;29;3;12;28;27;293;3
17;биологии;399.58;395.16;385.37;268;20;;9;28;27;261;3
18;иностранных языков;1348.66;1324.55;1291.86;919;118;8;57;132;123;903;29
19;из них:                         английского языка;1084.2;1062.48;1034.76;711;102;5;47;102;94;714;25
20;немецкого языка;221.41;219.21;211.35;175;10;1;5;23;22;162;1
21;французского языка;13.95;13.95;13.95;16;;;;2;2;13;
22;китайского языка;1.84;1.84;1.84;1;;;;;;1;
23;физической культуры;740.34;735.54;713.13;577;70;16;24;78;75;570;6
24;труда (технологии);481.47;474.37;464.95;273;38;6;14;45;45;266;8
25;музыки и пения;189.76;187.32;174.11;113;9;2;4;17;16;102;2
26;изобразительного искусства, черчения;160.12;158.95;155.87;114;11;5;2;12;11;113;1
27;основ безопасности и защиты Родины;136.15;133.79;127.94;72;20;4;9;15;15;78;4
28;основ духовно-нравственной культуры народов России;39.87;39.7;39.36;1;1;;1;;;2;
29;прочих предметов;759.23;751.26;731.7;71;20;1;13;21;19;72;4
30;учителя-логопеды;107.56;96.96;92.21;57;12;;7;5;5;65;13
31;учителя-дефектологи;54.3;47.4;45.9;18;3;;1;1;1;20;7
32;из них:                      олигофренопедагог;3;2;2;3;;;;;;3;
