;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
№ строки;Наименование показателей;"Всего  (сумма граф 4–9; сумма граф 11-13)";Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья программы начального общего образования (1–4 классы);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья программы основного общего образования (5–9 классы);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья программы среднего общего образования (10–11(12) классы);Классы для обучающихся с ограниченными возможностями здоровья, кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями) программы начального общего образования;Классы для обучающихся с ограниченными возможностями здоровья, кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями) программы основного общего образования;Классы для обучающихся с ограниченными возможностями здоровья, кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями) программы среднего общего образования;Из граф 3 изучают 2-й, 3-й и более иностранные языки;Из графы 3 обучаются очно;Из графы 3 обучаются очно-заочно;Из графы 3 обучаются заочно
1;Численность обучающихся, которым в соответствии с образовательной про-граммой должны преподаваться иностранные языки (сумма строк 02, 16);15405276;5596478;8388336;1306277;41432;70468;2285;;15318484;64529;22263
2;В том числе обучающиеся, которым:       преподается иностранный язык;15362925;5564551;8379352;1305305;41139;70305;2273;;15276266;64402;22257
3;из них изучают язык:             английский;14928856;5405499;8155525;1264282;37700;63603;2247;413546;14846484;61012;21360
4;французский;574986;24618;520717;26574;424;2653;;439459;572643;1738;605
5;немецкий;1978950;136064;1749498;76244;2978;14066;100;1324235;1963376;11875;3699
6;итальянский;10649;298;9916;428;;7;;8863;10549;74;26
7;испанский;80328;2984;73180;3943;48;173;;69656;79763;369;196
8;китайский;85113;2875;78441;3703;;94;;73530;84933;105;75
9;арабский;826;133;538;155;;;;812;823;3;
10;португальский;;;;;;;;;;;
11;турецкий;1687;;1400;287;;;;1145;1687;;
12;корейский;4613;96;4097;420;;;;2515;4611;;2
13;японский;3748;436;2872;440;;;;3283;3733;1;14
14;иврит;1237;111;1079;47;;;;992;1184;3;50
15;другие;10343;1108;7725;1482;;28;;6168;10320;6;17
16;не преподается иностранный язык;42351;31927;8984;972;293;163;12;;42218;127;6
17;из строки 16 – из-за отсутствия учителя иностранного языка;12215;4510;6724;876;36;62;7;;12189;26;
18;Из строки 02 – изучают:             2 иностранных языка;2317790;10319;2226432;70668;11;10286;74;;2303512;10617;3661
19;3 и более иностранных языка;9351;41;8057;1233;;20;;;9234;61;56
