;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателей;Всего, человек;Из них (из графы 3) имеют образование: Высшее;Из них (из графы 3) имеют образование: из них (графы 4) педагогическое;Из них (из графы 3) имеют образование: Из графы 4 имеют ученую степень доктора наук;Из них (из графы 3) имеют образование: Из графы 4 имеют ученую степень кандидата наук;Из них (из графы 3) имеют образование: Из графы 4 имеют ученое звание профессора;Из них (из графы 3) имеют образование: Из графы 4 имеют ученое звание доцента;Из них (из графы 3) имеют образование: среднее про- фессиональное образование по программам подготовки специалистов среднего звена;Из них (из графы 3) имеют образование: из них  (графы 10) педагогическое;Из них (из графы 3) имеют образование: среднее про- фессиональное образование по программам подготовки квалифициро-ванных рабочих служащих;Из графы 3 имеют квалификационные категории высшую;Из графы 3 имеют квалификационные категории первую;Из графы 3 имеют квалификационные категории педагог-методист;Из графы 3 имеют квалификационные категории педагог-наставник;Из графы 3 женщины;Численность работников в пересчете на полную занятость, единиц
1;Численность работников – всего (сумма строк 02, 06, 43, 44);16091;11223;10514;1;47;;5;2031;724;1381;3501;4566;18;7;13161;
2;в том числе:       руководящие работники – всего;994;990;873;1;14;;1;3;;;223;185;;5;790;
3;из них:             директор;370;368;347;1;4;;1;;;;75;79;;1;230;
4;заместители директора;623;617;507;;9;;;3;;;142;97;;4;560;
5;руководитель филиала;;;;;;;;;;;;;;;;
6;педагогические работники – всего (сумма строк 07, 30, 31, 35-42);10389;9547;9433;;33;;4;715;665;6;3270;4364;17;2;9235;2311.8
7;в том числе:             учителя – всего (сумма строк 08-18, 23-29);8788;8271;8212;;30;;4;446;429;3;3071;3783;15;1;7736;2042.9
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;2635;2360;2352;;2;;;259;253;2;878;1246;3;1;2632;680.4
9;русского языка и литературы;1051;1036;1036;;3;;;6;5;;418;404;3;;1035;
10;языка народов России и литературы;475;470;468;;1;;;5;5;;235;196;2;;469;
11;истории, экономики, права, обществознания;527;520;519;;6;;;4;4;;176;230;;;386;
12;информатики;190;170;168;;;;;11;10;1;67;76;1;;129;
13;физики;277;274;271;;1;;;;;;99;116;;;174;
14;математики;772;758;749;;3;;3;5;3;;242;347;2;;709;
15;химии;203;202;201;;1;;;;;;88;87;;;190;
16;географии;240;237;235;;1;;;3;3;;102;87;1;;200;
17;биологии;264;261;259;;2;;;1;1;;106;101;;;248;
18;иностранных языков;866;854;845;;2;;;8;8;;248;385;3;;834;
19;из них:                         английского языка;853;823;810;;1;;;8;8;;233;364;2;;821;
20;немецкого языка;8;8;8;;;;;;;;2;3;;;8;
21;французского языка;2;2;2;;;;;;;;1;;;;2;
22;китайского языка;;;;;;;;;;;;;;;;
23;физической культуры;557;467;464;;3;;;80;79;;209;214;;;227;
24;труда (технологии);299;275;265;;3;;;23;20;;74;130;;;203;
25;музыки и пения;177;148;146;;;;;27;25;;56;68;;;138;
26;изобразительного искусства, черчения;107;99;98;;1;;;7;7;;37;40;;;90;
27;основ безопасности и защиты Родины;73;65;62;;1;;1;7;6;;26;23;;;1;
28;основ духовно-нравственной культуры народов России;9;9;9;;;;;;;;2;3;;;7;
29;прочих предметов;66;66;65;;;;;;;;8;30;;;64;
30;учителя-логопеды;150;149;149;;;;;1;1;;23;62;1;;150;49.2
31;учителя-дефектологи;64;63;63;;;;;1;1;;5;15;;1;64;22.7
32;из них:                   олигофренопедагог;10;9;9;;;;;;;;;3;;;10;2
33;тифлопедагог;1;1;1;;;;;;;;;1;;;1;
34;сурдопедагог;8;8;8;;;;;;;;4;1;;;8;9.7
35;социальные педагоги;254;210;203;;;;;37;34;;29;101;1;;244;56.9
36;педагоги дополнительного образования;88;66;59;;;;;15;12;;20;12;;;59;19.5
37;педагоги-психологи;233;218;212;;2;;;8;6;;48;61;;;229;66.5
38;воспитатели;467;295;286;;;;;155;143;1;31;248;;;453;92.9
39;мастера производственного обучения;3;1;1;;;;;2;;;;;;;1;1
40;тьюторы;40;31;31;;;;;6;5;;2;4;;;38;10
41;советники директора по воспитанию и взаимодействию             с детскими общественными объединениям;85;67;63;;;;;14;12;;6;24;;;82;15.5
42;другие;217;176;154;;1;;;30;22;2;35;54;;;179;39.4
43;учебно-вспомогательный персонал;836;356;145;;;;;205;37;130;6;13;;;712;
44;иной персонал;3872;330;63;;;;;1108;22;1245;2;4;1;;2424;
45;из них:             ассистент (помощник);13;3;;;;;;4;;3;;;;;11;2
46;сурдопереводчик;;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (строка 06):             персонал, работающий в подразделениях (группах)             дошкольного образования;348;199;187;;;;;117;108;1;15;174;;;347;
49;из них воспитатели;316;173;161;;;;;112;101;1;9;164;;;316;
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;20;20;20;;;;;;;;4;5;;;12;
51;из них учителя;20;20;20;;;;;;;;4;5;;;12;
52;персонал, работающий в отдельных классах для             обучающихся с ограниченными возможностями здоровья;106;100;99;;;;;2;2;;17;26;;;102;
53;из них учителя - всего;61;57;56;;;;;2;2;;6;7;;;58;
54;из них учителя, осуществляющие деятельность по                    реализации программ начального общего образования;25;21;20;;;;;2;2;;5;6;;;23;
55;персонал, получающий надбавки за работу с лицами с             ограниченными возможностями здоровья, находящимися             на совместном обучении;208;173;170;;;;;2;1;;61;76;;;147;
56;Из общей численности учителей-дефектологов (строка 31 графа 3) - учителя, имеющие специальное дефектологическое образование;33;24;;;;;;;;;;;;;;
57;Справочно. Код по ОКЕИ: человек – 792  Численность руководителей (из стр. 02, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;653;;;;;;;;;;;;;;;
58;из них директор;258;;;;;;;;;;;;;;;
59;Численность педагогических работников (из стр. 06, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;7433;;;;;;;;;;;;;;;
60;из них учителя;5556;;;;;;;;;;;;;;;
61;Кроме того (кроме стр. 01, гр. 03), численность медицинских работников (сумма строк 63, 64);34;;;;;;;;;;;;;;;
62;из них женщин;32;;;;;;;;;;;;;;;
63;в том числе:          врачи всех специальностей;10;;;;;;;;;;;;;;;
64;медицинские сестры;24;;;;;;;;;;;;;;;
65;Из строки 07 графы 3 численность учителей, использующих в учебном процессе персональные компьютеры;6723;;;;;;;;;;;;;;;
66;Из строки 06 графы 3 численность педагогических работников, осуществляющих классное руководство;5581;;;;;;;;;;;;;;;
67;в том числе:       осуществляющих классное руководство в одном классе;5243;;;;;;;;;;;;;;;
68;осуществляющих классное руководство в двух и более класса;338;;;;;;;;;;;;;;;
