;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 11);2304;126;30;27;206;216;246;280;246;259;276;299;50;39;4
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05) (сумма строк 06–10);2296;126;30;27;206;216;246;280;246;259;276;295;48;39;2
3;в том числе (из строки 02) обучались:       очно;2265;125;30;27;203;214;244;278;245;257;271;290;45;34;2
4;очно-заочно;31;1;;;3;2;2;2;1;2;5;5;3;5;
5;заочно;;;;;;;;;;;;;;;
6;в том числе (из строки 02)  по программам с нормативным    сроком освоения:       9 лет;1625;118;;;151;157;172;201;206;190;203;227;;;
7;10 лет;79;;;7;2;4;8;14;6;6;9;16;7;;
8;11 лет;291;5;13;5;16;20;24;36;7;33;25;37;31;39;
9;12 лет;158;3;;;10;10;11;25;27;26;27;8;9;;2
10;13 лет;143;;17;15;27;25;31;4;;4;12;7;1;;
11;Численность экстернов, окончивших данный класс (сумма строк 12–16);8;;;;;;;;;;;4;2;;2
12;в том числе по программам с нормативным сроком освоения:       9 лет;;;;;;;;;;;;;;;
13;10 лет;;;;;;;;;;;;;;;
14;11 лет;;;;;;;;;;;;;;;
15;12 лет;8;;;;;;;;;;;4;2;;2
16;13 лет;;;;;;;;;;;;;;;
17;Из строки 11 – обучались:       в форме семейного образования;;;;;;;;;;;;;;;
18;по программам, не имеющим государственной аккредитации;;;;;;;;;;;;;;;
