;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Всего (сумма граф 4 - 9);Из графы 3 – имеют общий стаж работы, лет до 3;Из графы 3 – имеют общий стаж работы, лет от 3 до 5;Из графы 3 – имеют общий стаж работы, лет от 5 до 10;Из графы 3 – имеют общий стаж работы, лет от 10 до 15;Из графы 3 – имеют общий стаж работы, лет от 15 до 20;Из графы 3 – имеют общий стаж работы, лет 20 и более;Из гр. 3  имеют стаж педагоги- ческой работы- всего (сумма граф 11-16);Из графы 10 – имеют педагогический стаж работы, лет до 3;Из графы 10 – имеют педагогический стаж работы, лет от 3 до 5;Из графы 10 – имеют педагогический стаж работы, лет от 5 до 10;Из графы 10 – имеют педагогический стаж работы, лет от 10 до 15;Из графы 10 – имеют педагогический стаж работы, лет от 15 до 20;Из графы 10 – имеют педагогический стаж работы, лет 20 и более;Не имеют стажа педа- гогической работы
1;Численность работников – всего (сумма строк 02, 06, 43, 44);26560;1445;881;1859;2428;2652;17295;17501;1498;1003;1834;1828;1497;9841;9059
2;в том числе:       руководящие работники – всего;2057;31;31;95;218;267;1415;1852;69;61;133;231;213;1145;205
3;из них:             директор;508;4;2;16;45;50;391;505;8;8;27;51;49;362;3
4;заместители директора;1507;27;28;77;170;210;995;1315;61;49;101;174;161;769;192
5;руководитель филиала;7;;1;1;1;2;2;7;;3;;2;1;1;
6;педагогические работники – всего (сумма строк 07, 30, 31, 35-42);15382;1213;682;1317;1523;1436;9211;15217;1379;905;1650;1554;1265;8464;165
7;в том числе:             учителя – всего (сумма строк 08-18, 23-29);11982;862;519;947;1093;1054;7507;11894;906;639;1183;1143;952;7071;88
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;3470;319;207;277;232;272;2163;3446;310;227;326;254;259;2070;24
9;русского языка и литературы;1444;81;56;92;105;98;1012;1437;88;71;115;100;84;979;7
10;языка народов России и литературы;131;6;1;7;3;10;104;131;6;4;8;5;10;98;
11;истории, экономики, права, обществознания;716;56;32;68;80;67;413;713;61;39;85;88;53;387;3
12;информатики;292;26;14;32;64;42;114;289;28;16;42;64;36;103;3
13;физики;356;12;9;22;23;23;267;354;15;17;30;25;15;252;2
14;математики;1089;63;52;77;115;70;712;1078;70;63;92;111;65;677;11
15;химии;240;5;5;19;12;14;185;240;6;6;25;12;14;177;
16;географии;336;16;8;23;20;30;239;336;19;10;32;21;27;227;
17;биологии;362;21;15;24;34;26;242;360;25;20;34;35;24;222;2
18;иностранных языков;1199;90;55;116;187;163;588;1187;83;65;150;188;141;560;12
19;из них:                         английского языка;1108;86;55;113;181;153;520;1100;83;65;147;179;132;494;8
20;немецкого языка;76;3;;3;4;10;56;73;;;3;6;9;55;3
21;французского языка;14;;;;2;;12;14;;;;3;;11;
22;китайского языка;;;;;;;;;;;;;;;
23;физической культуры;873;87;36;94;111;89;456;866;88;43;111;119;85;420;7
24;труда (технологии);541;16;8;20;39;51;407;538;26;23;37;44;52;356;3
25;музыки и пения;259;28;7;21;14;22;167;253;28;7;23;19;21;155;6
26;изобразительного искусства, черчения;264;18;5;22;16;38;165;260;20;11;23;18;36;152;4
27;основ безопасности и защиты Родины;164;10;5;15;15;12;107;162;16;10;20;17;12;87;2
28;основ духовно-нравственной культуры народов России;15;1;1;;1;2;10;15;4;1;;1;;9;
29;прочих предметов;231;7;3;18;22;25;156;229;13;6;30;22;18;140;2
30;учителя-логопеды;328;22;16;40;40;34;176;326;25;22;45;40;30;164;2
31;учителя-дефектологи;145;8;11;21;18;13;74;145;13;13;25;15;14;65;
32;из них:                   олигофренопедагог;49;1;2;8;11;5;22;49;2;2;12;9;6;18;
33;тифлопедагог;17;;1;;1;1;14;17;;1;;1;1;14;
34;сурдопедагог;9;;;;;;9;9;;;;;;9;
35;социальные педагоги;198;21;5;15;28;27;102;193;27;9;27;31;20;79;5
36;педагоги дополнительного образования;257;37;14;13;18;23;152;247;39;20;27;20;19;122;10
37;педагоги-психологи;337;50;22;44;58;41;122;333;60;34;50;56;31;102;4
38;воспитатели;1395;99;44;125;154;166;807;1372;154;87;169;162;132;668;23
39;мастера производственного обучения;20;;;1;2;1;16;20;1;1;1;4;1;12;
40;тьюторы;72;7;7;14;12;6;26;72;8;11;20;7;5;21;
41;советники директора по воспитанию и взаимодействию             с детскими общественными объединениям;259;30;23;58;54;39;55;251;50;33;62;38;30;38;8
42;другие;389;77;21;39;46;32;174;364;96;36;41;38;31;122;25
43;учебно-вспомогательный персонал;1472;69;45;100;171;193;894;276;37;26;34;30;14;135;1196
44;иной персонал;7649;132;123;347;516;756;5775;156;13;11;17;13;5;97;7493
45;из них:             ассистент (помощник);36;4;2;1;4;;25;7;1;;2;;;4;29
46;сурдопереводчик;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;
