;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателей;Всего, человек;Из них (из графы 3) имеют образование: Высшее;Из них (из графы 3) имеют образование: из них (графы 4) педагогическое;Из них (из графы 3) имеют образование: Из графы 4 имеют ученую степень доктора наук;Из них (из графы 3) имеют образование: Из графы 4 имеют ученую степень кандидата наук;Из них (из графы 3) имеют образование: Из графы 4 имеют ученое звание профессора;Из них (из графы 3) имеют образование: Из графы 4 имеют ученое звание доцента;Из них (из графы 3) имеют образование: среднее про- фессиональное образование по программам подготовки специалистов среднего звена;Из них (из графы 3) имеют образование: из них  (графы 10) педагогическое;Из них (из графы 3) имеют образование: среднее про- фессиональное образование по программам подготовки квалифициро-ванных рабочих служащих;Из графы 3 имеют квалификационные категории высшую;Из графы 3 имеют квалификационные категории первую;Из графы 3 имеют квалификационные категории педагог-методист;Из графы 3 имеют квалификационные категории педагог-наставник;Из графы 3 женщины;Численность работников в пересчете на полную занятость, единиц
1;Численность работников – всего (сумма строк 02, 06, 43, 44);26560;15963;14677;1;37;;5;5405;2224;2308;3548;5606;;43;22635;
2;в том числе:       руководящие работники – всего;2057;1990;1768;1;13;;;54;28;4;458;426;;2;1812;
3;из них:             директор;508;502;475;1;9;;;4;3;;145;126;;;394;
4;заместители директора;1507;1444;1203;;3;;;44;21;3;294;280;;2;1376;
5;руководитель филиала;7;7;7;;;;;;;;;1;;;7;
6;педагогические работники – всего (сумма строк 07, 30, 31, 35-42);15382;12998;12600;;24;;5;2187;2022;14;3078;5147;;40;13816;14539.7
7;в том числе:             учителя – всего (сумма строк 08-18, 23-29);11982;10485;10240;;22;;4;1390;1306;7;2754;4491;;32;10670;11230.6
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;3470;2652;2616;;2;;;782;770;3;665;1395;;11;3455;3434.8
9;русского языка и литературы;1444;1418;1410;;2;;;24;22;;400;553;;5;1423;
10;языка народов России и литературы;131;124;124;;1;;;6;6;;43;54;;1;129;
11;истории, экономики, права, обществознания;716;701;690;;3;;;10;8;;207;244;;4;598;
12;информатики;292;273;258;;1;;1;16;11;;65;113;;;208;
13;физики;356;346;333;;6;;1;7;5;;80;132;;1;257;
14;математики;1089;1051;1032;;1;;;26;22;;223;402;;2;1030;
15;химии;240;240;226;;1;;;;;;75;84;;1;225;
16;географии;336;326;317;;1;;;9;8;;95;130;;1;294;
17;биологии;362;349;329;;3;;2;10;9;;102;134;;1;347;
18;иностранных языков;1199;1160;1143;;;;;27;23;;250;500;;4;1164;
19;из них:                         английского языка;1108;1066;1037;;;;;24;21;;211;462;;3;1075;
20;немецкого языка;76;70;69;;;;;3;2;;28;24;;1;73;
21;французского языка;14;14;14;;;;;;;;8;2;;;14;
22;китайского языка;;;;;;;;;;;;;;;;
23;физической культуры;873;693;685;;;;;172;164;1;240;296;;;433;
24;труда (технологии);541;424;393;;;;;109;88;1;127;170;;;339;
25;музыки и пения;259;172;161;;1;;;82;72;1;62;70;;;242;
26;изобразительного искусства, черчения;264;211;202;;;;;50;48;1;53;87;;1;260;
27;основ безопасности и защиты Родины;164;134;121;;;;;29;25;;34;54;;;43;
28;основ духовно-нравственной культуры народов России;15;13;10;;;;;1;1;;4;2;;;12;
29;прочих предметов;231;198;190;;;;;30;24;;29;71;;;211;
30;учителя-логопеды;328;321;318;;;;;4;4;;55;79;;3;328;325.9
31;учителя-дефектологи;145;141;140;;;;;4;4;;26;29;;1;145;144.3
32;из них:                   олигофренопедагог;49;48;47;;;;;;;;4;6;;;49;49
33;тифлопедагог;17;17;17;;;;;;;;9;4;;;17;17
34;сурдопедагог;9;9;9;;;;;;;;6;;;;9;9
35;социальные педагоги;198;170;162;;;;;26;23;;31;31;;;190;195.8
36;педагоги дополнительного образования;257;191;171;;;;;58;48;;59;41;;;179;246.2
37;педагоги-психологи;337;317;306;;2;;1;16;15;;54;61;;1;327;335.7
38;воспитатели;1395;840;790;;;;;519;488;4;60;293;;1;1311;1353.4
39;мастера производственного обучения;20;8;4;;;;;10;3;;;4;;;3;20
40;тьюторы;72;63;56;;;;;7;6;;;7;;;68;71.5
41;советники директора по воспитанию и взаимодействию             с детскими общественными объединениям;259;222;204;;;;;30;26;;12;47;;1;249;238.9
42;другие;389;240;209;;;;;123;99;3;27;64;;1;346;378.9
43;учебно-вспомогательный персонал;1472;476;191;;;;;611;85;127;6;19;;1;1336;
44;иной персонал;7649;499;118;;;;;2553;89;2163;6;14;;;5671;
45;из них:             ассистент (помощник);36;6;4;;;;;14;3;8;;;;;34;36
46;сурдопереводчик;;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (строка 06):             персонал, работающий в подразделениях (группах)             дошкольного образования;840;466;429;;;;;349;305;;26;211;;;837;
49;из них воспитатели;752;402;368;;;;;325;289;;19;192;;;751;
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;84;80;79;;;;;4;2;;19;22;;;67;
51;из них учителя;62;60;59;;;;;2;1;;17;16;;;50;
52;персонал, работающий в отдельных классах для             обучающихся с ограниченными возможностями здоровья;1726;1314;1264;;1;;;141;130;1;270;392;;3;1198;
53;из них учителя - всего;1011;821;793;;;;;60;57;;200;258;;1;666;
54;из них учителя, осуществляющие деятельность по                    реализации программ начального общего образования;274;211;203;;;;;29;28;;45;72;;1;201;
55;персонал, получающий надбавки за работу с лицами с             ограниченными возможностями здоровья, находящимися             на совместном обучении;2159;1495;1437;;1;;1;142;133;3;308;681;;4;1445;
56;Из общей численности учителей-дефектологов (строка 31 графа 3) - учителя, имеющие специальное дефектологическое образование;66;61;;;;;;;;;;;;;;
57;Справочно. Код по ОКЕИ: человек – 792  Численность руководителей (из стр. 02, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;1726;;;;;;;;;;;;;;;
58;из них директор;474;;;;;;;;;;;;;;;
59;Численность педагогических работников (из стр. 06, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;14229;;;;;;;;;;;;;;;
60;из них учителя;10386;;;;;;;;;;;;;;;
61;Кроме того (кроме стр. 01, гр. 03), численность медицинских работников (сумма строк 63, 64);28;;;;;;;;;;;;;;;
62;из них женщин;24;;;;;;;;;;;;;;;
63;в том числе:          врачи всех специальностей;8;;;;;;;;;;;;;;;
64;медицинские сестры;20;;;;;;;;;;;;;;;
65;Из строки 07 графы 3 численность учителей, использующих в учебном процессе персональные компьютеры;11528;;;;;;;;;;;;;;;
66;Из строки 06 графы 3 численность педагогических работников, осуществляющих классное руководство;9395;;;;;;;;;;;;;;;
67;в том числе:       осуществляющих классное руководство в одном классе;8270;;;;;;;;;;;;;;;
68;осуществляющих классное руководство в двух и более класса;1125;;;;;;;;;;;;;;;
