;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
№ строки;Наименование показателей;Число ставок   по штату, единиц;Фактически занято, единиц всего;Фактически занято, единиц работниками списочного состава;Численность работников на начало предыдущего учебного года (без внешних совместителей и работавших по договорам гражданско-правового характера), человек;Принято работников, человек всего;Принято работников, человек из них выпускники: со средним про-фессиональным образованием по программам подготовки специалистов среднего звена;Принято работников, человек из них выпускники: с высшим образованием;Выбыло работников, человек всего;Выбыло работников, человек из них по собственному желанию;Численность работников на начало отчет- ного учебного года (без совместителей и работающих по договорам гражданско-правового характера), человек;Число вакантных должностей, единиц
1;Численность работников – всего (сумма строк 02, 06, 43,44);45754.93;44235.84;42624.41;27419;3274;798;1409;4133;3810;26560;1573
2;в том числе:       руководящие работники – всего;2382.19;2314.49;2308.14;2151;184;13;120;262;243;2057;76
3;из них:             директор;520.5;507;507;515;29;;23;41;37;508;14
4;заместители директора;1785.49;1736.79;1731.94;1580;139;10;80;194;174;1507;55
5;руководитель филиала;8.5;8;8;6;2;;2;1;1;7;1
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);29223.22;28322.43;27355.05;15836;2038;361;1198;2466;2329;15382;1001
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);21121.84;20838.91;20191.85;12404;1280;210;790;1718;1633;11982;303
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;4790.8;4759.85;4729.69;3610;280;95;125;406;390;3470;31
9;русского языка и литературы;2610.23;2591.92;2567.93;1471;145;6;109;179;166;1444;20
10;языка народов России и литературы;180.44;178.22;176.24;129;15;;10;17;16;131;3
11;истории, экономики, права, обществознания;1297.19;1290.25;1237.29;745;82;7;58;119;115;716;9
12;информатики;507.92;498.62;476.04;309;37;5;21;54;51;292;10
13;физики;590.6;577.42;523.69;370;44;;30;56;52;356;18
14;математики;2254.49;2233.78;2192.28;1088;146;9;100;157;153;1089;20
15;химии;366.5;363;323.88;247;32;;25;38;37;240;3
16;географии;571.93;568.93;538.49;349;26;2;23;38;34;336;6
17;биологии;575.6;569.52;544.82;381;39;1;31;64;60;362;7
18;иностранных языков;2177.1;2153.32;2102.41;1259;145;5;107;191;182;1199;28
19;из них:                         английского языка;2035.61;2013.66;1967.4;1132;132;3;98;148;141;1108;26
20;немецкого языка;113.78;112.95;109.7;112;6;;3;30;28;76;1
21;французского языка;19.68;18.68;18.68;15;;;;2;2;14;1
22;китайского языка;0.66;0.66;0.66;;;;;;;;
23;физической культуры;1429.41;1425.41;1353.19;946;80;30;32;150;142;873;6
24;труда (технологии);895.95;881.53;844.06;543;55;8;36;73;70;541;17
25;музыки и пения;449.98;436.93;398.1;267;46;17;18;55;54;259;15
26;изобразительного искусства, черчения;369.37;368.09;355.61;278;26;7;14;38;34;264;3
27;основ безопасности и защиты Родины;252.64;243.25;228.51;173;31;10;16;42;37;164;14
28;основ духовно-нравственной культуры народов России;83.42;83.42;81.99;;8;;6;1;1;15;
29;прочих предметов;1718.27;1615.45;1517.63;239;43;8;29;40;39;231;93
30;учителя-логопеды;636.22;553.44;522.27;328;43;;37;39;39;328;104
31;учителя-дефектологи;400.89;350.43;325.84;139;26;1;19;19;18;145;75
32;из них:                      олигофренопедагог;106.42;95.72;85.48;54;6;1;5;10;10;49;13
33;тифлопедагог;41.85;37.25;36.75;18;1;;;;;17;7
34;сурдопедагог;30.58;29.58;27.75;8;1;;;;;9;1
35;социальные педагоги;308.64;278.26;274.51;201;34;5;24;37;33;198;36
