;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 11);2928;159;86;52;223;253;309;297;335;323;317;447;84;27;16
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05) (сумма строк 06–10);2921;159;86;51;222;253;308;296;335;323;316;445;84;27;16
3;в том числе (из строки 02) обучались:       очно;2921;159;86;51;222;253;308;296;335;323;316;445;84;27;16
4;очно-заочно;;;;;;;;;;;;;;;
5;заочно;;;;;;;;;;;;;;;
6;в том числе (из строки 02)  по программам с нормативным    сроком освоения:       9 лет;1567;111;;;106;133;172;136;184;198;207;320;;;
7;10 лет;363;;6;19;50;45;44;42;38;33;29;29;28;;
8;11 лет;129;10;18;5;1;;2;1;4;1;1;31;33;22;
9;12 лет;352;38;;;35;38;36;31;43;34;42;11;23;5;16
10;13 лет;510;;62;27;30;37;54;86;66;57;37;54;;;
11;Численность экстернов, окончивших данный класс (сумма строк 12–16);7;;;1;1;;1;1;;;1;2;;;
12;в том числе по программам с нормативным сроком освоения:       9 лет;3;;;;;;;;;;1;2;;;
13;10 лет;2;;;;1;;1;;;;;;;;
14;11 лет;;;;;;;;;;;;;;;
15;12 лет;;;;;;;;;;;;;;;
16;13 лет;2;;;1;;;;1;;;;;;;
17;Из строки 11 – обучались:       в форме семейного образования;5;;;1;1;;;1;;;1;1;;;
18;по программам, не имеющим государственной аккредитации;;;;;;;;;;;;;;;
