;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
№ строки;Наименование показателей;"Всего  (сумма граф 4–9; сумма граф 11-13)";Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья программы начального общего образования (1–4 классы);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья программы основного общего образования (5–9 классы);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья программы среднего общего образования (10–11(12) классы);Классы для обучающихся с ограниченными возможностями здоровья, кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями) программы начального общего образования;Классы для обучающихся с ограниченными возможностями здоровья, кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями) программы основного общего образования;Классы для обучающихся с ограниченными возможностями здоровья, кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями) программы среднего общего образования;Из граф 3 изучают 2-й, 3-й и более иностранные языки;Из графы 3 обучаются очно;Из графы 3 обучаются очно-заочно;Из графы 3 обучаются заочно
1;Численность обучающихся, которым в соответствии с образовательной про-граммой должны преподаваться иностранные языки (сумма строк 02, 16);15676869;5586883;8651856;1318662;43238;74364;1866;;15601505;56072;19292
2;В том числе обучающиеся, которым:       преподается иностранный язык;15638578;5556485;8645101;1318102;42808;74226;1856;;15563320;55996;19262
3;из них изучают язык:             английский;15203834;5412877;8402148;1279955;39529;67480;1845;209062;15132227;53016;18591
4;французский;322551;22638;279244;19026;381;1260;2;223867;321273;963;315
5;немецкий;1096981;120885;907198;56268;2865;9710;55;594859;1089191;6125;1665
6;итальянский;7875;258;7265;345;;7;;6270;7843;9;23
7;испанский;45409;2570;39769;2976;32;62;;38483;45153;132;124
8;китайский;59578;3022;53058;3454;1;43;;49088;59426;85;67
9;арабский;551;;490;61;;;;528;551;;
10;португальский;;;;;;;;;;;
11;турецкий;1107;;891;216;;;;870;1107;;
12;корейский;3145;19;2768;358;;;;1890;3144;1;
13;японский;2958;423;2177;358;;;;2774;2948;;10
14;иврит;763;69;646;48;;;;763;742;1;20
15;другие;9765;1002;7442;1306;;15;;5728;9746;7;12
16;не преподается иностранный язык;38291;30398;6755;560;430;138;10;;38185;76;30
17;из строки 16 – из-за отсутствия учителя иностранного языка;9877;4321;4947;515;22;65;7;;9868;9;
18;Из строки 02 – изучают:             2 иностранных языка;1118508;7264;1061885;44946;;4364;49;;1112734;4290;1484
19;3 и более иностранных языка;5672;16;4639;1017;;;;;5601;33;38
