;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 11);225508;11519;4682;4669;18979;20349;23267;25747;27141;26306;28400;27196;4034;2728;491
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05) (сумма строк 06–10);224434;11403;4627;4649;18857;20265;23181;25637;27062;26212;28302;27039;4000;2713;487
3;в том числе (из строки 02) обучались:       очно;221853;11247;4556;4599;18658;20062;22903;25368;26802;25918;27949;26643;3973;2690;485
4;очно-заочно;1970;122;45;26;161;156;197;222;204;243;254;318;10;10;2
5;заочно;611;34;26;24;38;47;81;47;56;51;99;78;17;13;
6;в том числе (из строки 02)  по программам с нормативным    сроком освоения:       9 лет;152202;9001;;;11896;13099;15631;18027;19124;20085;23054;22285;;;
7;10 лет;22819;;2401;2306;2496;2425;2418;2453;2473;1416;1567;1564;1300;;
8;11 лет;12778;880;301;324;936;929;994;998;1015;989;1037;1074;1602;1699;
9;12 лет;18058;1522;;;1618;1720;1858;1967;2012;2258;1585;1601;769;765;383
10;13 лет;18577;;1925;2019;1911;2092;2280;2192;2438;1464;1059;515;329;249;104
11;Численность экстернов, окончивших данный класс (сумма строк 12–16);1074;116;55;20;122;84;86;110;79;94;98;157;34;15;4
12;в том числе по программам с нормативным сроком освоения:       9 лет;528;52;;;47;42;46;63;43;60;64;111;;;
13;10 лет;159;;25;9;23;15;9;12;11;12;16;16;11;;
14;11 лет;58;3;8;1;18;;5;5;2;1;3;6;4;2;
15;12 лет;197;61;;;17;11;15;21;9;8;9;19;16;11;
16;13 лет;132;;22;10;17;16;11;9;14;13;6;5;3;2;4
17;Из строки 11 – обучались:       в форме семейного образования;957;112;44;18;109;77;81;97;75;81;91;139;25;4;4
18;по программам, не имеющим государственной аккредитации;;;;;;;;;;;;;;;
