;;;;
;;;;
;;;;
;;;;
;;;;
1;2;3;4;5
№ строки;Наименование показателей;Всего, человек;Из гр.3 женщины;Численность работников в пересчете на полную занятость, единиц
1;Численность работников – всего (сумма строк 02, 03, 37,38);119773;72529;54687.6
2;в том числе:       руководящие работники – всего;1617;1259;899.3
3;педагогические работники - всего (сумма строк 04, 25, 26, 30-36);73344;51680;33828
4;в том числе:          учителя–всего (сумма строк 05-15,19-24);46924;34642;22357.2
5;в том числе:                учителя, осуществляющие деятельность по реализации                программ начального общего образования;3318;3156;1856.9
6;русского языка и литературы;2931;2768;1642
7;языка народов России и литературы;538;483;240.4
8;истории, экономики, права, обществознания;3206;2177;1551.1
9;информатики и ИКТ;2741;1437;1201.2
10;физики;3393;2028;1699.2
11;математики;3164;2615;1803.6
12;химии;3146;2745;1427.6
13;географии;1566;1229;764.8
14;биологии;1923;1690;946.2
15;иностранных языков;4897;4468;2495.2
16;из них:                      английского языка;3862;3488;2007.5
17;немецкого языка;652;605;363.4
18;французского языка;142;131;61.4
19;физической культуры;3974;1224;2372.8
20;трудового обучения (технологии);2128;1012;1099.9
21;музыки и пения;3114;2632;1601.5
22;изобразительного искусства, черчения;1019;902;561.1
23;основ безопасности жизнедеятельности;862;144;432.4
24;прочих предметов;5004;3932;2425.7
25;учителя-логопеды;1623;1585;857.6
26;учителя-дефектологи;933;909;498.2
27;из них:                олигофренопедагог;271;260;152.1
28;тифлопедагог;23;22;14
29;сурдопедагог;16;15;12.8
30;социальные педагоги;377;338;193.8
31;педагоги дополнительного образования;15256;8221;6592.4
32;педагоги-психологи;1659;1538;818.6
33;воспитатели;1131;934;626.8
34;мастера производственного обучения;121;42;56
35;тьюторы;316;244;162
36;другие;5004;3227;2301.2
37;учебно-вспомогательный персонал;9052;4496;4415.9
38;иной персонал;35760;15094;17869.1
39;из них:             ассистент(помощник);65;49;49.3
40;сурдопереводчик;1;1;
41;тифлосурдопереводчик;;;
42;Из общей численности педагогических работников (стр.03):    персонал, работающий в подразделениях (группах)    дошкольного образования;707;636;378.1
43;из них воспитатели;312;299;174.2
44;персонал , работающий в классах очно-заочного и заочного       обучения, учебно-консультационных пунктах;677;553;345.8
45;из них учителя;641;525;343.3
46;Из общей численности учителей (из строки 04 графы 3) - работники организаций - всего;2169;;
47;Из общей численности мастеров производственного обучения (из строки 34 графы 3) - работники организаций – всего;15;;
48;Из общей численности учителей-дефектологов (стр.26 гр.3) - учителя, имеющие специальное дефектологическое образование;194;;
49;Справочно. Код по ОКЕИ: человек – 792  Кроме того (кроме строки 01), численность медицинских работников (сумма строк 51-52);5825;;
50;из них женщин;5311;;
51;в том числе:          врачи всех специальностей;2014;;
52;медицинские сестры;3811;;
53;.Из строки 04 графы 3 – численность учителей, использующих в учебном процессе персональные компьютеры;25789;;
