;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
№ строки;Наименование показателей;Число ставок   по штату, единиц;Фактически занято, единиц всего;Фактически занято, единиц работниками списочного состава;Численность работников на начало предыдущего учебного года (без внешних совместителей и работавших по договорам гражданско-правового характера), человек;Принято работников, человек всего;Принято работников, человек из них выпускники: со средним про-фессиональным образованием по программам подготовки специалистов среднего звена;Принято работников, человек из них выпускники: с высшим образованием;Выбыло работников, чел всего;Выбыло работников, чел из них по собственному желанию;Численность работников на начало отчет- ного учебного года (без совместителей и работающих по договорам гражданско-правового характера), человек;Число вакантных должностей, единиц
1;Численность работников – всего (сумма строк 02, 06, 40, 41);3094228.62;2957627.29;2822290.86;2108463;305210;52796;95906;310064;289552;2103609;66106
2;в том числе:       руководящие работники – всего;155343.18;149900.06;146280.89;136306;13369;439;6779;15102;14213;134374;2978
3;из них:             директор;37574.51;36680.54;36159.24;36537;2358;22;1255;2698;2441;36825;485
4;заместители директора;106495.36;101436.48;97942.53;89415;9512;315;4764;10658;10010;88892;2092
5;руководитель филиала;2373.97;2227.17;2159.22;1966;224;19;107;230;202;1973;43
6;педагогические работники - всего (сумма строк 07, 28,29, 33-39);2061804.51;1979467.47;1886481.66;1317161;192349;23981;81819;189377;178679;1319785;36388
7;в том числе:             учителя–всего (сумма строк 08-18, 22-27);1616748.54;1567871.43;1499221.07;1056060;140023;16989;63740;140557;134205;1054714;17625
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;419323.73;410780.6;400178.52;318389;36160;8947;12572;35674;34110;318206;1968
9;русского языка и литературы;200169.69;194564.89;187132.34;124811;16845;837;8793;16833;16105;124891;2191
10;языка народов России и литературы;21631.4;20871.69;19540.3;15372;1151;99;778;1254;1173;15184;112
11;истории, экономики, права, обществознания;101459.52;98775.01;94459.63;65130;9559;360;5155;8798;8381;66000;760
12;информатики и ИКТ;40489.66;39053.8;36744.37;27152;4118;366;1876;4064;3850;27125;758
13;физики;46352.2;44758.52;41908.78;30501;4537;137;2373;4671;4447;30406;1101
14;математики;164145.82;158970.31;152245.83;95612;14785;614;7506;13827;13239;96869;2738
15;химии;30808.22;29757.21;27674.26;22605;3263;77;1793;3300;3160;22589;572
16;географии;44761.29;43457.99;41317.88;30202;3795;175;1990;3728;3565;30372;389
17;биологии;46486.79;45123.81;42765.77;31254;4311;166;2316;4336;4135;31340;481
18;иностранных языков;173952.58;168796.95;162018.6;117620;16776;765;8792;18117;17372;115765;2708
19;из них:                         английского языка;155616.72;150238.57;143611;102666;14914;659;7697;14486;13848;103763;2295
20;немецкого языка;12264.11;11874.4;11315.51;10299;775;45;366;1969;1851;8766;160
21;французского языка;2862.16;2775.89;2661.11;2660;207;3;110;577;535;2193;28
22;физической культуры;103637.44;101000.84;96373.26;75139;8928;1993;3357;10673;10155;73157;605
23;трудового обучения (технологии);62153;60073.58;56888.06;40915;5073;739;2078;5348;5098;40575;665
24;музыки и пения;29353.99;28300.75;26112.85;19375;3099;709;1081;3040;2922;19406;494
25;изобразительного искусства, черчения;21957.26;21184.62;19922.85;14904;2136;389;825;2091;2007;14940;201
26;основ безопасности жизнедеятельности;17419.49;16669.58;15595.02;11390;1697;187;852;1779;1682;11388;335
27;прочих предметов;92646.46;85731.28;78342.75;15689;3790;429;1603;3024;2804;16501;1547
28;учителя-логопеды;30731.66;27594.79;26143.13;18137;3514;143;1798;2245;2133;19585;2344
29;учителя-дефектологи;16857.29;14600.04;13564.06;7291;2111;102;1083;1047;985;8520;1732
30;из них:                      олигофренопедагог;4170.53;3751.78;3439.28;2113;487;19;257;233;219;2526;238
31;тифлопедагог;388.87;337.92;317.47;201;24;;15;12;11;230;25
32;сурдопедагог;978.46;915.22;832.73;519;54;1;30;39;38;543;26
33;социальные педагоги;26881.89;25012.11;24122.47;18796;3444;418;1355;3140;2986;18943;1257
34;педагоги дополнительного образования;75194.53;68948.07;60389.6;24096;7289;945;2223;6678;5722;24716;2731
35;педагоги-психологи;43234.9;39070.93;37246.12;28877;6238;308;3067;5129;4933;29957;3085
36;воспитатели;137771.47;130881.13;126191.22;106618;13003;2711;3170;18093;16169;100746;3167
37;мастера производственного обучения;1187.71;1060.24;969.36;827;102;42;34;145;125;764;67
38;тьюторы;13870.47;11783.83;11234.72;7162;2946;418;914;1997;1722;8131;1353
39;другие;99326.05;92644.9;87399.91;49297;13679;1905;4435;10346;9699;53709;3027
40;учебно-вспомогательный персонал;171348.28;161895.15;153556.8;124852;18248;4426;3347;20696;19024;121665;4779
41;иной персонал;705732.65;666364.61;635971.51;530144;81244;23950;3961;84889;77636;527785;21961
42;из них:             ассистент (помощник);2013.48;1657.08;1535.25;1185;512;105;42;326;219;1434;182
43;сурдопереводчик;18.18;14.8;13.8;16;2;;;;;6;1
44;тифлосурдопереводчик;30;29;29;9;;;;;;;1
45;Из общей численности педагогических работников (стр.06):             персонал, работающий в подразделениях (группах)             дошкольного образования;50861.84;48552.02;47176.62;45646;4532;1086;992;6775;6276;44728;733
46;из них воспитатели;40647.46;39066.17;38132.53;38347;3622;961;766;5686;5245;37888;519
47;персонал, работающий в классах очно-заочного и             заочного обучения, учебно-консультационных пунктах;4590.04;4144.31;3824.76;4334;355;15;140;460;393;4459;54
48;из них учителя;4166.79;3783.9;3489.82;3979;316;11;124;411;355;4104;48
;;;;;;;;;;;;
;;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам
