;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
№ строки;Наименование показателей;Число ставок   по штату, единиц;Фактически занято, единиц всего;Фактически занято, единиц работниками списочного состава;Численность работников на начало предыдущего учебного года (без внешних совместителей и работавших по договорам гражданско-правового характера), человек;Принято работников, человек всего;Принято работников, человек из них выпускники: со средним про-фессиональным образованием по программам подготовки специалистов среднего звена;Принято работников, человек из них выпускники: с высшим образованием;Выбыло работников, человек всего;Выбыло работников, человек из них по собственному желанию;Численность работников на начало отчет- ного учебного года (без совместителей и работающих по договорам гражданско-правового характера), человек;Число вакантных должностей, единиц
1;Численность работников – всего (сумма строк 02, 06, 43,44);96383.84;89944.23;84350.05;58399;8962;2323;3573;8377;7967;58984;1773
2;в том числе:       руководящие работники – всего;5119.25;4906.85;4777.95;4405;424;16;290;527;505;4274;64
3;из них:             директор;1034.77;1008.21;1000.02;999;81;1;61;86;80;1000;14
4;заместители директора;3568.57;3422.2;3311.92;3019;287;12;188;366;352;2908;37
5;руководитель филиала;126.55;102.55;94.05;75;7;;5;20;18;72;7
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);64471.07;60475.76;56822.22;37048;5706;1202;3001;4940;4716;37843;950
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);50762.07;48491.06;45926.36;30742;3943;810;2125;3743;3586;30915;338
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;12727.86;12282.24;11901.04;9255;1018;421;356;994;938;9266;42
9;русского языка и литературы;6140.46;5862.72;5579.39;3487;422;36;286;400;388;3529;46
10;языка народов России и литературы;25.19;23.32;23.32;15;1;;1;1;1;14;
11;истории, экономики, права, обществознания;3096.05;2955.77;2799.49;1859;261;18;167;243;228;1874;7
12;информатики;1355.55;1277.88;1187.43;883;120;15;72;136;131;856;15
13;физики;1413.88;1340.65;1235.69;864;124;6;79;104;98;880;17
14;математики;5268.12;5009.35;4750.36;2727;394;40;255;318;308;2813;66
15;химии;911;864.8;788.17;637;88;6;63;80;78;646;11
