;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Всего (сумма граф 4 - 9);Из графы 3 – имеют общий стаж работы, лет до 3;Из графы 3 – имеют общий стаж работы, лет от 3 до 5;Из графы 3 – имеют общий стаж работы, лет от 5 до 10;Из графы 3 – имеют общий стаж работы, лет от 10 до 15;Из графы 3 – имеют общий стаж работы, лет от 15 до 20;Из графы 3 – имеют общий стаж работы, лет 20 и более;Из гр. 3  имеют стаж педагоги- ческой работы- всего (сумма граф 11-16);Из графы 10 – имеют педагогический стаж работы, лет до 3;Из графы 10 – имеют педагогический стаж работы, лет от 3 до 5;Из графы 10 – имеют педагогический стаж работы, лет от 5 до 10;Из графы 10 – имеют педагогический стаж работы, лет от 10 до 15;Из графы 10 – имеют педагогический стаж работы, лет от 15 до 20;Из графы 10 – имеют педагогический стаж работы, лет 20 и более;Не имеют стажа педа- гогической работы
1;Численность работников – всего (сумма строк 02, 06, 43, 44);58984;4688;2543;5299;5999;6677;33778;41040;5314;2981;5075;4362;3679;19629;17944
2;в том числе:       руководящие работники – всего;4274;30;45;168;356;600;3075;3332;124;115;272;350;393;2078;942
3;из них:             директор;1000;5;7;18;50;91;829;972;18;23;50;78;90;713;28
4;заместители директора;2908;21;37;136;277;443;1994;2258;92;88;209;259;285;1325;650
5;руководитель филиала;72;1;1;4;6;20;40;65;7;1;6;7;13;31;7
6;педагогические работники – всего (сумма строк 07, 30, 31, 35-42);37843;3872;1948;3855;3904;3928;20336;37049;5040;2787;4711;3955;3217;17339;794
7;в том числе:             учителя – всего (сумма строк 08-18, 23-29);30915;2973;1540;3069;3033;3047;17253;30462;3480;2088;3665;3169;2647;15413;453
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;9266;1093;602;986;759;710;5116;9121;1148;746;1085;772;647;4723;145
9;русского языка и литературы;3529;250;141;270;290;364;2214;3489;278;178;324;303;325;2081;40
10;языка народов России и литературы;14;1;2;2;;1;8;14;1;2;3;;1;7;
11;истории, экономики, права, обществознания;1874;210;118;228;203;182;933;1846;257;163;256;199;139;832;28
12;информатики;856;85;32;96;121;132;390;838;99;47;119;138;105;330;18
13;физики;880;60;38;69;71;68;574;869;78;59;95;56;56;525;11
14;математики;2813;207;107;197;241;266;1795;2778;254;159;262;244;243;1616;35
15;химии;646;56;18;51;40;51;430;640;72;32;64;45;38;389;6
16;географии;823;53;24;55;66;93;532;812;61;32;91;71;77;480;11
17;биологии;813;66;16;80;71;68;512;806;81;38;81;78;70;458;7
18;иностранных языков;3264;368;192;395;508;523;1278;3208;403;234;452;515;450;1154;56
19;из них:                         английского языка;2959;355;183;372;472;490;1087;2906;389;223;427;473;420;974;53
20;немецкого языка;218;8;6;15;25;29;135;217;9;8;18;30;26;126;1
21;французского языка;77;1;3;6;11;4;52;77;2;3;6;12;3;51;
22;китайского языка;5;4;;1;;;;4;3;;1;;;;1
23;физической культуры;2250;256;110;333;308;253;990;2221;315;158;380;336;202;830;29
24;труда (технологии);1481;60;27;87;131;150;1026;1465;134;69;177;156;152;777;16
25;музыки и пения;654;62;29;48;40;45;430;645;78;35;56;48;40;388;9
26;изобразительного искусства, черчения;585;71;34;50;64;45;321;568;85;47;53;59;35;289;17
27;основ безопасности и защиты Родины;420;34;23;49;45;31;238;416;59;38;63;66;24;166;4
28;основ духовно-нравственной культуры народов России;39;6;;1;6;3;23;39;8;4;4;6;1;16;
29;прочих предметов;708;35;27;72;69;62;443;687;69;47;100;77;42;352;21
30;учителя-логопеды;766;65;45;88;92;117;359;752;117;79;125;84;92;255;14
31;учителя-дефектологи;445;42;26;72;66;71;168;431;77;47;98;59;38;112;14
32;из них:                   олигофренопедагог;105;8;1;18;13;14;51;102;17;4;22;15;10;34;3
33;тифлопедагог;1;;;;;1;;1;;;1;;;;
34;сурдопедагог;14;2;2;3;1;2;4;13;2;2;3;1;1;4;1
35;социальные педагоги;536;63;22;57;70;94;230;493;154;56;66;54;56;107;43
36;педагоги дополнительного образования;1132;208;78;126;119;112;489;1065;298;109;154;105;62;337;67
37;педагоги-психологи;1014;131;78;140;151;138;376;971;226;125;168;135;85;232;43
38;воспитатели;1311;110;36;103;156;172;734;1285;245;86;190;187;125;452;26
39;мастера производственного обучения;12;;1;;;;11;12;;1;3;2;;6;
40;тьюторы;360;64;28;40;47;44;137;330;102;47;47;29;22;83;30
41;советники директора по воспитанию и взаимодействию             с детскими общественными объединениям;283;60;24;48;50;30;71;267;94;31;50;34;23;35;16
42;другие;1069;156;70;112;120;103;508;981;247;118;145;97;67;307;88
43;учебно-вспомогательный персонал;3115;231;122;317;389;465;1591;360;89;55;58;30;23;105;2755
44;иной персонал;13752;555;428;959;1350;1684;8776;299;61;24;34;27;46;107;13453
45;из них:             ассистент (помощник);86;11;8;6;16;17;28;9;1;1;;2;2;3;77
46;сурдопереводчик;1;;;;;;1;1;;;;;;1;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (строка 06):             персонал, работающий в подразделениях (группах)             дошкольного образования;622;26;17;62;87;98;332;610;81;44;101;91;65;228;12
49;из них воспитатели;535;20;15;55;74;88;283;528;71;38;88;83;58;190;7
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;286;13;8;18;25;28;194;280;32;12;33;32;28;143;6
51;из них учителя;243;10;7;14;21;24;167;241;17;11;32;27;25;129;2
;;;;;;;;;;;;;;;;
;;Данные графы 3 по строкам 01–51 равны данным графы 3 подраздела 3.1 по соответствующим строкам 01-51.;;;;;;;;;;;;;;
