;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
17;биологии;153;144;143;;;;;7;4;;34;70;;1;142;
18;иностранных языков;435;418;414;;;;;14;14;;71;184;;1;409;
19;из них:                         английского языка;409;392;387;;;;;13;13;;63;176;;;383;
20;немецкого языка;23;23;23;;;;;;;;7;7;;1;23;
21;французского языка;2;2;2;;;;;;;;1;1;;;2;
22;китайского языка;1;1;1;;;;;;;;;;;;1;
23;физической культуры;313;238;230;;;;;73;71;;58;136;;1;145;
24;труда (технологии);181;157;145;;;;;24;14;;31;83;;1;110;
25;музыки и пения;90;53;50;;1;;;37;34;;17;41;;;86;
26;изобразительного искусства, черчения;68;55;51;;;;;13;10;;14;31;;;66;
27;основ безопасности и защиты Родины;64;57;51;;;;;6;1;;9;28;;;25;
28;основ духовно-нравственной культуры народов России;3;3;3;;;;;;;;1;1;;;3;
29;прочих предметов;117;95;87;;;;;21;16;;10;33;;;103;
30;учителя-логопеды;87;86;83;;;;;1;1;;15;37;;;87;87
31;учителя-дефектологи;36;35;35;;;;;1;1;;9;12;;;35;35
32;из них:                   олигофренопедагог;12;12;12;;;;;;;;3;7;;;11;7
33;тифлопедагог;1;1;1;;;;;;;;1;;;;1;1
34;сурдопедагог;3;3;3;;;;;;;;3;;;;3;3
35;социальные педагоги;130;107;101;;;;;22;18;;10;46;;;129;121.5
36;педагоги дополнительного образования;109;69;57;;1;;;34;20;1;6;19;;;70;106.5
37;педагоги-психологи;166;159;155;;1;;;7;5;;20;57;;;162;159.7
38;воспитатели;285;194;188;;;;;85;64;3;13;90;;;263;264
39;мастера производственного обучения;3;1;1;;;;;2;;;;;;;;3
40;тьюторы;28;18;17;;;;;10;8;;;4;;;23;27
41;советники директора по воспитанию и взаимодействию             с детскими общественными объединениям;73;51;48;;1;;;22;16;;5;14;;;70;65
42;другие;213;136;114;;;;;61;49;3;15;42;;;180;193
43;учебно-вспомогательный персонал;484;141;56;;;;;181;10;67;1;10;;;423;
44;иной персонал;3463;270;42;;;;;1208;46;989;1;1;;;2345;
45;из них:             ассистент (помощник);4;;;;;;;3;;;;;;;3;3
46;сурдопереводчик;;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (строка 06):             персонал, работающий в подразделениях (группах)             дошкольного образования;119;74;68;;;;;40;36;1;4;33;;;116;
49;из них воспитатели;110;62;53;;;;;36;32;1;3;26;;;109;
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;22;22;22;;;;;;;;2;5;;;22;
51;из них учителя;18;18;18;;;;;;;;;5;;;18;
52;персонал, работающий в отдельных классах для             обучающихся с ограниченными возможностями здоровья;759;666;645;;;;;83;63;;164;296;;;655;
53;из них учителя - всего;492;447;443;;;;;41;36;;124;197;;;422;
54;из них учителя, осуществляющие деятельность по                    реализации программ начального общего образования;156;136;136;;;;;18;16;;40;59;;;145;
55;персонал, получающий надбавки за работу с лицами с             ограниченными возможностями здоровья, находящимися             на совместном обучении;74;62;60;;;;;12;7;;20;37;;;70;
56;Из общей численности учителей-дефектологов (строка 31 графа 3) - учителя, имеющие специальное дефектологическое образование;19;18;;;;;;;;;;;;;;
57;Справочно. Код по ОКЕИ: человек – 792  Численность руководителей (из стр. 02, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;455;;;;;;;;;;;;;;;
58;из них директор;163;;;;;;;;;;;;;;;
59;Численность педагогических работников (из стр. 06, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;5149;;;;;;;;;;;;;;;
60;из них учителя;3790;;;;;;;;;;;;;;;
61;Кроме того (кроме стр. 01, гр. 03), численность медицинских работников (сумма строк 63, 64);7;;;;;;;;;;;;;;;
62;из них женщин;7;;;;;;;;;;;;;;;
63;в том числе:          врачи всех специальностей;;;;;;;;;;;;;;;;
64;медицинские сестры;7;;;;;;;;;;;;;;;
65;Из строки 07 графы 3 численность учителей, использующих в учебном процессе персональные компьютеры;4288;;;;;;;;;;;;;;;
66;Из строки 06 графы 3 численность педагогических работников, осуществляющих классное руководство;3403;;;;;;;;;;;;;;;
67;в том числе:       осуществляющих классное руководство в одном классе;3152;;;;;;;;;;;;;;;
68;осуществляющих классное руководство в двух и более класса;251;;;;;;;;;;;;;;;
