;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Всего (сумма граф 4 - 9);Из графы 3 – имеют общий стаж работы, лет до 3;Из графы 3 – имеют общий стаж работы, лет от 3 до 5;Из графы 3 – имеют общий стаж работы, лет от 5 до 10;Из графы 3 – имеют общий стаж работы, лет от 10 до 15;Из графы 3 – имеют общий стаж работы, лет от 15 до 20;Из графы 3 – имеют общий стаж работы, лет 20 и более;Из гр. 3  имеют стаж педагоги- ческой работы- всего (сумма граф 11-16);Из графы 10 – имеют педагогический стаж работы, лет до 3;Из графы 10 – имеют педагогический стаж работы, лет от 3 до 5;Из графы 10 – имеют педагогический стаж работы, лет от 5 до 10;Из графы 10 – имеют педагогический стаж работы, лет от 10 до 15;Из графы 10 – имеют педагогический стаж работы, лет от 15 до 20;Из графы 10 – имеют педагогический стаж работы, лет 20 и более;Не имеют стажа педа- гогической работы
1;Численность работников – всего (сумма строк 02, 06, 43, 44);45313;2823;1860;4076;4987;4872;26695;30633;3110;1971;3850;3586;2759;15357;14680
2;в том числе:       руководящие работники – всего;3277;21;21;110;308;368;2449;2647;61;61;193;291;263;1778;630
3;из них:             директор;777;2;1;16;43;68;647;769;3;12;35;68;60;591;8
4;заместители директора;2357;18;20;87;256;277;1699;1820;54;49;156;219;195;1147;537
5;руководитель филиала;43;1;;2;1;6;33;41;;;2;2;6;31;2
6;педагогические работники – всего (сумма строк 07, 30, 31, 35-42);27902;2286;1385;2826;3190;2819;15396;27552;2983;1862;3586;3247;2460;13414;350
7;в том числе:             учителя – всего (сумма строк 08-18, 23-29);22952;1805;1126;2210;2511;2192;13108;22749;2195;1431;2713;2569;1995;11846;203
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;7124;722;432;685;623;559;4103;7050;745;491;766;653;526;3869;74
9;русского языка и литературы;2643;146;129;207;245;237;1679;2630;189;148;273;245;226;1549;13
10;языка народов России и литературы;16;1;;;1;1;13;16;1;;1;1;1;12;
11;истории, экономики, права, обществознания;1381;118;68;141;152;145;757;1369;147;90;166;158;133;675;12
12;информатики;661;41;28;74;107;128;283;653;56;35;91;105;120;246;8
13;физики;644;38;26;47;52;46;435;641;55;31;61;55;39;400;3
14;математики;2112;133;67;176;236;196;1304;2101;191;102;231;216;172;1189;11
15;химии;466;30;19;30;42;45;300;462;37;29;43;42;36;275;4
16;географии;651;39;21;49;56;61;425;647;55;28;66;56;57;385;4
17;биологии;660;33;28;67;77;57;398;653;46;36;81;74;50;366;7
18;иностранных языков;2458;227;131;337;423;346;994;2437;254;183;383;422;284;911;21
19;из них:                         английского языка;2249;218;129;319;397;327;859;2228;243;176;363;396;268;782;21
20;немецкого языка;172;5;1;13;19;15;119;172;7;4;14;19;13;115;
21;французского языка;32;3;;4;6;3;16;32;3;1;5;6;3;14;
22;китайского языка;3;1;1;;;1;;3;1;2;;;;;
23;физической культуры;1654;134;92;205;268;149;806;1635;179;116;267;259;142;672;19
24;труда (технологии);1172;43;34;80;99;120;796;1166;93;63;137;144;118;611;6
25;музыки и пения;472;49;15;43;35;31;299;465;59;23;40;39;28;276;7
26;изобразительного искусства, черчения;331;23;8;27;39;28;206;329;37;14;33;34;28;183;2
27;основ безопасности и защиты Родины;208;11;8;13;25;14;137;205;27;14;32;27;10;95;3
28;основ духовно-нравственной культуры народов России;13;2;;1;2;1;7;12;3;;2;;;7;1
29;прочих предметов;286;15;20;28;29;28;166;278;21;28;40;39;25;125;8
30;учителя-логопеды;431;21;12;44;82;64;208;430;34;22;63;88;49;174;1
31;учителя-дефектологи;218;31;10;34;34;38;71;214;34;16;45;32;29;58;4
32;из них:                   олигофренопедагог;47;3;2;7;6;10;19;47;4;4;10;8;6;15;
33;тифлопедагог;11;1;;1;1;2;6;11;1;;2;1;2;5;
34;сурдопедагог;16;;;2;2;3;9;16;;;3;1;3;9;
35;социальные педагоги;444;31;21;41;74;59;218;433;64;49;77;64;41;138;11
36;педагоги дополнительного образования;676;104;44;78;67;66;317;651;134;54;113;78;44;228;25
37;педагоги-психологи;671;61;40;103;111;104;252;652;115;61;126;99;73;178;19
38;воспитатели;1213;92;50;142;141;169;619;1189;167;92;204;160;127;439;24
39;мастера производственного обучения;8;;;;;;8;8;1;;;;1;6;
40;тьюторы;157;30;12;29;25;12;49;150;48;14;29;24;7;28;7
41;советники директора по воспитанию и взаимодействию             с детскими общественными объединениям;66;7;8;17;16;5;13;61;10;13;17;8;5;8;5
42;другие;1066;104;62;128;129;110;533;1015;181;110;199;125;89;311;51
43;учебно-вспомогательный персонал;2858;143;95;284;407;450;1479;285;46;29;52;31;23;104;2573
44;иной персонал;11276;373;359;856;1082;1235;7371;149;20;19;19;17;13;61;11127
45;из них:             ассистент (помощник);2;;1;;;;1;;;;;;;;2
46;сурдопереводчик;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (строка 06):             персонал, работающий в подразделениях (группах)             дошкольного образования;870;64;40;113;135;145;373;857;116;68;149;160;112;252;13
49;из них воспитатели;673;56;34;91;106;111;275;660;103;58;121;115;81;182;13
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;85;2;2;3;7;13;58;85;7;2;7;9;11;49;
51;из них учителя;80;1;2;2;7;13;55;80;6;2;5;9;11;47;
;;;;;;;;;;;;;;;;
;;Данные графы 3 по строкам 01–51 равны данным графы 3 подраздела 3.1 по соответствующим строкам 01-51.;;;;;;;;;;;;;;
