;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Всего (сумма граф 4 - 9);Из графы 3 – имеют общий стаж работы, лет до 3;Из графы 3 – имеют общий стаж работы, лет от 3 до 5;Из графы 3 – имеют общий стаж работы, лет от 5 до 10;Из графы 3 – имеют общий стаж работы, лет от 10 до 15;Из графы 3 – имеют общий стаж работы, лет от 15 до 20;Из графы 3 – имеют общий стаж работы, лет 20 и более;Из гр. 3  имеют стаж педагоги- ческой работы- всего (сумма граф 11-16);Из графы 10 – имеют педагогический стаж работы, лет до 3;Из графы 10 – имеют педагогический стаж работы, лет от 3 до 5;Из графы 10 – имеют педагогический стаж работы, лет от 5 до 10;Из графы 10 – имеют педагогический стаж работы, лет от 10 до 15;Из графы 10 – имеют педагогический стаж работы, лет от 15 до 20;Из графы 10 – имеют педагогический стаж работы, лет 20 и более;Не имеют стажа педа- гогической работы
1;Численность работников – всего (сумма строк 02, 06, 43, 44);20582;1533;1003;2330;2662;2644;10410;12647;1166;625;1403;1455;1410;6588;7935
2;в том числе:       руководящие работники – всего;1243;21;16;71;111;168;856;1108;26;22;76;110;134;740;135
3;из них:             директор;510;3;1;20;37;56;393;507;6;3;23;44;50;381;3
4;заместители директора;722;17;15;51;74;112;453;594;19;19;53;65;84;354;128
5;руководитель филиала;6;1;;;;;5;6;1;;;;;5;
6;педагогические работники – всего (сумма строк 07, 30, 31, 35-42);11347;918;495;1142;1296;1334;6162;11199;1067;572;1265;1288;1242;5765;148
7;в том числе:             учителя – всего (сумма строк 08-18, 23-29);9639;706;389;902;1052;1128;5462;9561;792;432;999;1066;1074;5198;78
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;2918;206;143;270;248;298;1753;2900;220;146;291;252;293;1698;18
9;русского языка и литературы;1182;52;36;88;116;112;778;1177;56;39;96;121;112;753;5
10;языка народов России и литературы;35;;;2;4;1;28;35;;;3;4;1;27;
11;истории, экономики, права, обществознания;631;50;26;74;88;69;324;625;59;31;76;89;63;307;6
12;информатики;267;39;11;35;42;40;100;257;39;14;33;41;41;89;10
13;физики;295;17;9;22;39;30;178;292;19;13;32;33;26;169;3
14;математики;910;51;26;69;95;98;571;905;58;28;78;93;90;558;5
15;химии;232;18;12;14;24;22;142;232;20;12;18;22;24;136;
16;географии;306;12;8;22;34;37;193;304;13;10;26;37;32;186;2
17;биологии;273;21;8;19;17;33;175;273;27;9;22;22;29;164;
18;иностранных языков;902;75;42;111;132;183;359;897;78;51;116;131;182;339;5
19;из них:                         английского языка;833;68;39;100;123;174;329;829;71;48;105;122;174;309;4
20;немецкого языка;26;2;2;2;2;4;14;26;2;2;2;2;4;14;
21;французского языка;6;;;;2;1;3;6;;;1;1;1;3;
22;китайского языка;29;5;1;8;3;3;9;28;5;1;7;4;2;9;1
23;физической культуры;693;96;35;82;102;97;281;680;101;38;101;101;85;254;13
24;труда (технологии);439;23;11;38;55;50;262;434;37;17;48;56;41;235;5
25;музыки и пения;156;16;7;19;15;19;80;155;25;7;17;15;21;70;1
26;изобразительного искусства, черчения;138;11;7;12;10;14;84;137;14;8;15;10;12;78;1
27;основ безопасности и защиты Родины;147;12;5;13;20;18;79;144;17;4;13;28;17;65;3
28;основ духовно-нравственной культуры народов России;12;1;;1;1;;9;12;1;;1;1;;9;
29;прочих предметов;103;6;3;11;10;7;66;102;8;5;13;10;5;61;1
30;учителя-логопеды;78;2;5;20;11;6;34;78;3;8;19;9;6;33;
31;учителя-дефектологи;61;9;6;10;12;9;15;61;10;9;9;10;9;14;
32;из них:                   олигофренопедагог;5;;;1;3;1;;5;;;1;3;1;;
33;тифлопедагог;1;;;;1;;;1;;;;1;;;
34;сурдопедагог;3;;;;;1;2;3;;;;;1;2;
35;социальные педагоги;202;17;14;25;24;29;93;189;23;13;32;23;20;78;13
36;педагоги дополнительного образования;157;34;10;19;13;12;69;152;42;12;17;10;10;61;5
37;педагоги-психологи;210;23;15;33;40;35;64;203;26;17;41;37;31;51;7
38;воспитатели;443;47;25;51;66;60;194;430;71;41;55;61;46;156;13
39;мастера производственного обучения;22;1;;3;1;;17;22;4;;5;3;;10;
40;тьюторы;73;13;3;16;9;4;28;69;15;8;15;7;4;20;4
41;советники директора по воспитанию и взаимодействию             с детскими общественными объединениям;66;13;6;12;17;10;8;64;15;7;14;13;9;6;2
42;другие;396;53;22;51;51;41;178;370;66;25;59;49;33;138;26
43;учебно-вспомогательный персонал;569;54;33;80;105;76;221;140;26;12;22;21;13;46;429
44;иной персонал;7423;540;459;1037;1150;1066;3171;200;47;19;40;36;21;37;7223
45;из них:             ассистент (помощник);3;;;1;1;1;;;;;;;;;3
46;сурдопереводчик;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (строка 06):             персонал, работающий в подразделениях (группах)             дошкольного образования;286;42;21;36;47;41;99;278;54;32;42;38;29;83;8
49;из них воспитатели;263;39;18;30;44;39;93;256;51;29;37;35;27;77;7
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;34;2;2;2;3;3;22;34;2;2;3;2;3;22;
51;из них учителя;34;2;2;2;3;3;22;34;2;2;3;2;3;22;
;;;;;;;;;;;;;;;;
;;Данные графы 3 по строкам 01–51 равны данным графы 3 подраздела 3.1 по соответствующим строкам 01-51.;;;;;;;;;;;;;;
