;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 11);1677;90;23;22;135;166;159;137;201;213;214;178;119;20;
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05) (сумма строк 06–10);1677;90;23;22;135;166;159;137;201;213;214;178;119;20;
3;в том числе (из строки 02) обучались:       очно;1675;90;23;22;135;166;159;137;201;213;214;176;119;20;
4;очно-заочно;;;;;;;;;;;;;;;
5;заочно;2;;;;;;;;;;;2;;;
6;в том числе (из строки 02)  по программам с нормативным    сроком освоения:       9 лет;776;52;;;65;88;78;85;97;105;105;101;;;
7;10 лет;355;;18;6;42;24;30;29;40;46;40;27;53;;
8;11 лет;402;22;;9;15;39;37;15;44;55;50;35;61;20;
9;12 лет;113;16;;;12;15;10;4;17;4;19;11;5;;
10;13 лет;31;;5;7;1;;4;4;3;3;;4;;;
11;Численность экстернов, окончивших данный класс (сумма строк 12–16);;;;;;;;;;;;;;;
12;в том числе по программам с нормативным сроком освоения:       9 лет;;;;;;;;;;;;;;;
13;10 лет;;;;;;;;;;;;;;;
14;11 лет;;;;;;;;;;;;;;;
15;12 лет;;;;;;;;;;;;;;;
16;13 лет;;;;;;;;;;;;;;;
17;Из строки 11 – обучались:       в форме семейного образования;;;;;;;;;;;;;;;
18;по программам, не имеющим государственной аккредитации;;;;;;;;;;;;;;;
