;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
№ строки;Наименование показателей;Число ставок   по штату, единиц;Фактически занято, единиц всего;Фактически занято, единиц работниками списочного состава;Численность работников на начало предыдущего учебного года (без внешних совместителей и работавших по договорам гражданско-правового характера), человек;Принято работников, человек всего;Принято работников, человек из них выпускники: со средним про-фессиональным образованием по программам подготовки специалистов среднего звена;Принято работников, человек из них выпускники: с высшим образованием;Выбыло работников, человек всего;Выбыло работников, человек из них по собственному желанию;Численность работников на начало отчет- ного учебного года (без совместителей и работающих по договорам гражданско-правового характера), человек;Число вакантных должностей, единиц
1;Численность работников – всего (сумма строк 02, 06, 43,44);40602.96;36681.75;33730.27;32066;3772;999;1576;3660;3381;32178;511
2;в том числе:       руководящие работники – всего;2135.34;2012.58;1930.43;1996;189;13;133;211;184;1998;20
3;из них:             директор;613.8;576.47;556.61;572;63;5;47;69;55;600;4
4;заместители директора;1486.8;1373.17;1297.54;1336;119;8;77;121;112;1376;12
5;руководитель филиала;19.5;15.95;14.95;21;;;;2;2;16;1
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);24557.59;21840.65;19772.33;17969;2275;460;1316;2157;2001;18068;359
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);19054.35;16970.82;15310.98;13701;1596;299;988;1549;1453;13711;226
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;4303.6;3952.35;3691.24;3450;322;120;139;312;284;3440;24
9;русского языка и литературы;2051.14;1826.8;1645.53;1452;210;8;158;173;161;1480;33
10;языка народов России и литературы;742.89;681.37;630.02;600;44;2;30;50;47;580;6
11;истории, экономики, права, обществознания;1063.81;952.17;841.2;745;100;8;72;104;101;733;17
12;информатики;519.99;462.66;412.88;391;69;12;43;63;59;384;11
13;физики;600.42;532.22;480.49;468;51;1;40;53;53;465;15
14;математики;1773.73;1568.42;1403.2;1223;166;12;128;156;145;1230;44
15;химии;394.62;355.02;321.08;308;41;2;28;31;30;318;7
16;географии;492.54;437.62;402.11;358;42;3;27;36;32;369;4
17;биологии;553.68;487.97;434.77;388;47;3;32;44;44;400;8
18;иностранных языков;1549.28;1400.5;1266.96;1157;164;6;131;151;141;1164;22
19;из них:                         английского языка;1495.35;1347.23;1193.7;1085;150;4;119;135;128;1121;18
20;немецкого языка;6.78;5.61;5.61;8;;;;2;;5;
21;французского языка;14.02;11.14;10.53;13;1;;1;1;1;13;
22;китайского языка;10.8;10.19;7.28;5;3;1;2;;;8;
23;физической культуры;1384.38;1257.33;1169.42;1143;114;37;56;142;131;1113;14
24;труда (технологии);956.99;852.38;783.32;763;67;32;25;85;83;750;4
25;музыки и пения;422.06;366.22;331.5;340;47;19;22;40;38;331;5
26;изобразительного искусства, черчения;317.27;280.18;259.14;255;23;14;5;28;26;240;2
27;основ безопасности и защиты Родины;273.91;244.71;219.14;186;25;6;14;26;25;199;2
28;основ духовно-нравственной культуры народов России;70.41;59.63;47.48;20;8;2;6;;;34;
29;прочих предметов;1583.63;1253.27;971.5;454;56;12;32;55;53;481;8
30;учителя-логопеды;228.47;192.08;179.63;162;33;3;17;28;27;179;10
31;учителя-дефектологи;91.56;59.45;51.95;53;18;2;12;5;5;67;5
32;из них:                      олигофренопедагог;21.09;12.2;11.7;12;3;1;1;1;1;15;1
33;тифлопедагог;;;;;;;;;;;
34;сурдопедагог;15.05;;;7;;;;;;7;
35;социальные педагоги;543.56;493.99;454.27;443;67;16;37;58;51;458;16
36;педагоги дополнительного образования;1007.25;869.11;765.16;641;140;28;61;133;104;665;24
37;педагоги-психологи;644.54;570.91;528.93;527;88;8;60;83;79;527;30
38;воспитатели;1233.08;1137.09;1081.64;1145;108;50;33;117;109;1139;17
39;мастера производственного обучения;307.24;277.36;256.39;253;36;10;7;30;28;253;8
40;тьюторы;212.39;183.8;170.77;159;39;3;29;25;23;169;6
41;советники директора по воспитанию и взаимодействию                с детскими общественными объединениям;241.91;203.91;169.61;109;42;6;26;8;7;172;2
42;другие;993.24;882.13;803;776;108;35;46;121;115;728;15
43;учебно-вспомогательный персонал;1845.7;1675.33;1564.72;1609;163;53;45;143;140;1643;11
44;иной персонал;12064.33;11153.19;10462.79;10492;1145;473;82;1149;1056;10469;121
45;из них:             ассистент (помощник);15.5;13;7;4;1;;;;;8;
46;сурдопереводчик;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;
48;Из общей численности педагогических работников (стр.06):             персонал, работающий в подразделениях (группах)             дошкольного образования;678.28;618.99;592.64;521;45;24;10;50;43;625;6
49;из них воспитатели;568.19;531;506.7;424;41;23;9;46;40;550;3
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;81.87;75.65;57.04;25;;;;;;46;7
51;из них учителя;81.37;75.15;57.04;23;;;;;;44;6
;;;;;;;;;;;;
