;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
№ строки;Наименование показателей;Число ставок   по штату, единиц;Фактически занято, единиц всего;Фактически занято, единиц работниками списочного состава;Численность работников на начало предыдущего учебного года (без внешних совместителей и работавших по договорам гражданско-правового характера), человек;Принято работников, человек всего;Принято работников, человек из них выпускники: со средним про-фессиональным образованием по программам подготовки специалистов среднего звена;Принято работников, человек из них выпускники: с высшим образованием;Выбыло работников, человек всего;Выбыло работников, человек из них по собственному желанию;Численность работников на начало отчет- ного учебного года (без совместителей и работающих по договорам гражданско-правового характера), человек;Число вакантных должностей, единиц
1;Численность работников – всего (сумма строк 02, 06, 43,44);72115.2;69208.64;66745.65;47557;6838;1560;1523;6591;6094;47804;3223
2;в том числе:       руководящие работники – всего;3620.91;3513.71;3489.86;3197;353;17;163;364;333;3183;111
3;из них:             директор;858.61;841.61;840.61;833;63;2;33;60;55;839;14
4;заместители директора;2394.2;2310.25;2284.9;2055;247;12;112;242;223;2080;78
5;руководитель филиала;64.85;60.6;59.35;29;5;1;4;6;3;29;3
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);43389.46;41486.81;39908.11;24400;3706;768;1184;3486;3313;24625;2261
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);33759.91;33210.9;32174.78;19635;2411;499;813;2517;2393;19527;845
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;8235.89;8182.5;8095.32;6030;618;219;141;658;627;5984;58
9;русского языка и литературы;4136.22;4068.78;3984.18;2209;302;39;113;306;291;2192;111
10;языка народов России и литературы;69.1;69.1;63.22;30;8;2;6;3;3;36;2
11;истории, экономики, права, обществознания;2096.06;2078.77;2023.23;1157;158;15;64;135;130;1185;25
12;информатики;952.32;930.42;893.87;605;76;10;36;97;92;577;40
13;физики;913.34;892.46;833.58;528;69;4;28;72;68;528;51
14;математики;3416.57;3361.68;3281.83;1724;207;14;99;225;219;1705;124
15;химии;584.34;571.78;522.3;402;47;1;27;51;47;397;38
16;географии;965.78;955.09;919.5;582;64;8;34;72;67;570;22
17;биологии;950.82;937.28;899.22;546;79;3;33;76;72;549;25
18;иностранных языков;3232.37;3137.6;3028.53;1849;239;22;107;249;231;1834;145
