;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
№ строки;Наименование показателей;Число ставок   по штату, единиц;Фактически занято, единиц всего;Фактически занято, единиц работниками списочного состава;Численность работников на начало предыдущего учебного года (без внешних совместителей и работавших по договорам гражданско-правового характера), человек;Принято работников, человек всего;Принято работников, человек из них выпускники: со средним про-фессиональным образованием по программам подготовки специалистов среднего звена;Принято работников, человек из них выпускники: с высшим образованием;Выбыло работников всего;Выбыло работников из них по собственному желанию;Численность работников на начало отчет- ного учебного года (без совместителей и работающих по договорам гражданско-правового характера), человек;Число вакантных должностей, единиц
1;Численность работников – всего (сумма строк 02, 06, 40, 41);2949815.31;2839083.38;2719951.03;2131240;256341;48712;91347;243304;224615;2144277;52642
2;в том числе:       руководящие работники – всего;157030.28;152953.25;150069.9;143804;11942;383;6586;12236;11265;143559;2134
3;из них:             директор;38886.63;38057.18;37507.98;38115;2107;23;1198;2405;2164;38519;358
4;заместители директора;106923.79;102910.23;99881.27;94386;8484;275;4672;8329;7645;95514;1502
5;руководитель филиала;2181.79;2085;2017.15;1849;183;13;83;184;157;1932;37
6;педагогические работники - всего (сумма строк 07, 28,29, 33-39);1926926.58;1859786.43;1778720.07;1315630;151954;19067;75828;142104;132697;1325205;29763
7;в том числе:             учителя–всего (сумма строк 08-18, 22-27);1534428;1490411.04;1429472.91;1065185;110015;13043;58000;104755;98990;1070347;15535
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;401411.35;393169.28;384032.87;314001;27359;7045;11312;23657;22180;317426;1880
9;русского языка и литературы;190844.78;185370.5;178907.37;124366;13102;601;7681;12361;11729;125421;1904
10;языка народов России и литературы;22331.77;21711.17;20553.11;16072;871;60;596;1035;967;15877;97
11;истории, экономики, права, обществознания;94503.96;91946.74;88167.63;65443;7170;245;4467;6938;6541;65682;549
12;информатики и ИКТ;38214.95;36998.02;34907.72;27975;3254;223;1817;3402;3206;27665;524
13;физики;44375.43;42958.98;40289.68;31920;3607;114;2154;3898;3703;31574;863
14;математики;148744.45;144399.53;139113.44;97469;10465;390;6224;10677;10152;97396;1912
15;химии;29321.06;28385.89;26464.01;23888;2434;62;1494;2794;2642;23481;529
16;географии;41874.84;40651.72;38752.77;30832;2611;99;1575;2888;2718;30643;303
17;биологии;44164.08;42880.64;40711.82;31725;3195;105;1872;3284;3113;31674;378
18;иностранных языков;174067.08;168720.4;162051.96;117947;16631;735;10042;14353;13650;120230;3061
19;из них:                         английского языка;147589.06;142473.1;136611.71;100083;13874;616;8266;11524;10914;103121;2328
20;немецкого языка;19144.77;18399.29;17336.13;12649;1541;77;833;1523;1441;12810;431
21;французского языка;4685.72;4495.39;4249.78;3234;461;12;292;413;384;3322;73
22;физической культуры;109926.02;107094.05;102459.76;77751;7461;1501;3344;7281;6933;77905;575
23;трудового обучения (технологии);59995.84;58171.78;55197.67;43195;3881;593;1744;4188;3967;42885;546
24;музыки и пения;28574.85;27608.22;25433.83;20219;2191;538;881;2252;2145;20130;409
25;изобразительного искусства, черчения;21619.16;20931.09;19676.36;15713;1523;265;675;1762;1678;15486;198
26;основ безопасности жизнедеятельности;17455.67;16786.63;15740.42;12279;1320;123;731;1553;1466;12090;242
27;прочих предметов;67002.71;62626.4;57012.49;14390;2940;344;1391;2432;2200;14782;1565
28;учителя-логопеды;23500.1;21587.92;20495.9;15192;2429;103;1381;1613;1483;16081;1596
29;учителя-дефектологи;10252.78;9076.71;8433.24;4767;1293;61;685;637;575;5478;1075
30;из них:                      олигофренопедагог;2081.74;1894.92;1715.1;1146;264;15;141;109;99;1396;101
31;тифлопедагог;281.89;261.39;247.16;171;10;1;3;20;17;175;11
32;сурдопедагог;816.98;746.48;694.21;490;24;;18;42;42;483;44
33;социальные педагоги;25145.93;23837.94;23074.19;18474;2891;337;1385;2484;2339;18803;831
